B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	otherCells
S22664	0.0326646635827421	0.0247174118075652	0.00605031642907941	0.0247091771843379	1.49604708440461e-07	0.235400397014324	0.00212393266142047	0.0275190167117281	0.0237408198459816	0.0450048303639419	0.578069284794171
S22666	0.038030850295459	0.0233390930140949	0.00574265146903	0.0227316927015256	4.05237880306767e-09	0.231896390800135	0.00634128330202197	0.0212817611258797	0.0228178475076932	0.048754965425168	0.579063460306614
S22669	0.0297461560917994	0.0285233934025085	0.00524150073966398	0.0236464139190875	6.15591627729912e-08	0.240429603511302	0.00109101199315701	0.0277034496174407	0.022615101688698	0.0459189040636161	0.575084403413564
S22677	0.0314679327120343	0.0282600800214519	0.00589606969933546	0.024936853002608	5.70455076909318e-08	0.233563382356847	0.00682493526741483	0.0219600658236199	0.0225540734555803	0.0462150153774096	0.578321535238191
S22690	0.0326484780087056	0.0266986438637327	0.0063290966447134	0.0232524910715471	1.06238756805834e-07	0.221367921163992	0.00853831556088447	0.0205633494544939	0.0223034908759169	0.0487423058352158	0.589555801282041
S22695	0.0271412337283247	0.0298832544528949	0.00551058797330144	0.0220448148990309	1.58195215061651e-09	0.239138685957502	0.00162843204584504	0.0277696980606724	0.0220034139973773	0.0454459490854458	0.579433928217654
S22714	0.0312601499610655	0.0263855991401955	0.00567426506629372	0.026126780012126	2.58496632044663e-10	0.232418710022788	0.00594645600895756	0.0233033881680157	0.0234191136649125	0.0504561739379974	0.575009363759152
S22716	0.0353485846096195	0.0238043690081619	0.00530445036895817	0.0235675399418965	2.3408342582914e-08	0.227586285790826	0.00189321706547614	0.0268063179951149	0.0217120632870464	0.0511713845999107	0.582805763924647
S22717	0.0339515524188483	0.0238939227501156	0.00624202049281982	0.0252721912736794	5.77657180337736e-08	0.23855347313686	0.00247833883688673	0.0240709125097465	0.0222424632459949	0.0501778478315815	0.573117219737749
S22724	0.0281496942652153	0.0324346148941005	0.00548426322382683	0.0228807136322706	1.56446809971978e-08	0.235096820004943	0.00638595271583076	0.0231181061369322	0.0218628970079175	0.0469855355349304	0.577601386939352
S22725	0.0288967087695659	0.027510055227922	0.00549196446240059	0.0277797189946121	2.01143275505009e-08	0.240733839912179	0.00486163156171321	0.0244850929865848	0.0222356866900349	0.0456084851713205	0.57239679610934
S22729	0.0324689645190715	0.0256527234541041	0.00547521519756245	0.0232435720078547	1.38778356171598e-08	0.241544057823708	0.000184457287380154	0.0311992056171871	0.0210305502022245	0.047211060432856	0.571990179580216
S22736	0.0319704151356981	0.0278170528259622	0.00566766181047743	0.0230897755029308	3.59078619602317e-09	0.230122439000568	0.0038831356436783	0.0265006925248326	0.0208050042132492	0.0491887667014195	0.580955053050398
S22739	0.031621160039135	0.0239229476531761	0.0053524492725637	0.0261131594037353	4.41133444164329e-09	0.239025073181719	0.00261444966398578	0.0235523909181778	0.0211282509593836	0.0483533988462757	0.578316715650514
S22743	0.0321520092976009	0.0246090059055428	0.00609389861274719	0.0248002940294033	5.14103711769698e-09	0.247026446930112	0.00661794094420657	0.0194416231727912	0.0229043446617641	0.0453487290853109	0.571005702219484
S22748	0.0264607999666317	0.0288100640048631	0.00579784515160842	0.0247839492462226	1.22823976510654e-08	0.239150592516917	0.00118128382265377	0.0286223556825364	0.0226120003443209	0.0480606518337954	0.574520445148053
S22757	0.0284263624908762	0.0261471872455014	0.00596607694705052	0.0262148478217374	2.67700957574499e-08	0.237898537729995	0.0019559987767984	0.0262743441162125	0.0223410544739159	0.0487642545926514	0.576011309035166
S22767	0.0321794953719943	0.0254483284220477	0.00585136468214427	0.0248695851098195	3.8720453809362e-07	0.232083644105227	0.00615039944907608	0.0175847127903777	0.0216757068858764	0.0499963744860187	0.58416000149288
S22769	0.0347545709906478	0.0227030398531596	0.00582796038465298	0.028134843054259	2.00042984552309e-09	0.233938455159428	0.00449031630515114	0.01700437599684	0.021389423872326	0.0516356801171094	0.580121332265996
S22771	0.0252829627704766	0.0344572385942574	0.00554525002234867	0.0214055943991613	7.10813959274145e-08	0.233375158595915	0.00135301876412214	0.0272659744633871	0.0224323487784484	0.0494142866104588	0.579468095920029
S22772	0.0337119084632941	0.0247729324865196	0.00582512135417221	0.0250355399254516	1.45654452842792e-08	0.243499986911961	0.00838371763075326	0.0145327566821838	0.0215877622432808	0.0491321575563082	0.573518102180631
S22773	0.0379902176386834	0.0227052105010216	0.0057233816327825	0.0229175993697974	2.01940804970713e-08	0.238200886475817	0.00480754646313683	0.0213296839414572	0.0235644076737661	0.0501825944814454	0.572578451628012
S22784	0.0294527147049294	0.0261024349405006	0.00593285392016417	0.0230296288304827	6.77886693119153e-09	0.244787720789276	0.0075520527172087	0.016620225976142	0.0208834046949641	0.0499084797424623	0.575730476905003
S22787	0.0279848600004617	0.0271832028761622	0.00555168706040236	0.0291953036343516	1.8447644151411e-08	0.244985208244547	0.0063919261300213	0.0140402817868141	0.0217832427321466	0.0494559038729586	0.573428365214491
S22791	0.0263680063778302	0.0288243142431267	0.00581620812395989	0.0243621945687278	7.17542850129423e-09	0.240930162400591	0.00293208285395014	0.0202788998954714	0.0217163835027848	0.0518228016375239	0.576948939220606
S22795	0.0307434040292288	0.0250397681682763	0.00554993548404117	0.0238633948164628	4.67215080558986e-09	0.240932823176524	0.00262288189041844	0.0168854745520055	0.0216554450978222	0.0593810922042063	0.573325775908864
S22805	0.0295035597268612	0.0264147572719377	0.00670064444224662	0.0240411387451895	1.22901651632883e-07	0.246990571270779	0.0113438213784821	0.0205481657421115	0.0211276447653551	0.0378861734743834	0.575443400281002
S22807	0.0341826385192995	0.0223510158542985	0.00597939770989736	0.0212482334245577	5.95995925551989e-09	0.241471399563072	0.00331575695316082	0.0218460008667365	0.0213694140973703	0.04923009892684	0.579006038124808
S22808	0.0333975068309774	0.0241058603328681	0.00594992451304603	0.0271569275916078	6.65338844018023e-09	0.238022424653268	0.00143856047484199	0.0204073741533788	0.0234705946345858	0.0544135902149506	0.571637229947087
S22809	0.0344029809847206	0.0243140891436886	0.00508382562475718	0.0241444975925868	2.18141999259644e-09	0.252237684753311	0.00126959408545205	0.0265662663371338	0.0211444658492093	0.0423867965264458	0.568449796921275
S2281	0.0293053218613177	0.0261624522158669	0.00615277820729235	0.0256875913716895	2.33094539258494e-08	0.236531417203938	0.00398189888764604	0.02378217826158	0.0212553131688938	0.0448552547203456	0.582285770791976
S22811	0.0349063720112317	0.0238681471683401	0.00583218743873521	0.0235181883093224	3.10873619059236e-09	0.237195521759579	0.00433506272076738	0.023197546463512	0.0222957291112496	0.0508060039396503	0.574045237968876
S22822	0.0337415103455817	0.0262850738717322	0.00558076593392062	0.0266900149623408	1.39838464304441e-09	0.228150592174906	0.00487938143872719	0.0217817040627883	0.0234313313070564	0.0487401861815436	0.580719438323019
S22825	0.0315583403457499	0.0273067624758188	0.00583264300320911	0.0239783133698368	6.34579306045757e-08	0.235006815656949	0.00314497386525866	0.0244004505838972	0.0205345866542785	0.045075529554997	0.583161521032074
S22828	0.0342220283983798	0.024047599888801	0.00616999460575234	0.0285825596942602	2.07799582210616e-09	0.224837599880841	0.00504404310391939	0.0258778302123386	0.0243353300885259	0.0450749990442592	0.581808013004926
S22830	0.0314615153910668	0.0262060929365327	0.00554374878501696	0.0233300973421545	2.30551843647969e-10	0.242096740872906	0.00242919166200823	0.0252280439706245	0.0205824185612286	0.0442578396467476	0.578864310601163
S22834	0.0345878815921136	0.0248631584723187	0.00573086947389954	0.0270577350075459	6.47078343502192e-10	0.237440528693512	0.000910627490043858	0.0270227509811154	0.0212360270602591	0.0460924438077419	0.575057976774371
S22838	0.0262946467039476	0.0288190217218802	0.00608825543172351	0.026135067291718	6.94667626294244e-07	0.235191347876991	0.00156512009988666	0.0240441599173603	0.0227487679740937	0.0513861156394618	0.577726802675311
S2284	0.041337339769347	0.0198868614871378	0.00573134682323792	0.0206170178416378	1.66870033988915e-09	0.22449474438957	0.00988354211815846	0.0213825977627241	0.0220224484110847	0.0494694046297985	0.585174695098603
S22847	0.0295408615964584	0.0272150018365061	0.00575233365913253	0.0258572730879353	1.98877134387247e-08	0.233385431183778	0.00535133511819405	0.025561852117038	0.0216949879387766	0.0477289087930992	0.577911994781368
S2285	0.0362914793020003	0.023675796303082	0.006212569673106	0.0281334595411044	1.33986412845739e-08	0.227324823009491	0.00730204036629592	0.0207533374016539	0.0226320218595979	0.0500470465939432	0.577627412551084
S22851	0.0306059053959868	0.0272761195358752	0.0052119016316274	0.0231384411999214	3.28447899991503e-09	0.236784666543647	0.00260242715359497	0.026226400182848	0.0216800261708018	0.0494374756758322	0.577036633225387
S22852	0.0292151255587978	0.0269317046858808	0.00553596420687704	0.0264164454929003	1.17106729783487e-07	0.239631180870822	0.00469845766950374	0.0257956302834054	0.0222113523794172	0.0447430903463726	0.574820931399293
S22854	0.0304829455922181	0.0272356472229934	0.00551997414862731	0.0254722315835851	2.73650537145185e-09	0.223400443550396	0.00359835313055193	0.0241442659753497	0.0238662544875452	0.0517384114159247	0.584541470156304
S22855	0.0308307438844833	0.023747901403571	0.00650286224459734	0.0283743425178766	7.55551959680621e-08	0.237648328467334	0.00606080174557372	0.00968918984969286	0.0226559991931249	0.0587565078111572	0.575733247327393
S22859	0.0277330496468812	0.0274270318874226	0.0050670464951034	0.0240000051343364	2.54690939916067e-09	0.243181357230957	0.00402541580758011	0.0257161053522017	0.0224614146686517	0.0482152800533392	0.572173291176618
S22860	0.0337236930012305	0.0269387247016323	0.00608346768505872	0.0247338467481779	8.5766603730597e-09	0.236334655025194	0.00349135257630133	0.0214681572331635	0.0228842976571828	0.050101761978766	0.574240034816632
S22865	0.0298160535342561	0.0287480183405269	0.00586038274411573	0.0225071087139245	2.59853587437217e-09	0.24006111235082	0.00231984513509482	0.0271505251490517	0.0220738511912828	0.0448226673800457	0.576640432862346
S22873	0.0365870219758557	0.0228413299669898	0.00664467231133859	0.0295156273845853	1.84806850909082e-08	0.228066624463333	0.00310101703219821	0.022106343425638	0.0224244949479927	0.04778502455874	0.580927825452643
S22896	0.0302085660236546	0.0282716891001714	0.00603084562233908	0.0265880029002355	4.50059448682831e-08	0.237058399115107	0.00325305269395137	0.0261285590370055	0.0225656148427132	0.0457151781127478	0.57418004754613
S229	0.0321199804994822	0.0231587433755955	0.00555591966525364	0.0264871148264515	7.71843749045833e-09	0.240159780969586	2.69314127557468e-05	0.0191231888822375	0.0216956587139458	0.055390745803066	0.576281928133188
S22904	0.0279036099634942	0.0287868641278651	0.00632555938804325	0.026547582910139	2.36245235271204e-09	0.239215093535983	0.00542626984010545	0.0188329831064691	0.0209299213117437	0.049002645602599	0.577029467851106
S22907	0.0299554634590143	0.0263713539907561	0.0052247344455022	0.0215499929261551	1.31073917881763e-08	0.24142219363042	0.00277900998052739	0.0279198211715536	0.0222688643354122	0.0455162988179213	0.576992254135346
S22911	0.0381648604144188	0.0229911419108554	0.00596844634531731	0.0298657856335954	3.40066392680583e-08	0.236051688845101	0.000101742093254166	0.025097828015695	0.0226855874155325	0.0482007712416946	0.570872114077896
S22915	0.0273380131497608	0.0311967483114174	0.00569759485263755	0.0230292974251665	1.27684925404758e-09	0.232115404844013	0.00386110448049176	0.0261828074686784	0.0223454118806853	0.0480310242596985	0.580202592050601
S22923	0.0376484242120861	0.0234221038291356	0.00558162479352515	0.030020237242379	6.01930076129251e-09	0.231028486296807	0.00433133532890727	0.0220132815717725	0.023424382513357	0.0482665593251717	0.574263558867558
S22929	0.0329336875134398	0.027663954039665	0.00573324656479629	0.0251065799670058	1.74846631839395e-09	0.234004951422433	0.00554809428294773	0.0176167265208908	0.0223016448788591	0.048230381284472	0.580860731777025
S22931	0.0284213491339894	0.0263685873813503	0.00582060310064312	0.0262090219475386	2.21344872875787e-09	0.232459822053501	0.00412217286816904	0.0288051458595419	0.0237230709797252	0.0465547408575355	0.577515483604557
S22932	0.0273141421610665	0.0288783083392136	0.00562643476148781	0.0245366435891871	2.60126516786554e-09	0.240426289298535	0.00225563730021527	0.0213546647446543	0.0230874134502758	0.0553210419512956	0.571199421802804
S22937	0.0277793759943018	0.0280657844171717	0.00525343236467362	0.0245461902491085	1.70403236063722e-09	0.242907989092375	0.00244017504492676	0.0190060319468081	0.025205562424949	0.056109914211172	0.568685542550481
S22939	0.0324048487958825	0.0273626128906158	0.00587807712572179	0.027793007334463	1.20850831051032e-08	0.233576104485001	0.0055674483294914	0.0187652671459487	0.0212713287116806	0.0497881166803847	0.577593176415728
S22942	0.0323232054753206	0.0256730808154599	0.0053625904205987	0.0271985449716264	6.62649195810328e-09	0.237827021820627	0.00759730140720081	0.0152937003883847	0.0211514822976664	0.0496256971448827	0.577947368631741
S22945	0.0328473891416078	0.0255283630870997	0.00573738596306855	0.0229258842778627	8.35421213297521e-09	0.241149678235318	0.00520653636743208	0.022424704975275	0.0239152178384015	0.0484795349391483	0.571785296820574
S22947	0.0326005431615665	0.0251866464947836	0.00558893683507994	0.0232245816392393	1.23118243997446e-08	0.237349888217442	0.00935056649940612	0.0150942978622949	0.0220012580875556	0.047802300897095	0.581800967993713
S22948	0.0299061081124697	0.0263949296420102	0.00663996432869799	0.0270843298352231	1.62422523576276e-09	0.230021368626927	0.00285153671699857	0.0196472275901134	0.0238002124810213	0.0547449022489989	0.578909418793314
S22952	0.034041349809826	0.0237740973218145	0.00541847397275998	0.0245106907485039	4.4000454380541e-07	0.231528314238669	0.0104365020143814	0.00958203628789112	0.0203476364721243	0.0588148098187709	0.581545649310715
S22953	0.0239500582918317	0.0303935939961725	0.00624095817545108	0.0284186312855023	1.28520362054421e-08	0.237274256155087	0.00285308334053482	0.0187360905226408	0.0231551176606883	0.0546899594337962	0.574288238286259
S22955	0.0251675634983274	0.0313075142635905	0.00554328101904942	0.0222320306473922	5.66809267452575e-08	0.240990117590116	0.00281616961880314	0.0251966643837085	0.0225538582504497	0.0463813301941103	0.577811413853527
S22957	0.0282011391302458	0.0264318368747757	0.0058326416392723	0.024872772649807	2.16070446303221e-10	0.245606748472125	0.00600311009018427	0.0238724840900901	0.0227117263123484	0.046208825216188	0.570258715308893
S22958	0.0376608549947268	0.0214383094763924	0.00660893487768396	0.0275043497419966	6.0983365161834e-08	0.234995027829319	0.00409084110445944	0.0132257685670339	0.0239490323277823	0.0592923558346757	0.571234464262565
S22963	0.0279618079822329	0.0283622690147588	0.0057884624916489	0.027343946162301	2.00183393066565e-10	0.227395990076829	0.00322525396025114	0.0213218881362285	0.0228214879537353	0.0539252214416253	0.581853672580206
S22966	0.0260961755962424	0.0277822389228101	0.0051765974859538	0.0263542565360351	2.81917437279909e-07	0.243622559778505	6.00257347663726e-06	0.0238666948503439	0.0214984472947656	0.0540083242019313	0.571588420842499
S22969	0.0247895492253759	0.0287128695354254	0.00603450666443891	0.0258049117750358	2.01093154988983e-08	0.238444298999657	0.00585030078654784	0.0206088487414816	0.0223293554705586	0.0495369543602258	0.577888384331937
S22970	0.0316226428634451	0.0262485642043447	0.00514721191360782	0.0246588131835561	2.58818451284888e-07	0.233606014484476	3.54536074432998e-07	0.0294999384950409	0.0220051581702411	0.0459702210683984	0.581240822262365
S22977	0.0337628453585782	0.0245887356939783	0.00568392319960577	0.0261843192079608	3.19937252615014e-09	0.239829821976782	0.00196702330514222	0.0289124754633328	0.0213261585538751	0.0456528727909544	0.572091821250418
S22980	0.0421542179413501	0.0185734567157033	0.00597881015670052	0.0229910638195669	1.16970399295086e-07	0.239282952070561	0.00935314089003625	0.0153757663184573	0.0233990685764895	0.0478701266011431	0.575021279939592
S22988	0.0384343367862813	0.0202663351027764	0.00604440163858478	0.0277085645479744	2.32485984946238e-09	0.232707100408846	0.0051992740458537	0.0223302769063025	0.0236298231478061	0.0466267989882356	0.57705308610248
S22989	0.031765515327166	0.0267859630669504	0.00578105887470548	0.0221714784755557	8.48902916416376e-08	0.225873684641221	0.00347494425191979	0.0335398123019147	0.0220903263598206	0.0486230441537204	0.579894087656734
S2299	0.0278095027065008	0.0304939403489016	0.00562321979206392	0.0224716084489326	7.4786669031319e-09	0.235386907488129	0.00373386041168755	0.0262290978409604	0.0223177349843826	0.0507079107933216	0.575226209706453
S22994	0.0352031753712646	0.0219716494333049	0.004701394881178	0.0223219305787815	2.81001024220128e-08	0.237685401649498	1.16071749062209e-06	0.032363863137694	0.0230686519702876	0.0455142041488816	0.577168540011516
S22998	0.0296979312472392	0.0278472293256714	0.00523893322079549	0.0209127472281756	7.62652700426629e-09	0.244550365473704	0.00421879364792544	0.0220136820104913	0.021672483889308	0.0479118242911225	0.57593600203904
S230	0.0279859242596637	0.0264816747060316	0.00513728609003048	0.0259244322236166	6.90737150391382e-09	0.240690303382909	0.00190163327265763	0.0222478103595854	0.02166889017831	0.0488692162141183	0.579092822405706
S23007	0.0301475668030697	0.0264521541076046	0.0055500180074005	0.0281795422853238	2.89998089513023e-09	0.240535793142965	0.00389904150642585	0.0215589141293047	0.0225986508680747	0.0505082423200933	0.570570073929757
S23008	0.034952838965279	0.0255457543138534	0.0057966031463349	0.022968978340592	1.34512625340383e-10	0.22445110092487	0.0048152163793217	0.0278722056151613	0.0229982129803964	0.0481729244142223	0.582426164785457
S23009	0.0378378020950283	0.0258900671428173	0.00606445615657831	0.02372730833728	5.12990564745408e-09	0.228224201490909	0.00380253202917479	0.0196892723500369	0.0232962833725479	0.0520969296415441	0.579371142254178
S23012	0.0275205103263295	0.0278410239541769	0.00576352431998777	0.0280025439121733	2.82607697682424e-07	0.244077738745844	0.0015884218960348	0.031657695302075	0.0229854799603151	0.0401294857622133	0.570433293213152
S23014	0.031719859390308	0.026392944319791	0.0052844474041147	0.0221430222587673	8.09735218113121e-08	0.233659558210827	6.43806539712044e-07	0.0305533271208177	0.0242444113989216	0.0513546493766729	0.574647055739719
S23015	0.0289801986788455	0.0251726170757332	0.00561328521901251	0.0228294348483354	5.99225020728495e-08	0.237849758086411	0.00760910259038504	0.0175499009050592	0.0241466802422885	0.0493552258026487	0.58089373662878
S23017	0.0304925731053824	0.0250199957734219	0.00577427504173864	0.0256374284294686	4.33015522022736e-08	0.240522953616788	0.0029565046427338	0.0244962321463551	0.0221680622030403	0.0481329533157446	0.574798978423775
S23023	0.03003004761885	0.0259500745592182	0.00569226876714688	0.0223809159259733	8.65013801716712e-07	0.241985863416671	0.00747748444693408	0.0233842750876264	0.0236338345542868	0.048903666093221	0.570560704516271
S23030	0.0318021207418161	0.0258617601415979	0.00554187987256488	0.0226639387371105	6.81117749792911e-09	0.233923380360672	0.00285855649718941	0.0250168127784483	0.0214362055401974	0.0480283946604848	0.582866943858741
S23042	0.0300003653266486	0.025872623647963	0.00603058056698642	0.0259731339978728	6.01342634262272e-08	0.230767723527181	3.01816475540426e-07	0.0328882401582043	0.0195263069623585	0.0452660581155108	0.583674605746536
S23048	0.0398366376470666	0.0204871911246975	0.00542260795678337	0.0228648237291208	4.47810299784779e-08	0.237610654543167	0.00762354625106721	0.0219841501761385	0.0217039736039603	0.0487055063954078	0.573760863791561
S23058	0.0325893746881753	0.0239866107194586	0.00650668921157943	0.0294615189506018	1.16693378101153e-10	0.225885873182535	0.0018485446947395	0.0242597972744469	0.0219817168103965	0.0494827421217643	0.583997132229609
S23065	0.0317911858874124	0.0240153355640445	0.00630846884037079	0.0264794452403267	2.06001307490577e-08	0.221305308917824	0.00444335838745114	0.0202762898470854	0.0216595332198405	0.048880255753198	0.594840797742316
S23067	0.0267851720539619	0.0277869293905258	0.00596307466772401	0.0258490609639801	1.54526068367327e-08	0.234377151663923	0.00384646947120016	0.0157925134862376	0.0230462245267805	0.05745508452618	0.57909830379688
S23086	0.0352819242153853	0.0210546988190139	0.00598374076842774	0.0263030982962705	1.11826769327655e-07	0.228214608054212	0.00180393159954342	0.0203466487623192	0.023000000449098	0.051332116054011	0.586679121154949
S23087	0.0214034132215329	0.0312672533660926	0.0056958754869682	0.0254875149218969	1.13108604466755e-08	0.241396192524784	0.0034496616613638	0.0259857593631082	0.0232307029552233	0.047467944378044	0.574615670810126
S23089	0.0281296567401817	0.026832619651796	0.00656834111619916	0.0283002796683158	1.15720337081521e-06	0.222971790089763	0.00447563262521013	0.0211028634007051	0.0213171077694069	0.0541034731606424	0.586197078574409
S2309	0.0317612060108069	0.0246115260066893	0.00626395866950957	0.0255324864283029	4.01831484027665e-08	0.233619241585208	0.000759659231973103	0.0267939288372316	0.0231854965610069	0.0502268134749242	0.577245643011199
S23093	0.0276333314109541	0.0294513172903975	0.00534827285293347	0.025565922322669	8.14776447163484e-10	0.228340320649601	0.00766517904946126	0.0213412716078848	0.0220304477406866	0.045712956888025	0.586910979372611
S23112	0.0287114726420025	0.0257291277176605	0.00581961310224843	0.0216925929323665	2.20786949053288e-07	0.251667125377605	0.00786663326464317	0.0190981039465926	0.0228272404885728	0.0424525645231597	0.5741353052182
S23124	0.0319771700631604	0.0253008014585078	0.00527196686016177	0.0229084480997512	3.16187071231714e-09	0.240411284322885	0.00211873523136393	0.0240568568045365	0.0217835433643794	0.048200473826298	0.577970716807085
S23126	0.0296893653953351	0.0245913666317409	0.00532019754218054	0.0279985026538318	3.4034281476776e-08	0.235289087699305	0.00623434475266112	0.0204157849233066	0.0240415401484424	0.0529744504022637	0.573445325816651
S23130	0.0342284145234208	0.0222054762740094	0.00594150424908229	0.0216754090172845	5.36133940667764e-08	0.244500197020893	0.00984021711149704	0.0186354641614202	0.0233196675476673	0.0460870105482757	0.573566585933056
S23136	0.0266567509040469	0.0283369870652829	0.00602207760247649	0.0244744738049759	2.94538793148423e-09	0.247152714202088	0.00335183333813849	0.022231316419315	0.0226975635139189	0.0470854313643022	0.571990848840067
S23141	0.0299428573420678	0.0231056059359357	0.00650559964079433	0.0290569843552113	1.04031216621382e-08	0.23012515014694	0.0045528519506921	0.016003150308495	0.0198045725552785	0.0505775683058432	0.59032564905562
S23144	0.0317386979868765	0.0270209191912443	0.00605186986929568	0.0229519922575201	4.00835752103465e-07	0.228260411140944	0.0101935576008702	0.0122616322803379	0.0200606029341474	0.0558391513266664	0.585620764576345
S23159	0.0309556156519516	0.0226448098026655	0.00636600171297623	0.0253224810247294	4.51178318465151e-09	0.215835630676233	0.00989234473867741	0.0140568586249824	0.0255090206470055	0.0568846920846173	0.592532540524378
S23162	0.0288561078913253	0.0285099414506976	0.00594298322034459	0.0253870276724709	1.97425094077019e-08	0.216445714493792	0.00591272863592421	0.0247116514831374	0.022917208624336	0.054575872663833	0.586740744121629
S23163	0.0369977804269646	0.0216194653552321	0.00538667912459104	0.0257079641246922	7.5943808785809e-09	0.246160477014612	0.00705901557681123	0.01766393289428	0.0200051719783433	0.0472200369153354	0.572179468994757
S23166	0.0241950255912929	0.0290011605474405	0.00613931091553854	0.0237265410499172	7.77905002587789e-08	0.240476886936663	0.00583574674799959	0.0209219577112272	0.0224966308761177	0.0529149830885683	0.574291678744735
S23170	0.0307694245748613	0.0237641230444545	0.00563743356442019	0.0236821658794769	6.6677009255243e-09	0.246147654003357	0.00727752831820725	0.0227956826534957	0.0196296808443836	0.0450627915000933	0.575233508949549
S2318	0.0273079568995641	0.0275758823299754	0.00533742146945876	0.0262911114634792	2.23312390045472e-08	0.238495215072416	2.02092443042035e-06	0.0291159381651027	0.0225437874993136	0.0471135210454901	0.576217122799531
S23184	0.0320689545188995	0.0248604298125252	0.00591176052244968	0.0272431159106354	5.11028580228221e-10	0.246288962308429	0.00394959561709269	0.0222594344101332	0.0223079036911456	0.0461712305535298	0.568938612144132
S23185	0.0318931192884213	0.0249105366162976	0.00581380599203234	0.0271291679455263	2.62484318765011e-07	0.237778500826985	0.00443418671037128	0.0253426780384369	0.022802022775909	0.0487977625266639	0.571097956795037
S23187	0.0287364018056758	0.027157532233974	0.00559038551385655	0.0260306655624124	1.22356357333432e-07	0.226021735936617	0.00880424924968691	0.02406581297646	0.0241665684469107	0.0469883421088502	0.582438183809199
S2319	0.0313914283360993	0.0261967639115222	0.00612237355750864	0.02706548456253	4.79864929475703e-09	0.231794398743745	0.00564964178507946	0.0203138136066902	0.0221913809080212	0.0514868809194217	0.577787828870733
S23192	0.0364987174020329	0.0257524515990806	0.00659853194179877	0.0245010237803088	4.8156782987929e-07	0.209043818075504	0.00410467352920192	0.0232068745039584	0.0249410231115583	0.0557332972908567	0.58961910719787
S23193	0.0320701986868077	0.0246790628130967	0.00597112759233351	0.0249307360940749	4.16276258379897e-09	0.236023052561141	0.00144724429900718	0.025361185317933	0.022876262736188	0.0458659657263382	0.580775160010318
S23207	0.0337852276338732	0.0243661433004395	0.00556752733449047	0.0264583912781506	6.22634964027671e-09	0.228525582219618	0.00601461377298624	0.0140009257452873	0.0221489325156843	0.0559017847612898	0.583230865211831
S23208	0.0336217282670655	0.024117226883382	0.0053433694719167	0.0282397812802473	1.82844210935958e-09	0.236872688055934	0.00877560839964261	0.0204700888318408	0.022135596084925	0.0454404633859022	0.574983447510702
S23214	0.0319025580954534	0.0250044046065625	0.00571238666206982	0.0265413260061045	1.233618039676e-07	0.238739840651374	0.00571721191758703	0.0245963575936067	0.02171593757244	0.0451486284684431	0.574921225064555
S23216	0.0219028158930086	0.0310099893452096	0.00579152478320428	0.0226939318057768	1.8414734151254e-07	0.248079800851253	0.00686403672081741	0.0180986118585406	0.0212056466779519	0.0471852830944183	0.577168174822478
S23221	0.0336142943357884	0.0253258792220798	0.00577662405738598	0.0266401904314255	6.72194045003832e-08	0.22805127500975	5.07140968501592e-07	0.0274860025262853	0.0223836756585708	0.0477858703814894	0.582935614016851
S23223	0.0277305797922977	0.0271550362506534	0.00565414563219488	0.0245304980649603	1.08305847548015e-09	0.237025086087683	0.00770551662018044	0.0242592007466806	0.0211880513433374	0.0476582459189682	0.577093638459986
S23227	0.0260252142558545	0.0289685263590935	0.00575388272802012	0.0263185593477745	3.10314114653953e-08	0.239476858594967	0.00342808330115203	0.0211911653589844	0.0221565234609408	0.0526422174499073	0.574038938111894
S23233	0.029713791981906	0.0265581078931449	0.00530178346238592	0.0220345819340317	8.23098965379882e-09	0.2340129780268	0.00128754708847504	0.0271106916354146	0.0233277736477527	0.0454451372583165	0.585207598840783
S23237	0.0302839258960743	0.0279111608004686	0.00627892481413236	0.0251447374096714	8.86639496928435e-09	0.239236481488193	0.00339392490201345	0.0215327639042523	0.0211759537774183	0.0466035192774538	0.578438598863927
S23250	0.030871596936224	0.0264076597483366	0.00569002304353486	0.0227288038129684	6.85692005992923e-09	0.239703828194361	0.00449539287588575	0.028510156081535	0.0227964667429992	0.0446071743061948	0.57418889140104
S23273	0.0315352181686748	0.0253826935730191	0.00619031731615928	0.0267562554008074	5.57827753251993e-10	0.239305202813836	0.00484692806635281	0.0200735773346617	0.0220436143186667	0.0487718401186965	0.575094352331298
S23274	0.0305132145153862	0.025571601476598	0.00521824359981519	0.0253160825708704	8.31652277820024e-09	0.2344494737918	0.000542834010200503	0.0252936241206906	0.0221228831073961	0.0516127081372453	0.579359326353475
S23277	0.0261641443562662	0.0299052774126411	0.00529161880634139	0.027022147635474	1.78206277268925e-08	0.244392527442438	0.00470189038322788	0.0276356750163482	0.0209222590298709	0.03655757525446	0.577406866842305
S23279	0.0271397221460491	0.0281659178227697	0.00580261415042313	0.0252862043201007	3.80691518967499e-08	0.240606873444406	0.00199224461754089	0.0267830238282329	0.0213938509225483	0.0463083311223654	0.576521179556412
S23292	0.0282991382121572	0.0279971243986753	0.00605500265978354	0.0259318473271909	1.63318468745057e-08	0.231791070190144	0.0071581286116344	0.018943961867428	0.0222194002358269	0.0509203713349322	0.58068393883038
