	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
S26379	0	1	0	0	0	0	0	0
S26387	0	0.99942193447937	0	0	0.000578065520630436	0	0	0
S26392	0	1	0	0	0	0	0	0
S26394	0	1	0	0	0	0	0	0
S26399	0	1	0	0	0	0	0	0
S26407	0	1	0	0	0	0	0	0
S26412	0	1	0	0	0	0	0	0
S26421	0	1	0	0	0	0	0	0
S26439	0	1	0	0	0	0	0	0
S26441	0	0.993159422817195	0	0.00668456129130414	0.000156015891500883	0	0	0
S26443	0	1	0	0	0	0	0	0
S26446	0	1	0	0	0	0	0	0
S26454	0	1	0	0	0	0	0	0
S26457	0	1	0	0	0	0	0	0
S26467	0	1	0	0	0	0	0	0
S26469	0	1	0	0	0	0	0	0
S26470	0	0.994582760722948	0	0.00529727195356615	0.000119967323485468	0	0	0
S26472	0	0.999724972814988	0	0	0.000275027185012336	0	0	0
S26476	0	1	0	0	0	0	0	0
S26483	0	1	0	0	0	0	0	0
S26488	0	0.988224530527772	0	0.0117754694722279	0	0	0	0
S26489	0	0.999619388812936	0	0	0.000380611187063683	0	0	0
S26492	0	0.999745078259262	0	0	0.000254921740738428	0	0	0
S26493	0	1	0	0	0	0	0	0
S26505	0	0.9945363576009	0	0.00546364239909954	0	0	0	0
S26506	0	1	0	0	0	0	0	0
S26509	0	0.99989698916145	0	0	0.000103010838549589	0	0	0
S2651	0	1	0	0	0	0	0	0
S26514	0	1	0	0	0	0	0	0
S26515	0	0.998866050559272	0	0	0.00113394944072777	0	0	0
S26516	0	0.997491675881907	0	0.00250832411809258	0	0	0	0
S26519	0	0.99876476838144	0	0	0.00123523161856047	0	0	0
S26522	0	1	0	0	0	0	0	0
S26527	0	0.994759480063698	0	0.00524051993630167	0	0	0	0
S26529	0	1	0	0	0	0	0	0
S2653	0	0.998997637826338	0	0.0010023621736615	0	0	0	0
S26531	0	0.999471697674655	0	0.000324254241865584	0.000204048083478987	0	0	0
S26534	0	0.993706960444446	0	0.00629303955555376	0	0	0	0
S26539	0	1	0	0	0	0	0	0
S26549	0	1	0	0	0	0	0	0
S2657	0	1	0	0	0	0	0	0
S26571	0	0.997710616779054	0	0.00228938322094636	0	0	0	0
S26578	0	1	0	0	0	0	0	0
S2658	0	1	0	0	0	0	0	0
S26581	0	1	0	0	0	0	0	0
S2659	0	0.995673591749253	0	0.0043264082507475	0	0	0	0
S26594	0	1	0	0	0	0	0	0
S26600	0	1	0	0	0	0	0	0
S2661	0	1	0	0	0	0	0	0
S26611	0	1	0	0	0	0	0	0
S26616	0	1	0	0	0	0	0	0
S26633	0	0.997769946921032	0	0	0.00223005307896839	0	0	0
S26642	0	1	0	0	0	0	0	0
S26651	0	1	0	0	0	0	0	0
S26653	0	0.999471784678876	0	0	0.000528215321123735	0	0	0
S26657	0	1	0	0	0	0	0	0
S26661	0	0.999330000436985	0	0.000669999563014537	0	0	0	0
S26672	0	1	0	0	0	0	0	0
S26673	0	0.999843718841337	0	0	0.000156281158662749	0	0	0
S26675	0	1	0	0	0	0	0	0
S26677	0	0.999855601473036	0	0	0.000144398526963811	0	0	0
S26686	0	1	0	0	0	0	0	0
S2669	0	1	0	0	0	0	0	0
S26691	0	1	0	0	0	0	0	0
S26693	0	0.999718866916026	0	0	0.000281133083973577	0	0	0
S26697	0	1	0	0	0	0	0	0
S2670	0	0.99926399583338	0	0	0.000736004166620155	0	0	0
S26704	0	1	0	0	0	0	0	0
S26705	0	0.999800321240886	0	0	0.000199678759114339	0	0	0
S26710	0	0.995049358582045	0	0.00495064141795517	0	0	0	0
S26713	0	1	0	0	0	0	0	0
S26718	0	1	0	0	0	0	0	0
S26721	0	1	0	0	0	0	0	0
S26725	0	0.999254650370421	0	0	0.000745349629579055	0	0	0
S26726	0	1	0	0	0	0	0	0
S26733	0	1	0	0	0	0	0	0
S26740	0	0.999366549990486	0	0	0.00063345000951352	0	0	0
S26743	0	1	0	0	0	0	0	0
S26750	0	0.999863687949635	0	0	0.000136312050364989	0	0	0
S26752	0	1	0	0	0	0	0	0
S26756	0	0.999910937417626	0	0	8.90625823743501e-05	0	0	0
S26767	0	0.999378134882547	0	0	0.000621865117452712	0	0	0
S26774	0	1	0	0	0	0	0	0
S26776	0	1	0	0	0	0	0	0
S2678	0	0.999943231285583	0	0	5.67687144169331e-05	0	0	0
S26785	0	0.99914259413114	0	0	0.000857405868859644	0	0	0
S26787	0	1	0	0	0	0	0	0
S26788	0	1	0	0	0	0	0	0
S26792	0	1	0	0	0	0	0	0
S26799	0	1	0	0	0	0	0	0
S268	0	1	0	0	0	0	0	0
S26800	0	1	0	0	0	0	0	0
S26809	0	1	0	0	0	0	0	0
S26814	0	1	0	0	0	0	0	0
S26815	0	0.996682943194656	0	0.00297556027772392	0.00034149652761998	0	0	0
S2682	0	0.998968297628732	0	0	0.00103170237126828	0	0	0
S2685	0	1	0	0	0	0	0	0
S2690	0	1	0	0	0	0	0	0
S2696	0	1	0	0	0	0	0	0
S2697	0	1	0	0	0	0	0	0
S2700	0	1	0	0	0	0	0	0
S2703	0	1	0	0	0	0	0	0
S2704	0	1	0	0	0	0	0	0
S2705	0	0.998802010806382	0	0	0.0011979891936182	0	0	0
S2707	0	1	0	0	0	0	0	0
S2717	0	0.999516433624025	0	0	0.000483566375975291	0	0	0
S2719	0	1	0	0	0	0	0	0
S2737	0	0.994291373177044	0	0.00570862682295625	0	0	0	0
S2743	0	1	0	0	0	0	0	0
S2747	0	1	0	0	0	0	0	0
S2755	0	1	0	0	0	0	0	0
S2770	0	0.993554702420189	0	0.00644529757981147	0	0	0	0
S2771	0	1	0	0	0	0	0	0
S2776	0	1	0	0	0	0	0	0
S279	0	0.998339725569396	0	0.00121841391655549	0.000441860514048535	0	0	0
S2793	0	1	0	0	0	0	0	0
S280	0	1	0	0	0	0	0	0
S2803	0	1	0	0	0	0	0	0
S2804	0	0.999943510658406	0	0	5.64893415942183e-05	0	0	0
S2806	0	1	0	0	0	0	0	0
S2807	0	0.995649994626375	0	0.00435000537362445	0	0	0	0
S2812	0	0.999917018378711	0	0	8.29816212890755e-05	0	0	0
S2814	0	1	0	0	0	0	0	0
S2816	0	0.999600140216842	0	0.000399859783158467	0	0	0	0
S2824	0	0.995597263150513	0	0.00440273684948652	0	0	0	0
S2826	0	1	0	0	0	0	0	0
S2833	0	1	0	0	0	0	0	0
S284	0	1	0	0	0	0	0	0
S2842	0	1	0	0	0	0	0	0
S2843	0	1	0	0	0	0	0	0
S2861	0	1	0	0	0	0	0	0
S2862	0	1	0	0	0	0	0	0
S2867	0	0.995589485628184	0	0.0043058519554024	0.000104662416413451	0	0	0
S2872	0	1	0	0	0	0	0	0
S288	0	0.99950406093843	0	0	0.000495939061570092	0	0	0
S2880	0	1	0	0	0	0	0	0
S2886	0	0.999553097466573	0	0	0.000446902533427431	0	0	0
S2889	0	1	0	0	0	0	0	0
S289	0	1	0	0	0	0	0	0
S2891	0	1	0	0	0	0	0	0
S2907	0	1	0	0	0	0	0	0
S2908	0	0.998393335063475	0	0.00160666493652497	0	0	0	0
S291	0	1	0	0	0	0	0	0
S2917	0	0.999122075238762	0	0	0.000877924761237947	0	0	0
S2920	0	0.994129764170114	0	0.00587023582988628	0	0	0	0
S2932	0	1	0	0	0	0	0	0
S2935	0	0.999362076362967	0	0	0.00063792363703251	0	0	0
S2936	0	1	0	0	0	0	0	0
S2943	0	1	0	0	0	0	0	0
S2945	0	1	0	0	0	0	0	0
S2947	0	0.999517347618881	0	0	0.000482652381119292	0	0	0
S2954	0	1	0	0	0	0	0	0
S2956	0	0.994945640996218	0	0.00505435900378171	0	0	0	0
S2962	0	0.999587489925956	0	0	0.000412510074043788	0	0	0
S2969	0	0.999055541701369	0	0	0.000944458298630826	0	0	0
S2970	0	0.999059480558284	0	0	0.000940519441715624	0	0	0
S2974	0	1	0	0	0	0	0	0
S2975	0	0.994608008143326	0	0.00539199185667405	0	0	0	0
S2977	0	1	0	0	0	0	0	0
S2987	0	1	0	0	0	0	0	0
S2989	0	0.997120496761229	0	0.00287950323877077	0	0	0	0
S299	0	1	0	0	0	0	0	0
S2996	0	0.995358285890325	0	0.00464171410967508	0	0	0	0
S3012	0	1	0	0	0	0	0	0
S3022	0	0.998377486633077	0	0.00162251336692342	0	0	0	0
S3023	0	0.99898900321684	0	0.00101099678315975	0	0	0	0
S3033	0	1	0	0	0	0	0	0
S3039	0	1	0	0	0	0	0	0
S3043	0	0.999442561268993	0	0	0.000557438731007443	0	0	0
S3048	0	1	0	0	0	0	0	0
S3056	0	1	0	0	0	0	0	0
S306	0	0.999288257848612	0	0	0.000711742151387601	0	0	0
S3067	0	1	0	0	0	0	0	0
S3079	0	1	0	0	0	0	0	0
S3083	0	1	0	0	0	0	0	0
S3097	0	0.992141962185867	0	0.00785803781413255	0	0	0	0
S3103	0	1	0	0	0	0	0	0
S3119	0	0.999715694896082	0	0	0.000284305103917506	0	0	0
S3121	0	1	0	0	0	0	0	0
S3125	0	0.999647854851216	0	0	0.000352145148784098	0	0	0
S3126	0	1	0	0	0	0	0	0
S3127	0	1	0	0	0	0	0	0
S3140	0	1	0	0	0	0	0	0
S3145	0	0.998980601812635	0	0	0.00101939818736525	0	0	0
S3148	0	0.999991739619224	0	0	8.26038077589383e-06	0	0	0
S3153	0	1	0	0	0	0	0	0
S3158	0	1	0	0	0	0	0	0
S3164	0	0.999934891606448	0	0	6.51083935523324e-05	0	0	0
S317	0	0.99611092084722	0	0.00388907915278045	0	0	0	0
S3176	0	1	0	0	0	0	0	0
S3180	0	1	0	0	0	0	0	0
S3186	0	0.998717734605773	0	0	0.00128226539422658	0	0	0
S319	0	1	0	0	0	0	0	0
S3193	0	0.999576549076665	0	0	0.000423450923334817	0	0	0
S3195	0	0.995925494685493	0	0.00407450531450668	0	0	0	0
S3197	0	1	0	0	0	0	0	0
S320	0	0.999378343605347	0	0	0.000621656394653301	0	0	0
S3212	0	0.998734010174525	0	0	0.00126598982547504	0	0	0
S3217	0	1	0	0	0	0	0	0
S3226	0	1	0	0	0	0	0	0
S3232	0	0.999717916332546	0	0	0.000282083667453973	0	0	0
S3237	0	1	0	0	0	0	0	0
S3238	0	1	0	0	0	0	0	0
S3239	0	0.999059731107894	0	0	0.000940268892105639	0	0	0
S324	0	1	0	0	0	0	0	0
S3244	0	1	0	0	0	0	0	0
S3245	0	0.999460184168334	0	0.000539815831665683	0	0	0	0
S3250	0	1	0	0	0	0	0	0
S3251	0	1	0	0	0	0	0	0
S3253	0	1	0	0	0	0	0	0
S3261	0	0.998711660924634	0	0	0.00128833907536555	0	0	0
S3262	0	1	0	0	0	0	0	0
S3266	0	1	0	0	0	0	0	0
S327	0	1	0	0	0	0	0	0
S3272	0	0.997259576453857	0	0.00274042354614289	0	0	0	0
S3274	0	1	0	0	0	0	0	0
S3279	0	1	0	0	0	0	0	0
S3282	0	1	0	0	0	0	0	0
S3295	0	0.999804839187294	0	0	0.00019516081270633	0	0	0
S3299	0	1	0	0	0	0	0	0
S3311	0	0.997944313633952	0	0	0.00205568636604765	0	0	0
S332	0	1	0	0	0	0	0	0
S3321	0	1	0	0	0	0	0	0
S3328	0	1	0	0	0	0	0	0
S3334	0	0.999860692193087	0	0	0.000139307806913189	0	0	0
S3343	0	1	0	0	0	0	0	0
S3346	0	1	0	0	0	0	0	0
S3350	0	1	0	0	0	0	0	0
S3356	0	0.999245809344286	0	0	0.000754190655713906	0	0	0
S3359	0	0.995442496375135	0	0.0045575036248646	0	0	0	0
S3360	0	1	0	0	0	0	0	0
S3364	0	1	0	0	0	0	0	0
S337	0	1	0	0	0	0	0	0
S3373	0	0.997504096604691	0	0.00249512792950941	7.75465799649742e-07	0	0	0
S3376	0	1	0	0	0	0	0	0
S3380	0	0.999468706997628	0	0.000531293002371812	0	0	0	0
S3387	0	1	0	0	0	0	0	0
S3390	0	1	0	0	0	0	0	0
S3392	0	0.999538400978649	0	0	0.000461599021350898	0	0	0
S3397	0	0.998937457720209	0	0	0.00106254227979113	0	0	0
S3400	0	1	0	0	0	0	0	0
S3410	0	0.999505079155205	0	0.000494920844794654	0	0	0	0
S3417	0	0.99908856759297	0	0	0.000911432407029668	0	0	0
S3421	0	1	0	0	0	0	0	0
S3425	0	1	0	0	0	0	0	0
S3426	0	0.999920862944865	0	0	7.91370551353787e-05	0	0	0
S3435	0	1	0	0	0	0	0	0
S3448	0	1	0	0	0	0	0	0
S3456	0	0.997106901022472	0	0.00289309897752851	0	0	0	0
S3466	0	1	0	0	0	0	0	0
S3467	0	1	0	0	0	0	0	0
S3473	0	1	0	0	0	0	0	0
S3475	0	1	0	0	0	0	0	0
S348	0	0.997442793190809	0	0.00255720680919126	0	0	0	0
S3485	0	1	0	0	0	0	0	0
S3486	0	1	0	0	0	0	0	0
S3492	0	1	0	0	0	0	0	0
S3496	0	0.991936809341933	0	0.00785535391287078	0.000207836745196468	0	0	0
S35	0	1	0	0	0	0	0	0
S351	0	1	0	0	0	0	0	0
S3510	0	0.99851088794775	0	0.00148911205224983	0	0	0	0
S3514	0	1	0	0	0	0	0	0
S3516	0	0.999702110866144	0	0	0.000297889133856414	0	0	0
S3517	0	1	0	0	0	0	0	0
S3521	0	0.999540590909702	0	0	0.00045940909029803	0	0	0
S3525	0	0.99924976831702	0	0.000750231682979661	0	0	0	0
S3527	0	1	0	0	0	0	0	0
S3531	0	0.999463447545548	0	0	0.000536552454451724	0	0	0
S3542	0	1	0	0	0	0	0	0
S3545	0	0.999491901895286	0	0	0.000508098104714074	0	0	0
S3547	0	0.999471452433985	0	0	0.000528547566014998	0	0	0
S3548	0	1	0	0	0	0	0	0
S3550	0	0.996633224746494	0	0.00336677525350556	0	0	0	0
S3551	0	1	0	0	0	0	0	0
S3557	0	1	0	0	0	0	0	0
S3567	0	1	0	0	0	0	0	0
S3569	0	0.99979940003995	0	0	0.000200599960049549	0	0	0
S3570	0	0.99995073560787	0	0	4.92643921295722e-05	0	0	0
S3579	0	0.994261866971304	0	0.00573813302869593	0	0	0	0
S3587	0	1	0	0	0	0	0	0
S3589	0	1	0	0	0	0	0	0
S3592	0	1	0	0	0	0	0	0
S3599	0	1	0	0	0	0	0	0
S36	0	0.999584320648362	0	0	0.000415679351637843	0	0	0
S3610	0	0.997739060608863	0	0.00226093939113686	0	0	0	0
S3620	0	1	0	0	0	0	0	0
S3630	0	0.99989790780212	0	0	0.000102092197880318	0	0	0
S3636	0	1	0	0	0	0	0	0
S3637	0	1	0	0	0	0	0	0
S3655	0	0.997640586433459	0	0.00217035770199241	0.000189055864548667	0	0	0
S366	0	1	0	0	0	0	0	0
S3667	0	1	0	0	0	0	0	0
S3668	0	1	0	0	0	0	0	0
S3694	0	1	0	0	0	0	0	0
S37	0	1	0	0	0	0	0	0
S3701	0	0.999628247465297	0	0	0.00037175253470339	0	0	0
S3704	0	1	0	0	0	0	0	0
S3706	0	1	0	0	0	0	0	0
S3707	0	0.986071583436469	0	0.0139284165635314	0	0	0	0
S3711	0	1	0	0	0	0	0	0
S3713	0	1	0	0	0	0	0	0
S3715	0	1	0	0	0	0	0	0
S3721	0	0.999569906529469	0	0	0.000430093470530811	0	0	0
S3725	0	1	0	0	0	0	0	0
S3726	0	1	0	0	0	0	0	0
S3727	0	1	0	0	0	0	0	0
S3733	0	1	0	0	0	0	0	0
S3734	0	1	0	0	0	0	0	0
S3736	0	0.997637851597044	0	0.00236214840295643	0	0	0	0
S3752	0	1	0	0	0	0	0	0
S3755	0	1	0	0	0	0	0	0
S3760	0	1	0	0	0	0	0	0
S3762	0	0.999367935918446	0	0	0.000632064081554025	0	0	0
S3768	0	1	0	0	0	0	0	0
S3779	0	0.999459889420432	0	0	0.000540110579568321	0	0	0
S3783	0	0.999718158868188	0	0	0.00028184113181216	0	0	0
S3788	0	1	0	0	0	0	0	0
S3790	0	1	0	0	0	0	0	0
S3794	0	1	0	0	0	0	0	0
S3796	0	1	0	0	0	0	0	0
S3798	0	0.993976850805592	0	0.00602314919440847	0	0	0	0
S380	0	1	0	0	0	0	0	0
S3802	0	1	0	0	0	0	0	0
S381	0	1	0	0	0	0	0	0
S3812	0	1	0	0	0	0	0	0
S3813	0	1	0	0	0	0	0	0
S3822	0	1	0	0	0	0	0	0
S3826	0	1	0	0	0	0	0	0
S3827	0	0.998761521797043	0	0	0.00123847820295642	0	0	0
S3828	0	1	0	0	0	0	0	0
S3834	0	1	0	0	0	0	0	0
S3838	0	0.997300476772843	0	0.00269952322715688	0	0	0	0
S3845	0	1	0	0	0	0	0	0
S3848	0	1	0	0	0	0	0	0
S3850	0	0.999938790098767	0	0	6.12099012330214e-05	0	0	0
S3855	0	1	0	0	0	0	0	0
S3858	0	0.99918527240185	0	0	0.00081472759814983	0	0	0
S3867	0	0.99932996469279	0	0	0.000670035307209904	0	0	0
S3871	0	1	0	0	0	0	0	0
S3879	0	1	0	0	0	0	0	0
S388	0	0.996600687632402	0	0.00339931236759799	0	0	0	0
S3880	0	1	0	0	0	0	0	0
S3881	0	0.99943696303657	0	0	0.00056303696342964	0	0	0
S3889	0	0.993699882152302	0	0.00630011784769816	0	0	0	0
S3892	0	0.999818601878695	0	0.000181398121304597	0	0	0	0
S3894	0	0.998183838781195	0	0.00181616121880521	0	0	0	0
S3903	0	1	0	0	0	0	0	0
S3907	0	1	0	0	0	0	0	0
S3908	0	1	0	0	0	0	0	0
S3914	0	0.996489092271793	0	0.00351090772820712	0	0	0	0
S3925	0	1	0	0	0	0	0	0
S3928	0	1	0	0	0	0	0	0
S3929	0	0.999946171368368	0	0	5.38286316321062e-05	0	0	0
S393	0	1	0	0	0	0	0	0
S3930	0	0.998406409632167	0	0.000663731911846404	0.000929858455986695	0	0	0
S3933	0	1	0	0	0	0	0	0
S3939	0	1	0	0	0	0	0	0
S3946	0	0.990087047453983	0	0.00946480078247418	0.000448151763542402	0	0	0
S3947	0	1	0	0	0	0	0	0
S3957	0	0.999549168784756	0	0	0.000450831215243705	0	0	0
S3960	0	1	0	0	0	0	0	0
S3963	0	0.997731220572	0	0.000873289971228129	0.0013954894567715	0	0	0
S3968	0	1	0	0	0	0	0	0
S3974	0	1	0	0	0	0	0	0
S3982	0	1	0	0	0	0	0	0
S3983	0	1	0	0	0	0	0	0
S3985	0	0.999775078748093	0	0	0.000224921251907345	0	0	0
S399	0	1	0	0	0	0	0	0
S4001	0	1	0	0	0	0	0	0
S4004	0	0.994218688287847	0	0.00578131171215327	0	0	0	0
S4009	0	0.999825452249223	0	0	0.000174547750777004	0	0	0
S402	0	1	0	0	0	0	0	0
S4031	0	0.997341045253638	0	0.00265895474636203	0	0	0	0
S4032	0	0.995829085176103	0	0.00417091482389745	0	0	0	0
S4043	0	0.995773440300438	0	0.00422655969956171	0	0	0	0
S4048	0	0.998025077838945	0	0.00197492216105497	0	0	0	0
S4050	0	0.998052374736059	0	0.00194762526394073	0	0	0	0
S4061	0	0.999715517076995	0	0	0.000284482923005246	0	0	0
S4064	0	0.999935281496729	0	0	6.47185032708968e-05	0	0	0
S4067	0	1	0	0	0	0	0	0
S4069	0	1	0	0	0	0	0	0
S4070	0	0.998876110825924	0	0	0.00112388917407567	0	0	0
S4078	0	0.997177231069975	0	0.0028227689300247	0	0	0	0
S4084	0	0.999962355518679	0	0	3.76444813206286e-05	0	0	0
S4088	0	0.993003069887924	0	0.00699693011207594	0	0	0	0
S4089	0	1	0	0	0	0	0	0
S4094	0	0.997886631398957	0	0.0021133686010427	0	0	0	0
S4097	0	0.999595683098294	0	0.000404316901705562	0	0	0	0
S4098	0	1	0	0	0	0	0	0
S4099	0	1	0	0	0	0	0	0
S4101	0	1	0	0	0	0	0	0
S4104	0	0.999615649132989	0	0.00038435086701083	0	0	0	0
S412	0	1	0	0	0	0	0	0
S4125	0	1	0	0	0	0	0	0
S4137	0	1	0	0	0	0	0	0
S414	0	1	0	0	0	0	0	0
S4140	0	0.999223365404062	0	0	0.000776634595938462	0	0	0
S4144	0	1	0	0	0	0	0	0
S4158	0	0.999330129982955	0	0	0.000669870017045156	0	0	0
S4164	0	1	0	0	0	0	0	0
S4171	0	0.999331590948642	0	0	0.000668409051357836	0	0	0
S4175	0	0.990924611151344	0	0.00907538884865558	0	0	0	0
S4180	0	1	0	0	0	0	0	0
S4183	0	0.992792572206524	0	0.00720742779347621	0	0	0	0
S4188	0	1	0	0	0	0	0	0
S4190	0	1	0	0	0	0	0	0
S4191	0	1	0	0	0	0	0	0
S420	0	1	0	0	0	0	0	0
S4209	0	1	0	0	0	0	0	0
S4218	0	0.999760421885398	0	0	0.000239578114601975	0	0	0
S422	0	1	0	0	0	0	0	0
S4220	0	0.995008280599945	0	0.00499171940005549	0	0	0	0
S423	0	0.988701402832821	0	0.0112985971671795	0	0	0	0
S4230	0	0.99937946647581	0	0	0.000620533524189502	0	0	0
S4236	0	0.9971712719691	0	0.00282872803090011	0	0	0	0
S4242	0	0.998913328903902	0	0	0.00108667109609791	0	0	0
S4247	0	0.999609256546074	0	0	0.000390743453925848	0	0	0
S4249	0	1	0	0	0	0	0	0
S425	0	0.999370515648865	0	0	0.000629484351135436	0	0	0
S4253	0	1	0	0	0	0	0	0
S4255	0	1	0	0	0	0	0	0
S4257	0	0.999276581096548	0	0.000636535749996581	8.68831534553984e-05	0	0	0
S4263	0	0.999980973277358	0	0	1.90267226422904e-05	0	0	0
