	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
S12524	0	0.999704242679318	0	0	0.000295757320681642	0	0	0
S12527	0	0.999502641275346	0	0	0.000497358724653864	0	0	0
S12535	0	0.999388309814933	0	0	0.000611690185066868	0	0	0
S12540	0	1	0	0	0	0	0	0
S12548	0	0.998286805524236	0	0.0017131944757639	0	0	0	0
S12556	0	1	0	0	0	0	0	0
S12563	0	1	0	0	0	0	0	0
S12568	0	1	0	0	0	0	0	0
S12569	0	1	0	0	0	0	0	0
S12570	0	0.99610745925753	0	0.00389254074246975	0	0	0	0
S12577	0	0.999902848922823	0	0	9.71510771767689e-05	0	0	0
S12582	0	1	0	0	0	0	0	0
S12583	0	0.997238904741372	0	0.00276109525862822	0	0	0	0
S12585	0	1	0	0	0	0	0	0
S12590	0	1	0	0	0	0	0	0
S12596	0	0.993009418549773	0	0.00699058145022675	0	0	0	0
S12597	0	0.999946879588484	0	0	5.31204115157507e-05	0	0	0
S12604	0	1	0	0	0	0	0	0
S12605	0	1	0	0	0	0	0	0
S12608	0	0.999982198731892	0	1.78012681077612e-05	0	0	0	0
S12617	0	0.996644452217999	0	0.0033555477820011	0	0	0	0
S12618	0	1	0	0	0	0	0	0
S12624	0	0.999141533598316	0	0.000858466401683463	0	0	0	0
S12628	0	0.998912942352866	0	0.00108705764713415	0	0	0	0
S12637	0	0.999464485687813	0	0.000535514312186915	0	0	0	0
S12655	0	1	0	0	0	0	0	0
S12658	0	0.999753698291385	0	0	0.000246301708615264	0	0	0
S1266	0	1	0	0	0	0	0	0
S12665	0	0.997619300160158	0	0.00238069983984195	0	0	0	0
S12666	0	1	0	0	0	0	0	0
S12667	0	0.99893561842739	0	0.00106438157260957	0	0	0	0
S12675	0	1	0	0	0	0	0	0
S12682	0	1	0	0	0	0	0	0
S12691	0	0.99951144175678	0	0	0.000488558243219783	0	0	0
S12704	0	1	0	0	0	0	0	0
S12706	0	1	0	0	0	0	0	0
S12707	0	1	0	0	0	0	0	0
S12721	0	0.989855258299205	0	0.0101447417007953	0	0	0	0
S12722	0	0.996266400443345	0	0.00373359955665463	0	0	0	0
S12731	0	0.998947607893824	0	0	0.00105239210617548	0	0	0
S12734	0	1	0	0	0	0	0	0
S12735	0	1	0	0	0	0	0	0
S12736	0	0.999753982268966	0	0	0.00024601773103379	0	0	0
S12742	0	0.99126545005157	0	0.00824756251373987	0.000486987434690449	0	0	0
S12754	0	0.999742366145691	0	0	0.000257633854309374	0	0	0
S12760	0	1	0	0	0	0	0	0
S12773	0	0.997047463989822	0	0.00295253601017808	0	0	0	0
S12775	0	0.999974818987978	0	0	2.5181012021694e-05	0	0	0
S12776	0	0.998010217574958	0	0	0.00198978242504238	0	0	0
S12779	0	1	0	0	0	0	0	0
S12781	0	0.997765787209553	0	0.00223421279044729	0	0	0	0
S12785	0	1	0	0	0	0	0	0
S12790	0	1	0	0	0	0	0	0
S12794	0	1	0	0	0	0	0	0
S12796	0	0.999753299273274	0	0	0.00024670072672623	0	0	0
S12798	0	1	0	0	0	0	0	0
S128	0	1	0	0	0	0	0	0
S1280	0	0.99708820050737	0	0.00291179949262971	0	0	0	0
S12800	0	0.998815848233461	0	0	0.00118415176653906	0	0	0
S12809	0	1	0	0	0	0	0	0
S12813	0	0.999684654257499	0	0	0.000315345742501233	0	0	0
S12814	0	0.99826874741203	0	0	0.0017312525879698	0	0	0
S12817	0	1	0	0	0	0	0	0
S12819	0	1	0	0	0	0	0	0
S1282	0	1	0	0	0	0	0	0
S12821	0	0.99741328601545	0	0.00258671398455048	0	0	0	0
S12823	0	0.998488821177479	0	0.000633799847006578	0.000877378975514166	0	0	0
S12826	0	0.997556579787979	0	0.00244342021202082	0	0	0	0
S12827	0	1	0	0	0	0	0	0
S1283	0	1	0	0	0	0	0	0
S12830	0	0.995580678713565	0	0.0026680058995995	0.00175131538683555	0	0	0
S12836	0	1	0	0	0	0	0	0
S12839	0	1	0	0	0	0	0	0
S12845	0	0.999039516570282	0	0	0.000960483429718301	0	0	0
S12848	0	1	0	0	0	0	0	0
S12849	0	1	0	0	0	0	0	0
S12854	0	0.999422074789693	0	0	0.000577925210306717	0	0	0
S12857	0	1	0	0	0	0	0	0
S12863	0	1	0	0	0	0	0	0
S12865	0	1	0	0	0	0	0	0
S12866	0	0.999960141450981	0	0	3.98585490193875e-05	0	0	0
S12868	0	1	0	0	0	0	0	0
S12869	0	0.999790758313995	0	8.90601958318974e-05	0.00012018149017303	0	0	0
S12872	0	0.999846944507847	0	0	0.000153055492153202	0	0	0
S12875	0	1	0	0	0	0	0	0
S12884	0	0.999972796577452	0	0	2.72034225476254e-05	0	0	0
S12886	0	1	0	0	0	0	0	0
S12888	0	1	0	0	0	0	0	0
S12893	0	1	0	0	0	0	0	0
S12897	0	0.99944191598811	0	0	0.000558084011889569	0	0	0
S1290	0	1	0	0	0	0	0	0
S12901	0	0.999730946448484	0	0	0.000269053551516008	0	0	0
S12906	0	1	0	0	0	0	0	0
S1291	0	0.999134566648175	0	0	0.000865433351825341	0	0	0
S12912	0	0.996141218168365	0	0.00378923662430142	6.9545207333621e-05	0	0	0
S12922	0	1	0	0	0	0	0	0
S12924	0	1	0	0	0	0	0	0
S12925	0	0.999131788906036	0	0	0.000868211093963743	0	0	0
S12944	0	0.997790710364106	0	0.00220928963589412	0	0	0	0
S12950	0	1	0	0	0	0	0	0
S12952	0	1	0	0	0	0	0	0
S12953	0	1	0	0	0	0	0	0
S1296	0	0.999921129435409	0	0	7.88705645905117e-05	0	0	0
S12964	0	1	0	0	0	0	0	0
S12968	0	1	0	0	0	0	0	0
S12969	0	0.999719652743789	0	0	0.000280347256210499	0	0	0
S12978	0	1	0	0	0	0	0	0
S12979	0	0.997965929451864	0	0.00140484333030937	0.000629227217826887	0	0	0
S12982	0	1	0	0	0	0	0	0
S12984	0	0.993024615823054	0	0.00656158586216848	0.000413798314777725	0	0	0
S12989	0	1	0	0	0	0	0	0
S12996	0	1	0	0	0	0	0	0
S13010	0	0.996539677679517	0	0.00346032232048251	0	0	0	0
S13018	0	0.991615360757567	0	0.00838463924243341	0	0	0	0
S13022	0	1	0	0	0	0	0	0
S13025	0	1	0	0	0	0	0	0
S13026	0	1	0	0	0	0	0	0
S13029	0	1	0	0	0	0	0	0
S13035	0	1	0	0	0	0	0	0
S13039	0	1	0	0	0	0	0	0
S13042	0	0.999703382186316	0	0	0.000296617813683942	0	0	0
S13051	0	1	0	0	0	0	0	0
S13053	0	1	0	0	0	0	0	0
S13057	0	1	0	0	0	0	0	0
S1306	0	1	0	0	0	0	0	0
S13060	0	0.999448958811951	0	0	0.000551041188049054	0	0	0
S13062	0	0.999642228291094	0	0	0.000357771708906332	0	0	0
S13070	0	1	0	0	0	0	0	0
S13073	0	1	0	0	0	0	0	0
S1308	0	0.989658909965328	0	0.0103410900346717	0	0	0	0
S13082	0	1	0	0	0	0	0	0
S13084	0	0.992098548028591	0	0.0079014519714089	0	0	0	0
S13094	0	0.99987925371493	0	0	0.000120746285069735	0	0	0
S13109	0	1	0	0	0	0	0	0
S13114	0	1	0	0	0	0	0	0
S13131	0	0.998556236069515	0	0	0.00144376393048476	0	0	0
S13132	0	1	0	0	0	0	0	0
S13134	0	1	0	0	0	0	0	0
S13154	0	1	0	0	0	0	0	0
S13161	0	0.999670151508189	0	0	0.000329848491810638	0	0	0
S13169	0	1	0	0	0	0	0	0
S1317	0	1	0	0	0	0	0	0
S13170	0	0.999698767382155	0	0	0.000301232617844765	0	0	0
S13173	0	1	0	0	0	0	0	0
S13178	0	1	0	0	0	0	0	0
S13192	0	0.999761280483736	0	0	0.000238719516263655	0	0	0
S13194	0	1	0	0	0	0	0	0
S13195	0	0.989639711283576	0	0.0103602887164238	0	0	0	0
S132	0	1	0	0	0	0	0	0
S13203	0	1	0	0	0	0	0	0
S13216	0	1	0	0	0	0	0	0
S13217	0	0.998421476327088	0	0.00157852367291212	0	0	0	0
S13219	0	0.999706243813473	0	0	0.00029375618652698	0	0	0
S1322	0	1	0	0	0	0	0	0
S13227	0	1	0	0	0	0	0	0
S13231	0	1	0	0	0	0	0	0
S13234	0	0.999564848683456	0	0	0.000435151316543973	0	0	0
S13243	0	1	0	0	0	0	0	0
S13248	0	1	0	0	0	0	0	0
S13253	0	0.999189377097461	0	0	0.000810622902539021	0	0	0
S13272	0	0.9994644280975	0	0	0.000535571902500169	0	0	0
S13275	0	1	0	0	0	0	0	0
S13278	0	0.999297657909584	0	0	0.000702342090415678	0	0	0
S13283	0	1	0	0	0	0	0	0
S13289	0	1	0	0	0	0	0	0
S1329	0	1	0	0	0	0	0	0
S13291	0	0.994298971165853	0	0.00570102883414687	0	0	0	0
S13293	0	1	0	0	0	0	0	0
S13296	0	1	0	0	0	0	0	0
S13299	0	0.999068008580759	0	0	0.000931991419241328	0	0	0
S1330	0	0.999225304347531	0	0	0.000774695652469326	0	0	0
S13300	0	0.99740156900738	0	0.00259843099261996	0	0	0	0
S13305	0	1	0	0	0	0	0	0
S1331	0	1	0	0	0	0	0	0
S13310	0	1	0	0	0	0	0	0
S13311	0	1	0	0	0	0	0	0
S13324	0	0.998598401069716	0	0.00140159893028396	0	0	0	0
S13326	0	1	0	0	0	0	0	0
S13329	0	0.999346800623472	0	0	0.000653199376527999	0	0	0
S13331	0	1	0	0	0	0	0	0
S13336	0	1	0	0	0	0	0	0
S13339	0	1	0	0	0	0	0	0
S13341	0	0.999252639739608	0	0	0.000747360260391709	0	0	0
S13345	0	1	0	0	0	0	0	0
S13346	0	1	0	0	0	0	0	0
S13349	0	1	0	0	0	0	0	0
S1335	0	0.999738466827438	0	0	0.000261533172562192	0	0	0
S13352	0	0.99837104525162	0	0.00158479046583006	4.41642825503142e-05	0	0	0
S13354	0	1	0	0	0	0	0	0
S13357	0	1	0	0	0	0	0	0
S13367	0	1	0	0	0	0	0	0
S13369	0	0.999745871461038	0	0	0.000254128538961734	0	0	0
S13370	0	1	0	0	0	0	0	0
S13374	0	1	0	0	0	0	0	0
S13378	0	0.996996019812791	0	0.00300398018720945	0	0	0	0
S13382	0	0.999790344444858	0	0.000132915209189771	7.67403459524111e-05	0	0	0
S13389	0	1	0	0	0	0	0	0
S13391	0	1	0	0	0	0	0	0
S13396	0	0.99918975785644	0	0	0.000810242143560269	0	0	0
S13398	0	0.99956649641988	0	0.000433503580119727	0	0	0	0
S13403	0	1	0	0	0	0	0	0
S13405	0	0.993040675594512	0	0.0069593244054882	0	0	0	0
S13407	0	1	0	0	0	0	0	0
S1341	0	0.999769263188455	0	0	0.000230736811544631	0	0	0
S13415	0	1	0	0	0	0	0	0
S13416	0	1	0	0	0	0	0	0
S13420	0	1	0	0	0	0	0	0
S13425	0	1	0	0	0	0	0	0
S13433	0	1	0	0	0	0	0	0
S13442	0	1	0	0	0	0	0	0
S13444	0	0.999093447812496	0	0	0.000906552187504057	0	0	0
S13445	0	1	0	0	0	0	0	0
S13454	0	0.99138648993312	0	0.00835169269090752	0.000261817375972542	0	0	0
S13457	0	0.998898349805935	0	0	0.00110165019406509	0	0	0
S13461	0	1	0	0	0	0	0	0
S13471	0	0.999697439916683	0	0	0.000302560083316932	0	0	0
S13472	0	1	0	0	0	0	0	0
S13476	0	0.998621679021428	0	0	0.00137832097857237	0	0	0
S13478	0	1	0	0	0	0	0	0
S1348	0	1	0	0	0	0	0	0
S13486	0	1	0	0	0	0	0	0
S13494	0	0.999901195350756	0	0	9.88046492442775e-05	0	0	0
S13507	0	1	0	0	0	0	0	0
S13510	0	0.999061085583329	0	0.000938914416670801	0	0	0	0
S13511	0	1	0	0	0	0	0	0
S13512	0	1	0	0	0	0	0	0
S13515	0	0.998966834728063	0	0	0.00103316527193723	0	0	0
S13519	0	1	0	0	0	0	0	0
S13521	0	1	0	0	0	0	0	0
S13533	0	0.994413983754256	0	0.00558601624574384	0	0	0	0
S13537	0	1	0	0	0	0	0	0
S13541	0	1	0	0	0	0	0	0
S13543	0	1	0	0	0	0	0	0
S13545	0	1	0	0	0	0	0	0
S1355	0	0.999674269962679	0	0	0.00032573003732109	0	0	0
S13558	0	0.995874306266927	0	0.00412569373307307	0	0	0	0
S1356	0	1	0	0	0	0	0	0
S13561	0	0.998923232639882	0	0	0.00107676736011797	0	0	0
S13564	0	1	0	0	0	0	0	0
S13568	0	1	0	0	0	0	0	0
S13569	0	0.999720065181772	0	0	0.000279934818228156	0	0	0
S13570	0	0.997340663189711	0	0.00219254836507637	0.000466788445212652	0	0	0
S13575	0	1	0	0	0	0	0	0
S13577	0	1	0	0	0	0	0	0
S13585	0	0.999883957742808	0	0	0.000116042257191876	0	0	0
S13586	0	0.999442264294308	0	0	0.000557735705691685	0	0	0
S13587	0	1	0	0	0	0	0	0
S13589	0	1	0	0	0	0	0	0
S13593	0	1	0	0	0	0	0	0
S13605	0	0.995840035596107	0	0.00415996440389306	0	0	0	0
S13616	0	0.998947743937945	0	0.000824208998749742	0.000228047063305286	0	0	0
S13617	0	1	0	0	0	0	0	0
S13618	0	0.999661110606536	0	0	0.000338889393464146	0	0	0
S13625	0	0.998031935559333	0	0.00196806444066737	0	0	0	0
S13627	0	0.999891294510482	0	0	0.000108705489517765	0	0	0
S13633	0	1	0	0	0	0	0	0
S13636	0	0.996601965243112	0	0.00339803475688834	0	0	0	0
S13638	0	0.999078463382631	0	0	0.000921536617368634	0	0	0
S13646	0	0.996931621804582	0	0.00306837819541809	0	0	0	0
S13647	0	1	0	0	0	0	0	0
S13649	0	1	0	0	0	0	0	0
S1365	0	0.999808725587146	0	0	0.000191274412854209	0	0	0
S13654	0	0.999809211870726	0	0	0.000190788129273853	0	0	0
S13656	0	1	0	0	0	0	0	0
S13658	0	0.999875152087322	0	0	0.000124847912677906	0	0	0
S13664	0	0.998760382443916	0	0	0.00123961755608363	0	0	0
S13672	0	1	0	0	0	0	0	0
S13674	0	1	0	0	0	0	0	0
S13675	0	1	0	0	0	0	0	0
S13678	0	1	0	0	0	0	0	0
S13679	0	0.999280224418389	0	0	0.000719775581611104	0	0	0
S13698	0	1	0	0	0	0	0	0
S13706	0	1	0	0	0	0	0	0
S13708	0	1	0	0	0	0	0	0
S1371	0	1	0	0	0	0	0	0
S13716	0	1	0	0	0	0	0	0
S13717	0	1	0	0	0	0	0	0
S13725	0	0.998996189572712	0	0	0.00100381042728807	0	0	0
S1373	0	0.999595339641023	0	0	0.000404660358977348	0	0	0
S13749	0	1	0	0	0	0	0	0
S13751	0	0.996946837720875	0	0.00290335155679543	0.000149810722329829	0	0	0
S13759	0	0.998297536321773	0	0.00170246367822666	0	0	0	0
S13761	0	1	0	0	0	0	0	0
S13766	0	1	0	0	0	0	0	0
S13778	0	1	0	0	0	0	0	0
S1378	0	1	0	0	0	0	0	0
S13780	0	1	0	0	0	0	0	0
S13785	0	1	0	0	0	0	0	0
S13789	0	0.999664834621003	0	0	0.000335165378996586	0	0	0
S13791	0	1	0	0	0	0	0	0
S13794	0	1	0	0	0	0	0	0
S13795	0	1	0	0	0	0	0	0
S13796	0	1	0	0	0	0	0	0
S13824	0	1	0	0	0	0	0	0
S13827	0	1	0	0	0	0	0	0
S13834	0	0.988407119957109	0	0.011592880042891	0	0	0	0
S13837	0	1	0	0	0	0	0	0
S13846	0	0.996406038511395	0	0.00359396148860528	0	0	0	0
S1385	0	1	0	0	0	0	0	0
S13851	0	1	0	0	0	0	0	0
S13856	0	1	0	0	0	0	0	0
S13858	0	1	0	0	0	0	0	0
S13866	0	0.991523710418535	0	0.0084762895814645	0	0	0	0
S13877	0	1	0	0	0	0	0	0
S13881	0	0.999719479085894	0	0	0.000280520914105701	0	0	0
S13883	0	1	0	0	0	0	0	0
S13903	0	0.998603160992578	0	0	0.00139683900742159	0	0	0
