	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_65	5280.72346659	32171.5372273	3123.14596905	5782.87145663	912.201215555	0
Mix_66	4618.99705299	32053.9695934	3445.62493052	4667.94569553	930.112201665	0
Mix_67	6256.07225702	29715.9654388	3086.04564351	5614.0126188	767.483308811	0
Mix_68	4825.17089218	35350.7522651	3001.37717809	5585.9942442	1058.776703	0
Mix_69	5560.65982791	33245.7094541	3386.22361816	4973.76836627	904.801722217	0
Mix_70	4602.78217651	34722.2411189	3110.77467356	5422.51599849	1056.65835891	0
Mix_71	4318.02372738	32277.1579584	3863.82071942	5111.98665556	936.37447832	0
Mix_72	4986.07779525	31671.4962206	2766.76089711	6064.58707134	960.621940964	0
Mix_73	3313.53234689	29343.1172147	4190.05673188	5036.26454898	911.613580927	0
Mix_74	5376.79240102	29713.0543585	3515.71457699	5324.69647907	798.314259198	0
Mix_75	3814.69324026	28421.5515442	4063.59773683	4737.02625137	838.452838591	0
Mix_76	3870.67150144	30074.7464783	4095.89225966	4720.32497405	883.748561469	0
Mix_77	4684.24989681	27715.4739879	3444.15892098	5783.92840229	794.583099001	0
Mix_78	3309.30507853	32057.3551871	3829.19311105	4649.41269193	1008.64922349	0
Mix_79	3517.44846817	24976.5643101	4421.97587712	5340.33115183	723.911292648	0
Mix_80	4581.05724811	30165.2989309	3267.05809851	5270.23086583	899.646545364	0
Mix_81	4564.96928749	30353.0204939	3665.38382174	5380.14658425	864.014854922	0
Mix_82	4259.6695987	33130.0922847	3718.22950652	4398.18009032	964.098469847	0
Mix_83	5162.112548	31045.0239102	3403.24708171	5245.15652962	862.539078814	0
Mix_84	4842.1477788	32949.8442268	3098.79022384	5558.64951114	966.142848129	0
Mix_85	3999.09556887	30274.1651386	3822.40866857	4634.93274229	898.921169493	0
Mix_86	4236.87310209	29738.7463007	3831.57181526	5481.31224201	860.999189629	0
Mix_87	6493.28050883	30153.4568198	3160.49414563	5315.5756052	747.114892619	0
Mix_88	5393.18110927	35717.4268366	2727.54641858	5186.5503044	1041.63101789	0
Mix_89	3774.50708571	27128.0666661	3790.07964249	5907.16167102	821.838156956	0
Mix_90	3809.48683653	27248.3434016	4372.97897942	4572.7091358	780.147091392	0
Mix_91	6036.80232481	32197.0944071	3208.50570852	4647.20575792	840.108474199	0
Mix_92	4427.17917077	27107.1558908	3792.65070851	5090.91642753	763.001157035	0
Mix_93	5013.15378384	32401.067412	2630.30362914	6040.51470221	982.638581328	0
Mix_94	5586.68572932	34699.9120717	2835.48843364	5127.55271549	987.450229761	0
Mix_95	4144.98215882	28668.0139762	3602.21089528	5007.02371284	859.418658574	0
Mix_96	3981.05103866	32219.4678361	3361.46172975	5279.31244325	997.484279507	0
Mix_97	4957.93196062	29250.3236436	3551.9295424	5478.76428571	805.504064171	0
Mix_98	7164.27738265	31037.060485	2416.571557	6916.89421416	792.8748634	0
Mix_99	3369.36802109	32419.3628887	3451.14348407	5103.50683778	1072.06817138	0
Mix_100	5082.34885147	27052.0145777	3362.21249118	5847.43759637	755.30043553	0
