	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_75	0.3316	0.0016	0.1004	0.0175	0.0372	0.7069
Mix_76	0.335	0.0	0.1033	0.0109	0.0506	0.6781
Mix_77	0.3143	0.0	0.0687	0.1031	0.026	1.0383
Mix_78	0.1446	0.0319	0.1049	0.0067	0.1174	0.5045
Mix_79	0.1384	0.0	0.1083	0.0765	0.0373	0.7642
Mix_80	0.3991	0.0539	0.0602	0.0678	0.0328	0.8219
Mix_81	0.3706	0.0	0.0754	0.0724	0.044	0.9346
Mix_82	0.4575	0.0	0.095	0.0	0.0958	0.7411
Mix_83	0.5096	0.0	0.0598	0.0623	0.0353	1.0112
Mix_84	0.3742	0.0131	0.0437	0.0836	0.0748	0.9628
Mix_85	0.3791	0.0152	0.0958	0.0089	0.0524	0.6915
Mix_86	0.2761	0.0	0.095	0.0787	0.0491	0.918
Mix_87	0.7035	0.0	0.0208	0.0709	0.0115	1.2034
Mix_88	0.5374	0.0449	0.0015	0.0502	0.0566	0.9309
Mix_89	0.0236	0.0082	0.1047	0.121	0.0507	0.8091
Mix_90	0.3692	0.0	0.1123	0.0061	0.0353	0.6857
Mix_91	0.7166	0.0	0.0338	0.0155	0.0142	0.9585
Mix_92	0.4165	0.0	0.0737	0.0578	0.0212	0.9212
Mix_93	0.2904	0.0908	0.0015	0.1177	0.033	1.0418
Mix_94	0.5797	0.0315	0.0128	0.0498	0.0519	0.9148
Mix_95	0.3312	0.0335	0.0793	0.0417	0.0267	0.8021
Mix_96	0.1911	0.0542	0.069	0.0663	0.0881	0.7089
Mix_97	0.4409	0.0	0.061	0.079	0.0284	1.0706
Mix_98	0.5762	0.0	0.0166	0.1479	0.0	1.768
Mix_99	0.0	0.1544	0.0734	0.0295	0.1016	0.4032
Mix_100	0.3853	0.0	0.0437	0.0991	0.0078	1.1856
