	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_40	124.244439923	226.41303952	92.2598560526	1525.29876242	472.065847896	0
Mix_41	123.578834507	223.632057572	92.992456312	1620.12222037	456.637360078	0
Mix_42	128.502863255	262.987328251	83.6521361633	1521.94520605	452.005943541	0
Mix_43	128.509975085	207.729557944	85.1220602871	1629.51401344	449.717686367	0
Mix_44	117.90969736	224.294495423	90.0735227912	1711.62829871	443.412185404	0
Mix_45	116.266845265	232.055975089	85.4883202001	1631.14808723	465.294864648	0
Mix_46	127.171989281	242.084092815	78.4486735673	1579.45761976	451.329206019	0
Mix_47	123.403868286	207.018638828	84.7680777461	1730.19667393	449.632531097	0
Mix_48	128.89478653	243.649008352	87.8229484159	1568.77959926	444.44831948	0
Mix_49	116.935358465	248.731943495	95.5469926773	1513.72471204	460.75333849	0
Mix_50	117.472344161	255.804701547	83.3463000457	1613.69780998	463.982945915	0
Mix_51	128.427245732	246.290007996	84.5743967589	1605.42104903	437.079897179	0
Mix_52	108.462755886	241.226153837	88.9243275517	1580.69890748	476.265880466	0
Mix_53	125.037662184	225.234173466	82.0880087567	1690.7073028	450.062066391	0
Mix_54	117.177797042	193.836408291	92.845795466	1759.79280421	452.165427101	0
Mix_55	113.675088419	229.512842012	96.4188225118	1638.6694274	483.490833847	0
Mix_56	114.247783892	242.129283572	82.0777232389	1659.62258114	467.071822379	0
Mix_57	110.840860635	234.043326372	98.5941403304	1673.84864345	449.521268074	0
Mix_58	118.61525958	266.726923047	85.63159614	1568.92776803	451.600114479	0
Mix_59	117.168386059	225.625367924	99.6211290833	1603.66580008	479.127229188	0
Mix_60	135.387710727	254.395310805	82.907744544	1394.37679827	474.069027799	0
Mix_61	135.078659764	210.04651962	84.8194784543	1599.46602347	447.304438424	0
Mix_62	138.816982287	224.337998747	92.8016901356	1432.23045141	454.53998838	0
Mix_63	114.782901391	204.440365762	93.7560913037	1746.74087597	453.453299496	0
Mix_64	126.837176378	202.842117974	81.2991208823	1783.22562755	449.78211242	0
Mix_65	126.768669496	219.83006272	83.2236081386	1695.76286736	446.551252206	0
Mix_66	126.834053408	244.956907723	88.4192994806	1470.53337354	445.075652079	0
Mix_67	143.783882922	204.814587806	82.2431721207	1701.2096487	421.812649681	0
Mix_68	119.865354597	249.319123256	82.5295766871	1616.43153628	455.174840964	0
Mix_69	136.514305102	224.716952238	85.4757910375	1530.84672149	450.960257905	0
Mix_70	118.744994734	254.871503191	83.5394393601	1611.63755367	459.024388529	0
Mix_71	120.754096792	226.351424898	91.8717446356	1572.49319674	472.377335656	0
Mix_72	119.367340214	246.608307269	80.2754736258	1776.18365422	427.228122893	0
Mix_73	110.953241765	239.668962486	96.4693512239	1591.1944053	471.597966309	0
Mix_74	130.543866684	202.910575386	86.5055824624	1632.16996459	444.909984527	0
Mix_75	122.918974641	236.473043846	94.3835568671	1543.46495567	454.950779177	0
Mix_76	120.694682126	237.023647486	94.6356030228	1515.48322679	462.476213916	0
Mix_77	123.250021271	216.969310813	85.2629131491	1760.95715158	434.837527755	0
Mix_78	113.403639334	262.393813999	93.2895106987	1472.97311324	462.746311116	0
Mix_79	113.587732388	203.741620633	96.3681262687	1700.09218685	459.521555114	0
Mix_80	127.086191058	252.996841246	86.4789202828	1633.66960301	435.691226898	0
Mix_81	122.021863875	215.702489852	88.1669193564	1631.10110477	456.45894834	0
Mix_82	122.22717057	244.910588781	88.8896271978	1400.91625737	460.432536204	0
Mix_83	130.414790373	219.208680933	87.2245346932	1600.74297275	444.457403747	0
Mix_84	124.297628595	236.43493584	84.7854474496	1637.3890405	449.524181877	0
Mix_85	123.535642572	246.166493348	91.7416797176	1491.49667041	452.501106023	0
Mix_86	118.261016964	213.702932985	90.3186401591	1659.91096528	460.775570563	0
Mix_87	147.558587489	199.461735078	82.8670289691	1640.3362088	428.903627589	0
Mix_88	129.628711675	254.870497494	79.8552445233	1537.69997688	438.956461814	0
Mix_89	109.204305466	220.456893116	87.2343745303	1774.28937721	447.563688711	0
Mix_90	125.56039034	230.652566309	100.690409432	1528.77753429	460.930982438	0
Mix_91	146.281744931	235.344673245	86.3425770588	1483.11721322	431.301403604	0
Mix_92	127.138749567	220.698885801	91.4288909337	1620.35975082	436.429976778	0
Mix_93	119.664521434	250.718432607	81.7378536328	1771.16399709	424.406626024	0
Mix_94	133.851054668	246.784813157	81.2959389194	1541.36576454	438.428491233	0
Mix_95	122.822132464	250.419280035	91.2128772848	1603.44672227	435.165288461	0
Mix_96	115.74687556	260.465523564	87.5988619073	1605.85644742	448.229950879	0
Mix_97	125.91582378	204.70323582	86.738170989	1661.24770674	447.935964727	0
Mix_98	143.506177084	196.431358702	74.8587226689	1965.70465229	421.719234509	0
Mix_99	113.217771938	292.986309728	90.5334825694	1590.75170353	447.906512613	0
Mix_100	126.570844845	209.268721748	86.02220843	1775.48032389	425.71964124	0
