	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_38	0.1089	0.4035	0.2175	0.0849	0.1809	0
mix_39	0.3364	0.1927	0.1892	0.0967	0.1846	0
mix_40	0.1863	0.1943	0.1411	0.3971	0.0446	0
mix_41	0.0533	0.1067	0.1876	0.5016	0.1157	0
mix_42	0.3627	0.3139	0.1966	0.0374	0.0864	0
mix_43	0.0237	0.284	0.2408	0.2527	0.1883	0
mix_44	0.0671	0.3412	0.206	0.22	0.1531	0
mix_45	0.009	0.3506	0.2104	0.3946	0.001	0
mix_46	0.1755	0.2916	0.2675	0.1315	0.1307	0
mix_47	0.1975	0.1851	0.1627	0.3924	0.0274	0
mix_48	0.2408	0.0	0.0867	0.4926	0.1423	0
mix_49	0.2181	0.0708	0.151	0.4036	0.1248	0
mix_50	0.2849	0.3787	0.1887	0.1256	0.0077	0
mix_51	0.2324	0.0273	0.1205	0.448	0.1344	0
mix_52	0.3929	0.239	0.1632	0.0524	0.1472	0
mix_53	0.2318	0.0658	0.1352	0.424	0.1072	0
mix_54	0.3547	0.2922	0.2353	0.0631	0.0548	0
mix_55	0.2128	0.0917	0.1468	0.4198	0.0946	0
mix_56	0.1344	0.3603	0.2004	0.2795	0.0	0
mix_57	0.0056	0.218	0.1837	0.4466	0.1125	0
mix_58	0.1699	0.243	0.2019	0.2331	0.1436	0
mix_59	0.0145	0.1365	0.2146	0.4979	0.1036	0
mix_60	0.3154	0.1926	0.1697	0.291	0.004	0
mix_61	0.2794	0.4631	0.1966	0.0275	0.0249	0
mix_62	0.2294	0.3595	0.1857	0.0792	0.1398	0
mix_63	0.0296	0.1939	0.185	0.4824	0.0735	0
mix_64	0.2076	0.1821	0.1392	0.4271	0.004	0
mix_65	0.1515	0.1713	0.1871	0.2511	0.2237	0
mix_66	0.2264	0.0165	0.1296	0.4548	0.1372	0
mix_67	0.3289	0.2586	0.1901	0.0532	0.1679	0
mix_68	0.0874	0.2947	0.2711	0.136	0.2109	0
mix_69	0.1963	0.1599	0.1464	0.4425	0.0155	0
mix_70	0.355	0.0	0.0956	0.2736	0.2593	0
mix_71	0.2877	0.0288	0.1076	0.513	0.0166	0
mix_72	0.488	0.2209	0.123	0.1128	0.037	0
mix_73	0.335	0.0932	0.1503	0.2115	0.1975	0
mix_74	0.2479	0.1917	0.1469	0.3054	0.0819	0
mix_75	0.2136	0.0366	0.1215	0.4952	0.0917	0
mix_76	0.0734	0.2879	0.2419	0.2211	0.1646	0
mix_77	0.1149	0.454	0.2652	0.0532	0.1116	0
mix_78	0.17	0.0994	0.1678	0.4316	0.0983	0
mix_79	0.0408	0.1586	0.1874	0.528	0.0438	0
mix_80	0.2952	0.2616	0.1823	0.237	0.0025	0
mix_81	0.1464	0.3837	0.2049	0.2435	0.0	0
mix_82	0.2205	0.1439	0.1789	0.3801	0.0442	0
mix_83	0.1744	0.067	0.1312	0.4916	0.0934	0
mix_84	0.2005	0.2863	0.1919	0.2798	0.0174	0
mix_85	0.1409	0.3263	0.2142	0.2831	0.013	0
mix_86	0.0788	0.404	0.242	0.141	0.1263	0
mix_87	0.1025	0.2984	0.1918	0.3746	0.0	0
mix_88	0.1948	0.276	0.2059	0.1986	0.1116	0
mix_89	0.1737	0.3784	0.2474	0.0966	0.0996	0
mix_90	0.0797	0.2592	0.1995	0.4151	0.0133	0
mix_91	0.1606	0.0613	0.1358	0.4703	0.1373	0
mix_92	0.1541	0.2359	0.166	0.3878	0.0217	0
mix_93	0.0069	0.0203	0.1356	0.7325	0.0472	0
mix_94	0.0035	0.057	0.1887	0.5652	0.1478	0
mix_95	0.2337	0.0104	0.129	0.4335	0.1604	0
mix_96	0.1996	0.0238	0.1394	0.3942	0.216	0
mix_97	0.1291	0.165	0.1812	0.4392	0.0507	0
mix_98	0.1898	0.1815	0.1468	0.4098	0.0348	0
mix_99	0.1326	0.5496	0.2592	0.012	0.0436	0
mix_100	0.164	0.2412	0.1752	0.354	0.0352	0
