	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_45	0.1516	0.1487	0.1542	0.1829	0.3626	0
Mix_46	0.3181	0.1928	0.0	0.1339	0.3552	0
Mix_47	0.215	0.092	0.2485	0.2714	0.1731	0
Mix_48	0.2913	0.244	0.2344	0.0769	0.1481	0
Mix_49	0.1104	0.2418	0.5127	0.0131	0.1219	0
Mix_50	0.1239	0.3	0.0331	0.1512	0.3918	0
Mix_51	0.281	0.313	0.1578	0.1112	0.1372	0
Mix_52	0.0503	0.1773	0.3025	0.1109	0.359	0
Mix_53	0.2466	0.1679	0.1046	0.2429	0.238	0
Mix_54	0.0868	0.0383	0.5711	0.2459	0.0578	0
Mix_55	0.0519	0.1226	0.496	0.1053	0.2242	0
Mix_56	0.1332	0.2214	0.0802	0.1995	0.3657	0
Mix_57	0.0106	0.2326	0.6217	0.1118	0.0234	0
Mix_58	0.1627	0.3608	0.1571	0.0826	0.2368	0
Mix_59	0.0884	0.0754	0.6097	0.0793	0.1471	0
Mix_60	0.4475	0.1434	0.0068	0.0	0.3954	0
Mix_61	0.3841	0.0644	0.2917	0.1377	0.1151	0
Mix_62	0.4305	0.0697	0.3939	0.0	0.0984	0
Mix_63	0.0595	0.0833	0.5179	0.2438	0.0956	0
Mix_64	0.2414	0.0726	0.1574	0.3391	0.1894	0
Mix_65	0.2588	0.1295	0.1321	0.2517	0.2278	0
Mix_66	0.3063	0.2397	0.2593	0.0135	0.1782	0
Mix_67	0.4714	0.0859	0.1715	0.2215	0.0432	0
Mix_68	0.1757	0.2753	0.0313	0.1774	0.3403	0
Mix_69	0.4322	0.0894	0.2192	0.0697	0.1815	0
Mix_70	0.1621	0.3306	0.0654	0.1386	0.3033	0
Mix_71	0.1933	0.0901	0.3756	0.0891	0.2519	0
Mix_72	0.1352	0.3876	0.0161	0.279	0.1819	0
Mix_73	0.0446	0.1575	0.5098	0.0705	0.2176	0
Mix_74	0.3459	0.0455	0.3262	0.1704	0.1084	0
Mix_75	0.1723	0.202	0.5216	0.0352	0.0689	0
Mix_76	0.1685	0.151	0.506	0.0272	0.1473	0
Mix_77	0.1726	0.1723	0.297	0.2692	0.0889	0
Mix_78	0.073	0.3122	0.3378	0.0	0.2769	0
Mix_79	0.0714	0.0641	0.6547	0.1766	0.0332	0
Mix_80	0.2161	0.3564	0.2078	0.1143	0.1044	0
Mix_81	0.2097	0.0772	0.3413	0.181	0.1907	0
Mix_82	0.2655	0.1561	0.3283	0.0	0.2502	0
Mix_83	0.3337	0.1068	0.2575	0.1469	0.1521	0
Mix_84	0.2136	0.2292	0.1125	0.1888	0.2559	0
Mix_85	0.2115	0.2441	0.3988	0.0103	0.1325	0
Mix_86	0.1395	0.0749	0.3915	0.1978	0.1962	0
Mix_87	0.5562	0.0272	0.2092	0.1585	0.0385	0
Mix_88	0.3452	0.3111	0.0	0.0824	0.2571	0
Mix_89	0.0284	0.1566	0.3845	0.2762	0.1542	0
Mix_90	0.1923	0.127	0.6378	0.0101	0.0328	0
Mix_91	0.5672	0.1752	0.1906	0.0048	0.0488	0
Mix_92	0.2347	0.1501	0.4502	0.1248	0.04	0
Mix_93	0.1504	0.3932	0.0	0.2663	0.1897	0
Mix_94	0.3993	0.2836	0.0342	0.0816	0.1947	0
Mix_95	0.1732	0.3313	0.3406	0.079	0.0759	0
Mix_96	0.0943	0.3727	0.1707	0.1188	0.2435	0
Mix_97	0.2662	0.064	0.3323	0.2063	0.1306	0
Mix_98	0.3934	0.1035	0.0	0.435	0.0551	0
Mix_99	0.0119	0.5718	0.1576	0.0315	0.2272	0
Mix_100	0.2386	0.1501	0.2811	0.2777	0.0465	0
