	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_41	0.1906	0.1464	0.4051	0.103	0.0029	0.02
Mix_42	0.2615	0.3151	0.0298	0.0514	0.1608	0.0492
Mix_43	0.3101	0.046	0.2307	0.1722	0.079	0.0316
Mix_44	0.107	0.1887	0.3445	0.1843	0.0113	0.0278
Mix_45	0.1463	0.1457	0.158	0.1556	0.2113	0.0406
Mix_46	0.2966	0.1776	0.0	0.127	0.2174	0.0525
Mix_47	0.2145	0.0835	0.2172	0.2287	0.0782	0.0302
Mix_48	0.2655	0.2265	0.2103	0.0773	0.0528	0.0373
Mix_49	0.1039	0.2564	0.4497	0.0047	0.0203	0.0222
Mix_50	0.1159	0.2849	0.0422	0.1358	0.2322	0.0595
Mix_51	0.2468	0.2897	0.1543	0.101	0.0369	0.0446
Mix_52	0.0508	0.1948	0.263	0.0874	0.2148	0.0454
Mix_53	0.2367	0.152	0.0949	0.21	0.1336	0.0463
Mix_54	0.1025	0.0348	0.4734	0.2125	0.0	0.0136
Mix_55	0.0568	0.1543	0.4398	0.0759	0.0986	0.0214
Mix_56	0.132	0.2106	0.0748	0.1723	0.2244	0.049
Mix_57	0.0006	0.2233	0.5093	0.0918	0.0	0.0251
Mix_58	0.1409	0.3214	0.159	0.071	0.1186	0.0564
Mix_59	0.0968	0.0888	0.5193	0.0681	0.059	0.0136
Mix_60	0.4049	0.1305	0.0229	0.0	0.2602	0.0479
Mix_61	0.3578	0.0512	0.2587	0.128	0.0431	0.0304
Mix_62	0.3996	0.0762	0.3683	0.0	0.0057	0.0137
Mix_63	0.071	0.1002	0.4406	0.2043	0.0082	0.0176
Mix_64	0.2432	0.0493	0.1355	0.2816	0.112	0.0477
Mix_65	0.2453	0.1145	0.1141	0.2181	0.1331	0.0463
Mix_66	0.278	0.2327	0.2441	0.0125	0.0664	0.029
Mix_67	0.4299	0.06	0.1441	0.2059	0.0	0.0379
Mix_68	0.1736	0.2347	0.0355	0.1561	0.2106	0.0547
Mix_69	0.3913	0.0866	0.2031	0.0701	0.083	0.0363
Mix_70	0.1554	0.2919	0.0729	0.1192	0.1691	0.0577
Mix_71	0.1912	0.0776	0.3213	0.0781	0.1586	0.0324
Mix_72	0.1367	0.3503	0.0171	0.2446	0.0684	0.0562
Mix_73	0.0383	0.1914	0.445	0.0528	0.0992	0.0217
Mix_74	0.3292	0.0361	0.2832	0.159	0.0345	0.0283
Mix_75	0.1615	0.2138	0.4408	0.0274	0.0	0.0116
Mix_76	0.1654	0.1679	0.4353	0.0189	0.048	0.0184
Mix_77	0.1707	0.175	0.2536	0.2278	0.0056	0.0333
Mix_78	0.0577	0.3162	0.3133	0.0	0.1343	0.0346
Mix_79	0.0745	0.0609	0.5497	0.1556	0.0	0.0104
Mix_80	0.186	0.3491	0.1926	0.112	0.0	0.037
Mix_81	0.2112	0.0737	0.2909	0.1541	0.105	0.0285
Mix_82	0.2423	0.1656	0.2982	0.0	0.1315	0.0258
Mix_83	0.3092	0.1024	0.2264	0.1314	0.0659	0.0339
Mix_84	0.2006	0.2085	0.1069	0.1674	0.1352	0.043
Mix_85	0.1929	0.235	0.3524	0.0068	0.0468	0.0303
Mix_86	0.1501	0.0644	0.3325	0.1716	0.1132	0.03
Mix_87	0.5102	0.0	0.1718	0.1618	0.0	0.0314
Mix_88	0.3129	0.2798	0.0	0.0838	0.1378	0.0565
Mix_89	0.0292	0.1856	0.33	0.2189	0.0471	0.0323
Mix_90	0.1835	0.1367	0.5235	0.0025	0.0	0.0076
Mix_91	0.5025	0.1449	0.1736	0.0211	0.0	0.0299
Mix_92	0.2213	0.1378	0.3738	0.1134	0.0	0.0228
Mix_93	0.1412	0.3849	0.0	0.237	0.0596	0.0564
Mix_94	0.3554	0.2528	0.0388	0.0846	0.0895	0.0556
Mix_95	0.1565	0.3128	0.2918	0.0701	0.0	0.033
Mix_96	0.0906	0.3445	0.1699	0.0949	0.1177	0.0423
Mix_97	0.2586	0.0592	0.285	0.1869	0.0479	0.0304
Mix_98	0.3687	0.0686	0.0	0.3849	0.0	0.0623
Mix_99	0.0	0.5292	0.1703	0.0272	0.0832	0.0475
Mix_100	0.225	0.1313	0.236	0.2411	0.0	0.0351
