	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_49	109.59693641	443.144813175	252.972740162	373.448241911	476.130835953	3461.39355221
Mix_50	111.167463752	528.813054385	176.630404143	407.731224827	458.756223517	3715.35586174
Mix_51	132.216998116	532.818699494	189.19497407	408.69333492	397.514297009	3817.81703343
Mix_52	98.9605817445	426.262636225	221.376178803	405.322247768	496.605428844	3480.11008231
Mix_53	129.680867949	466.564793635	179.808143628	481.094158324	399.102883028	3851.86808394
Mix_54	100.068558045	262.401427484	250.747679341	557.305286494	429.984886703	3556.8519896
Mix_55	96.959488808	373.825687124	253.617547639	437.263865673	508.451594414	3511.53747158
Mix_56	111.493497874	487.949310295	185.941848841	450.10542055	452.721992239	3717.45983427
Mix_57	86.4852818023	350.467588565	261.983311116	477.139575426	451.956825948	3468.64801039
Mix_58	116.581024833	553.457154456	198.870663875	391.105847763	433.001396799	3711.60660387
Mix_59	106.258389403	337.38023855	272.023965843	446.376497831	499.350131744	3443.8047403
Mix_60	168.704537737	610.596455017	189.166423536	282.649676411	468.025880189	3799.25799589
Mix_61	150.868551946	434.586067024	211.798424064	445.302261898	408.990060304	3765.38874095
Mix_62	161.788762972	476.812393914	243.812904161	342.119931287	437.181140831	3648.31687903
Mix_63	95.6132816365	290.853083786	245.021041874	550.41144312	437.101485759	3546.9133313
Mix_64	130.082650261	389.314877017	185.235422129	551.54800299	389.071466461	3882.39813812
Mix_65	129.528238369	446.691569307	181.960046935	492.419340472	400.137486481	3837.37540165
Mix_66	136.990833912	519.391105282	211.318857492	344.601460885	430.808392357	3642.80223093
Mix_67	163.976338354	462.480897194	182.770999884	501.902463566	339.248362732	4034.84549095
Mix_68	121.453244827	525.754525767	171.349641578	427.854986012	436.262661209	3760.10370067
Mix_69	159.426756319	498.637364505	208.475865938	388.019617215	420.75904037	3807.29135933
Mix_70	113.483829336	535.704644871	176.691568761	401.618681979	437.512614103	3766.40438766
Mix_71	124.409654195	406.991138969	236.35247817	413.250418893	481.326554001	3575.20411654
Mix_72	111.335846165	519.521237465	151.631450179	501.563842922	366.153248059	3941.58890178
Mix_73	96.3033467476	380.731266112	253.011572276	421.153356057	494.776341254	3442.31031911
Mix_74	145.121940818	396.07428073	215.106832058	471.042407143	400.297361375	3761.71746674
Mix_75	117.208218577	435.027401972	249.492098677	399.312223285	453.334873937	3534.68256728
Mix_76	119.825402232	428.51634664	252.767272008	381.729771646	478.335742392	3489.63715345
Mix_77	115.243097952	398.564999959	200.22302212	527.441507799	386.729402214	3778.00267782
Mix_78	102.117883904	491.157897104	232.647353751	334.173645632	490.672488201	3424.62001507
Mix_79	99.0483129022	275.157920951	268.255847436	522.612673952	458.454224144	3449.06813149
Mix_80	123.457347482	528.201183026	188.393203398	422.402503923	393.985080941	3790.42934173
Mix_81	121.890896975	388.434738715	219.985107592	468.651967092	439.276090613	3622.93744814
Mix_82	132.909658509	493.48689132	233.347070915	310.311328646	473.411995054	3489.44491234
Mix_83	141.057396896	447.899436399	206.561519021	439.089942951	407.742389427	3749.99559869
Mix_84	123.624024782	488.203221509	182.245282297	442.167719254	414.46133113	3765.39209509
Mix_85	124.293142675	479.918401644	235.308991791	366.146093715	452.522147655	3538.68279481
Mix_86	111.95193842	347.516208606	230.39538657	486.133505547	454.816151777	3566.92497332
Mix_87	180.021476733	452.630111505	194.800757478	469.985812134	346.270818629	4016.89608109
Mix_88	144.273787504	600.398632078	159.265199582	363.108822514	400.067848329	3871.01678714
Mix_89	88.6092488886	334.346994824	222.67352726	558.647924367	432.945126745	3592.96755482
Mix_90	123.073392249	405.336671091	274.626213968	396.599164575	462.009415259	3503.14589475
Mix_91	180.114684849	574.199854455	198.174159525	353.23418078	372.116618842	3943.96066986
Mix_92	125.789471949	407.987817977	230.174494486	457.389777877	404.384633484	3648.72265221
Mix_93	115.792128931	556.219829717	141.190468034	485.263931809	360.018609375	3980.47781713
Mix_94	153.573544373	589.530586721	167.534775679	370.520931188	390.292522553	3896.68931807
Mix_95	116.48346799	492.465470104	216.086248635	412.38308592	411.206145602	3696.2148027
Mix_96	105.511234229	514.446137435	197.071149126	408.777162111	439.413978968	3659.97789937
Mix_97	130.91385522	378.582877174	213.691050272	489.418185313	406.943464783	3699.37867178
Mix_98	155.572859687	442.455812304	129.401422067	644.839636513	283.162661844	4376.0325908
Mix_99	90.4316451337	582.331930964	200.950724944	363.228682726	461.70548548	3672.3343998
Mix_100	122.117882247	396.49835672	196.792218236	546.914098048	359.663942567	3852.69503544
