naive_B_cell	memory_B_cell	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell
S10202	0.0818611659496348	0.185732007956487	0.204293574903062	0.0600898280121235	0.142129563458612	0.084158671999593	0.0924025468561449	0.149332640864342
S10205	0.0856743783768024	0.181436005588188	0.223312564957382	0.057695357092989	0.135570734652111	0.0786935675414503	0.0921495947512662	0.145467797039811
S10211	0.0750846594744325	0.186574364449002	0.216002684960016	0.0590980097997064	0.142638893766669	0.0794754894532941	0.0897083952458557	0.151417502851025
S10221	0.0802853704719752	0.187067064878534	0.212731045571311	0.0603218158625405	0.143672340032871	0.0793648093975597	0.0920869847987912	0.144470568986418
S10222	0.0807138721894712	0.198453596787598	0.198690015819623	0.0563235984654172	0.139275263264351	0.0812967132843061	0.0920403121062092	0.153206628083024
S10226	0.0815494759738568	0.185285344964038	0.208646590593759	0.0586553587291022	0.143736320343757	0.079779570979429	0.0885989362542355	0.153748402161822
S10227	0.0790384174036918	0.19170452408291	0.197931333693765	0.0596181765483378	0.142297731423571	0.0821245767451537	0.0914486619915036	0.155836578111067
S10228	0.0752856920622497	0.187384536243843	0.212924928746744	0.0588949794069324	0.137481690526128	0.0842274833298628	0.0882792674012103	0.15552142228303
S10232	0.0829928438141689	0.178677877006078	0.216465787589036	0.0617571729996858	0.133221888114665	0.0859003928853126	0.0905609513625662	0.150423086228487
S10248	0.0753984921853986	0.174944477594332	0.248721183881322	0.0571839619222466	0.139745185238429	0.077517758892665	0.0840042967260812	0.142484643559526
S10249	0.0752000997578122	0.182077254144403	0.204934906691063	0.0550778487461018	0.146347457557645	0.0948599196164909	0.0892807488109968	0.152221764675487
S1025	0.0802998373463504	0.180990965712575	0.217826842218104	0.058044084810749	0.138628401375042	0.0794812588096598	0.0930973521081757	0.151631257619344
S10266	0.0811184656731802	0.187015715834922	0.199229616129352	0.0597693889662572	0.144498461954752	0.0829884429430203	0.0921643486369408	0.153215559861575
S10269	0.082354979761063	0.193289358076639	0.207950426284746	0.0583276544080714	0.135497852705251	0.0792250528194808	0.0887245074339382	0.154630168510811
S10272	0.0749549339941138	0.189734245607511	0.212039849479705	0.0565425895776114	0.143773906470162	0.0776073897101814	0.0900631822141423	0.155283902946573
S10273	0.0868679184604139	0.187124499469111	0.2004060844288	0.0572024506892816	0.140343576291608	0.0820307788108909	0.0923939105626653	0.153630781287229
S10274	0.0771107533669295	0.190781336176749	0.211135450916362	0.0566812857583842	0.142987380129653	0.0803619928275169	0.0930006812766917	0.147941119547714
S1028	0.0788083922921566	0.171195852304483	0.237693097905865	0.0579924591072155	0.130452871972496	0.0852839567895353	0.090438635971734	0.148134733656514
S10280	0.0809589880468432	0.174643760924885	0.220881623457573	0.057005734749566	0.144247608230256	0.0819126393181097	0.0924153613014022	0.147934283971364
S10283	0.0795742411359265	0.177835207968963	0.223985784196223	0.0617343222628328	0.139090899210681	0.0814739742169426	0.0905000830274244	0.145805487981007
S1029	0.0820300281481947	0.195722360096765	0.198858419465871	0.0581313030360903	0.138893217767111	0.0831772409690943	0.0923337558322927	0.15085367468458
S10292	0.0820315195562082	0.191350817161772	0.206179087715097	0.0586268221355032	0.141702243084464	0.0776607733397721	0.0897133185677805	0.152735418439402
S10294	0.0798051520780133	0.186225654282667	0.227644341394855	0.0580211003826313	0.133243778030009	0.0780067192449724	0.0912804200507745	0.145772834536077
S10302	0.077010831566024	0.178527216281629	0.220675413380367	0.0599832247925422	0.146068526978828	0.0792185082852479	0.0889506026749754	0.149565676040387
S10303	0.0812652800822263	0.192943652785586	0.191520658776505	0.0607520495954254	0.148036741439205	0.0802699022260574	0.0922282892774643	0.152983425817531
S10323	0.0827892502138174	0.188500371277616	0.197572532150274	0.060735673110085	0.140875269792797	0.0787165394727322	0.0941638772652043	0.156646486717474
S10326	0.0797268334271724	0.186030875251052	0.208224306165912	0.0583541406030078	0.142473670711077	0.0810034839007128	0.0916152323923051	0.15257145754876
S10328	0.0798350572588567	0.186102380159645	0.20834520172944	0.0627170174217996	0.1387046302056	0.0805393068923305	0.0900077670561705	0.153748639276158
S10329	0.0827786716341767	0.185668219115121	0.214275094432155	0.0582514102900834	0.14125314376182	0.0773430521325054	0.0925768862201401	0.147853522413999
S10336	0.0815527170035171	0.186270170371247	0.19664241676721	0.0592252744167596	0.14439283297327	0.0798868118506602	0.0945403284341337	0.157489448183202
S10340	0.0848105353573003	0.184095436971369	0.206751623056701	0.0594793025627734	0.141892658139781	0.0793362520994609	0.0918979460139479	0.151736245798666
S10347	0.0808366110625547	0.199110874055836	0.198279927212472	0.0604394139253212	0.139766046363884	0.0794396772016292	0.0901323480353353	0.151995102142968
S10353	0.0843015400702566	0.187397543552009	0.201272042415928	0.0599462967066061	0.141813484330093	0.0818554118792424	0.0895127334481714	0.153900947597693
S10356	0.0841856287282241	0.186897131171719	0.20710251993456	0.0592541337198739	0.13972159665953	0.0816599772073507	0.0888517470863505	0.152327265492391
S10358	0.0764877078379902	0.185566838185411	0.210777622152638	0.0571453472204946	0.13809455825921	0.0848078667363213	0.0960849358761436	0.151035123731791
S10365	0.0798712478534268	0.183422217701001	0.189220264027977	0.0588189924208047	0.148105625485866	0.0844009518791023	0.0963049072206106	0.159855793411211
S1037	0.0809697012201347	0.185906393815476	0.217908238229405	0.0619096576474131	0.1374181785717	0.0780418265523472	0.0899435432179795	0.147902460745543
S10373	0.0805251940021691	0.179081119199447	0.222094629576313	0.0577293343816067	0.1416176723961	0.0820689849814843	0.0910354094030884	0.145847656059792
S10374	0.0772576510083493	0.176548857762718	0.235150712800545	0.0541278674099381	0.13167815997337	0.0862974744250911	0.0887126583941276	0.15022661822586
S10375	0.0798387366865554	0.180884237988891	0.212025545006199	0.058961976933054	0.142151402497288	0.0783883878351271	0.0913474010496138	0.156402312003272
S10377	0.0827016390274355	0.192508463649008	0.211504342162778	0.0589474121610543	0.134926631765689	0.0785636698095284	0.0892146369557136	0.151633204468793
S10378	0.0826216158200094	0.177589913340839	0.225385230805946	0.0592350583353081	0.138531488387164	0.077100948438787	0.0910431518718859	0.148492593000061
S10390	0.0863582191804532	0.192130010537118	0.193685130907993	0.0608575876960913	0.137777051158828	0.0811804759161755	0.0894428044334597	0.158568720169882
S10391	0.0779354468226881	0.175927791489482	0.214591775506278	0.0562597743040113	0.142268484233426	0.0864253043732356	0.0966545434858806	0.149936879784998
S10393	0.0774876116893678	0.19125149071683	0.231496489673784	0.0581888473508286	0.13742006238044	0.0766631906895233	0.0868444885774452	0.14064781892178
S10400	0.0809715009432767	0.189241799248992	0.196063299920796	0.0578459662909928	0.143195564523448	0.0793950927451044	0.0960191707913384	0.157267605536051
S10401	0.0843129139276701	0.193280517462308	0.198533804871052	0.0594656990448576	0.139524131434247	0.0805231592035395	0.0890360023382691	0.155323771718056
S10406	0.0786642107641898	0.184415624469256	0.201533493253071	0.0579927735571095	0.14756846565724	0.0808687608182878	0.0962195949209321	0.152737076559914
S10408	0.0837081144926608	0.191477542933612	0.199854009464791	0.0613137151965316	0.142662440969844	0.0798583022124807	0.0905555179679867	0.150570356762093
S10409	0.0781550287500111	0.180006581335051	0.24021391689366	0.0586151446540865	0.134211463275938	0.0755224563527098	0.0877069763168288	0.145568432421715
S10418	0.0803414857009672	0.194956049933153	0.179773304384012	0.057063126675279	0.149635418410492	0.0811389760108137	0.0921297485404575	0.164961890344826
S10431	0.075898827276855	0.191314382578783	0.214414332429564	0.0568939844572867	0.142079336369426	0.0769376309203427	0.092165741751393	0.15029576421635
S10438	0.0798567426232862	0.187572176716259	0.199900335132118	0.0595791426217553	0.146001075932407	0.0807562033873577	0.0949386689257904	0.151395654661027
S10439	0.0790265945780939	0.189238408519383	0.214185182107686	0.0593079898963273	0.141365916138329	0.0781580263528684	0.0910673320113311	0.147650550395981
S10441	0.0793421227364818	0.193519739292555	0.200076174017396	0.0543973162048737	0.146444740231429	0.083056818941962	0.0942809549595085	0.148882133615794
S10442	0.0840923752671252	0.189671498342054	0.19319376900629	0.0602069938038888	0.146495464072238	0.0806645170161116	0.0929180561989164	0.152757326293377
S1046	0.080507104147973	0.190382957776517	0.203351198497743	0.0572325316966238	0.144048834167081	0.0794839431859562	0.0912821323341718	0.153711298193935
S10478	0.0847610418729264	0.199209760580058	0.177040189060791	0.0555103943435584	0.149507447458667	0.0801826295898082	0.0985844215834589	0.155204115510732
S10480	0.0827838633150812	0.191728848672834	0.203080872369637	0.0581711695702118	0.143991299581464	0.0791518091111164	0.0868325199196007	0.154259617460054
S10484	0.0796167506993485	0.189217252546229	0.205295439360317	0.0590526587155317	0.145447102590504	0.0820394726926671	0.0907650493856011	0.148566274009801
S10492	0.0802733470096533	0.176889659290685	0.227137854182682	0.0615271500774505	0.134064483586208	0.0802777016879632	0.0900898817899153	0.149739922375442
S10496	0.0821097092750079	0.189707054857915	0.218762863799339	0.056851253803659	0.140516464703876	0.0765756749964554	0.0935766686031348	0.141900309960613
S10510	0.0761070994387965	0.188243882644267	0.219616534255632	0.0571622105526985	0.139904588483505	0.0806789744393856	0.0924875521957927	0.145799157989924
S10513	0.0732446094452655	0.179367193978454	0.218540392081977	0.0592529595875423	0.142073173262899	0.0864513807283094	0.0953683930601853	0.145701897855368
S10516	0.0821733885686854	0.189035798207894	0.201064956254744	0.0564217666617243	0.142132192637382	0.0804409097420193	0.0927662671590582	0.155964720768492
S10534	0.0789693156822469	0.18428571949278	0.224839092369334	0.057402469896159	0.136769889352305	0.0747627925345371	0.0925462643168148	0.150424456355823
S10535	0.0774490469469984	0.182963019228851	0.232512810559624	0.0573636316567867	0.139646312992758	0.076544114827664	0.0887125411709173	0.144808522616401
S10537	0.0839202062904974	0.189141366516866	0.195488365689026	0.0586185740007362	0.141421537318522	0.0797453563922769	0.0958891433126457	0.155775450479429
S1054	0.0773831843646582	0.1962588957078	0.200189661746889	0.0605709782934438	0.145291024980261	0.0798049544177554	0.0927925700365079	0.147708730452685
S10543	0.0828310124768211	0.196834256879656	0.20008424797905	0.0596696401317303	0.140637562073513	0.0801483684474967	0.0883826483077544	0.151412263703979
S10546	0.0805235597007122	0.187308432272081	0.204725703472231	0.0554922360927786	0.145017115593127	0.0834762715892781	0.0915152053306606	0.151941475949132
S1055	0.078787059343119	0.187249284551294	0.192293408737814	0.0578418345254952	0.145544511333523	0.0841489298906261	0.0952528814341706	0.158882090183958
S10551	0.0847035769888635	0.19016260791345	0.183900002555263	0.0614869568039894	0.144221221967326	0.0854093162409154	0.0949869693874358	0.155129348142757
S10552	0.0813722772156027	0.199360792568367	0.181196911855221	0.0557117201375919	0.145000316572799	0.084586323849546	0.0968760112316456	0.155895646569227
S10555	0.0818378514776607	0.187093016178481	0.20991376441971	0.0661770024241374	0.136653397552212	0.0779719094973954	0.0925268205204958	0.147826237929908
S10559	0.0765635559736433	0.179877284616371	0.21503655592741	0.0564986787490469	0.140345166563257	0.0816926788158834	0.0957850473184165	0.154201032035971
S1056	0.0826811720198377	0.183681693450657	0.216372423006308	0.0596543593236604	0.137661015549552	0.0816801455414337	0.0913514700067424	0.146917721101808
S10563	0.0832161946889328	0.188697949590014	0.199412539127393	0.0611799035272733	0.140076200905517	0.0834622283529034	0.0916922314144273	0.152262752393539
S10574	0.0763320931088003	0.185636957497632	0.222343525833284	0.0590846468788662	0.142002182822013	0.079115312756571	0.0897878641790187	0.145697416923815
S10576	0.0797715865994523	0.179256895205572	0.209350315977801	0.0570687416855399	0.147873073581849	0.0815804515909908	0.0922363456799626	0.152862589678833
S10578	0.0777395449460595	0.181338811348633	0.20409400539215	0.0583655438362989	0.142619400854622	0.0859893546978683	0.0933616870772937	0.156491651847075
S10579	0.0766583182792581	0.193224171035405	0.202883478217746	0.0585657396797287	0.140805979004717	0.0794411723311785	0.0952016505646467	0.153219490887319
S10582	0.0822529823891659	0.18389967248827	0.213538058311063	0.0569102261208335	0.144498572478603	0.0796188443002282	0.090583469287041	0.148698174624795
S1059	0.0846143936643166	0.191623841488897	0.192374687000196	0.0607209707424762	0.136910127934476	0.0822901433736544	0.0935265350358634	0.157939300760121
S10599	0.0800471927774526	0.175803101847509	0.218200762564071	0.0561858338992538	0.142539371439833	0.0809035609021997	0.0933491121134149	0.152971064456266
S10611	0.074781069942261	0.181670533777896	0.222040978709143	0.0569765245906885	0.144690707318436	0.0786167145350552	0.0913823138459299	0.14984115728059
S10614	0.0786242862112253	0.18594738083028	0.203282964377985	0.0604424811092017	0.144746760059553	0.0795072253680568	0.0917414004470519	0.155707501596646
S10624	0.0799899473559845	0.194141152462166	0.202078189228641	0.0560514951800044	0.138159826847987	0.0908836719972953	0.089042946843763	0.149652770084159
S10632	0.0827242273855528	0.190556038949198	0.199946103792475	0.0548178886464787	0.139635207990111	0.0796557999067115	0.0941532668096318	0.158511466519841
S10634	0.0820012812913139	0.189874654419999	0.216609355828353	0.0576947857042392	0.138481451800137	0.0766233145589799	0.0904204125539511	0.148294743843028
S10638	0.081737371253574	0.182559128993009	0.212997389016198	0.057608182818146	0.136682601751793	0.08349261674367	0.0942612922476393	0.150661417175971
S10644	0.0768727139097277	0.179450953681835	0.234567201221178	0.0589212029911073	0.137998308391139	0.0772380413984506	0.0900028067551563	0.144948771651406
S10649	0.078220052816792	0.184807219809696	0.207204356542827	0.0576286650532092	0.142366345138708	0.0838287751357748	0.0919864752273482	0.153958110275645
S10652	0.0842265495096647	0.194561605222966	0.186329290234819	0.0571314541657662	0.144979369912024	0.081408298551437	0.0934317726982338	0.157931659705089
S10654	0.0795936150267436	0.185893378947166	0.220778115249971	0.0551950251018942	0.140567603192693	0.0798055577834665	0.091746049794886	0.14642065490318
S10655	0.0756582773031744	0.18578235828382	0.215258315056408	0.0574982491799602	0.142828684223304	0.0791948098391242	0.0904969864023268	0.153282319711883
S10656	0.0772268723361842	0.182280831619437	0.22819978708203	0.0578241813963924	0.139690937265305	0.0796088260972381	0.0875658960933214	0.147602668110092
S10657	0.0829271381721379	0.194550591234887	0.186578506311474	0.0605137718637116	0.136164815899921	0.0910598941939386	0.0914126185683623	0.156792663755568
S10658	0.0812128923132768	0.182301544477795	0.226987589509909	0.0585619697757808	0.139357543092279	0.0764087770356792	0.0897888544185167	0.145380829376763
S10660	0.0789342036315868	0.190382775779343	0.197247992453949	0.0617904739897452	0.145514787637962	0.0799377665616583	0.0960686642136977	0.150123335732058
S10661	0.080704395650867	0.188597365492596	0.228406238241217	0.0577750076104376	0.136593605395453	0.0773552477074777	0.0864802551230872	0.144087884778866
S10676	0.0803835202675768	0.180786800899724	0.195307318806206	0.0564677196560933	0.14195023401285	0.0974759195124244	0.0942336203755181	0.153394866469607
S1068	0.0835255462438955	0.183058840736752	0.21210928183535	0.0589368927215701	0.142771868545125	0.0810359495324404	0.0916894213466099	0.146872199038257
S10681	0.0808945537298656	0.185319761875196	0.205276557121622	0.0599427347922968	0.139184430928354	0.0796824667303069	0.0927397761334712	0.156959718688888
S10686	0.0801714949258184	0.192373968062216	0.19649233634508	0.05765787303342	0.143008066820815	0.0794309461903732	0.0941390223616109	0.156726292260666
S10688	0.0787075643928538	0.185438317126161	0.227017242032315	0.0567852814093121	0.137964331364605	0.0805293213456983	0.0896413403691991	0.143916601959856
S10690	0.0803247280376955	0.19719503834923	0.186814606315545	0.058820132025285	0.142536282669238	0.0823128658202414	0.0944465819880116	0.157549764794753
S10698	0.0793988463538064	0.188743955318713	0.223468137365885	0.059243581775604	0.138263703072739	0.078290315231289	0.0903959340625966	0.142195526819367
S107	0.0755504714032567	0.185870792480312	0.229003787014208	0.0600152411890893	0.140605209651333	0.0771507546512159	0.0855344972622307	0.146269246348354
S10703	0.0778468626524768	0.177633373552997	0.220915033292326	0.0595181585594784	0.139989661456168	0.0803184538150308	0.0935860795335651	0.150192377137958
S10726	0.0832274100148616	0.188945696030321	0.214768119181019	0.0584461843094739	0.134153291020941	0.0788825832358825	0.0911225625210458	0.150454153686455
S10729	0.0774312555760191	0.185451305411437	0.205881164775282	0.058168197509293	0.144698973095042	0.0842006744061501	0.0938939492685685	0.150274479958209
S10733	0.0775080031975952	0.18006937138671	0.224115465236013	0.0575654477155182	0.139976678568386	0.0784189595272236	0.0938149499838535	0.1485311243847
S10734	0.0787636022225039	0.191400340784455	0.223043701368039	0.0595061421920725	0.137097476309883	0.0736306096762441	0.0921470741634345	0.144411053283368
S10735	0.0832149750520941	0.18997514247928	0.204120368872962	0.0591232889841612	0.137467743098452	0.0800708799711753	0.0917187559388146	0.154308845603061
S10740	0.0788326390799257	0.184880671507943	0.200549589287547	0.0605380903688591	0.142869037514132	0.0881657581912622	0.0950747019647616	0.149089512085569
S10745	0.0839435073455822	0.195417668850592	0.184220869176462	0.0563819581301168	0.146117178128806	0.0837738698424138	0.0926125289779987	0.157532419548029
S10748	0.0816658051857492	0.190329882711658	0.21811344447774	0.056669395893751	0.135546279767652	0.0764917256050392	0.0899800086278982	0.151203457730513
S10753	0.0830132097220826	0.182688122929438	0.207323292324706	0.0604185389604649	0.142177796823477	0.0791742350912021	0.09598519424825	0.14921960990038
S10756	0.0834775917801362	0.181708917281413	0.216342243795724	0.0583227827728115	0.140357755979575	0.0809025304199787	0.093003714188538	0.145884463781824
S10757	0.0805143207403854	0.185972343470255	0.236398970625126	0.0571770568506977	0.135262617083302	0.0768055475850705	0.0876180194298465	0.140251124215317
S1076	0.0859719390002006	0.191905652282941	0.194062451735021	0.0588287174732669	0.143216500457151	0.0806538387782103	0.0929147576455381	0.152446142627672
S10764	0.0801370391151412	0.189618119327055	0.200811348893806	0.057582376506765	0.146163273576774	0.0803480435287018	0.0884172977349673	0.15692250131679
S10767	0.0802345702687799	0.180267382438287	0.229539372965835	0.0605065685461436	0.133209771056271	0.075339258997035	0.0888379086092286	0.15206516711842
S10776	0.0817734031667726	0.18991050148177	0.205550539958735	0.0568007510172272	0.143115096238604	0.0781809163740358	0.0918653631388706	0.152803428623985
S10778	0.0803397976875036	0.182250532651671	0.209951443818788	0.0595378724618592	0.141895708213355	0.0829210260975494	0.0916017703906319	0.151501848678641
S10784	0.0828154986947942	0.191291194802216	0.199516749412653	0.056195858061342	0.145380330194068	0.0794198380384032	0.0911180417675475	0.154262489028976
S10787	0.0812854690274789	0.193544298084936	0.196228123429009	0.0592009540800961	0.143265186819877	0.0796353729838654	0.0913753037642669	0.15546529181047
S10800	0.0904378427321587	0.1784944464944	0.197676997196498	0.0586168570410187	0.144136986251949	0.0829232810333058	0.0929093121571606	0.154804277093509
S10805	0.0841137729345603	0.189479005956276	0.195916046188296	0.0589895871152326	0.148104367298328	0.0797108083326179	0.0919760718788459	0.151710340295844
S10813	0.0816483416330594	0.18578009082132	0.201883895625499	0.0584637747570318	0.137451318729009	0.08298664035579	0.0930479593017305	0.15873797877656
S10814	0.0787171033724056	0.197893392490849	0.20141766684796	0.0555087188801289	0.136930447942216	0.0833552789810028	0.0929812236884068	0.153196167797031
S10815	0.0779867689165804	0.179613529274062	0.225271790340327	0.0572881945395042	0.140978883540599	0.0806611446648191	0.0894794190666739	0.148720269657433
S10817	0.0788071430853457	0.176726410905585	0.229863173651601	0.0582733000084395	0.138509207500624	0.0777153235608336	0.0904913914067623	0.149614049880809
S1083	0.0811883705657057	0.17887820516386	0.213929026647643	0.0592016138410568	0.139302210638699	0.0852779485082412	0.0937823305150093	0.148440294119784
S10835	0.0748388624410307	0.186027796201022	0.205564764342137	0.0560551151941891	0.143469224606152	0.0903400187624417	0.0941817175844175	0.14952250086861
S10838	0.0730160850436819	0.184703961837218	0.22509624282086	0.05877756744717	0.143609799252649	0.0795884882483456	0.0892402454273617	0.145967609922714
S10844	0.0819269750714017	0.183448280520987	0.215279776301255	0.0579302353824146	0.139619444585166	0.0777487328554048	0.0879369015785102	0.156109653704861
S10845	0.0793549079204545	0.18101109296554	0.216451742860145	0.0550731531987845	0.144713304670467	0.0808632774309993	0.0929170202145118	0.149615500739098
S10846	0.0875843968114553	0.173870164366413	0.229423791069162	0.0594499374300415	0.134622339086144	0.0766164380383855	0.0883651902486199	0.150067742949779
S10853	0.0776435814262692	0.180104431873459	0.196719960588227	0.0590564191181441	0.14877703866415	0.0821217598795811	0.0966473174721451	0.158929490978025
S10854	0.0824360224031349	0.180501862581237	0.224819560591476	0.0589315850162215	0.141475272911687	0.0780697610976729	0.0876407377395057	0.146125197659065
