B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8
S21218	0	0	0.1946	0.0543	0.06	0.3912	0.149	0	0	0.1509
S21221	0	0	0.2611	0.1523	0.0565	0.2352	0.1079	0	0	0.187
S21222	0	0	0.1901	0.0764	0.0243	0.2866	0.141	0	0	0.2816
S21224	0	0	0.1556	0.044	0.0339	0.4084	0.1331	0.012	0.0272	0.186
S21234	0	0	0.1911	0.0515	0	0.4503	0.1806	0	0	0.1266
S21242	0	0	0.1875	0.0328	0	0.5029	0.1608	0	0	0.1161
S21247	0	0	0.2304	0.1045	0	0.3995	0.105	0.005	0.0072	0.1483
S2125	0	0	0.1943	0.1208	0	0.5115	0.0641	0	0	0.1093
S21252	0	0	0.2003	0	0	0.5357	0.1582	0	0	0.1058
S21253	0	0	0.0614	0	0	0.4342	0.2915	0.0554	0	0.1575
S21254	0	0	0.2597	0.0716	0.006	0.3676	0.204	0	0	0.0911
S21265	0	0	0.2278	0.0285	0.0133	0.4184	0.2175	0	0	0.0945
S21273	0	0	0.1926	0.0852	0.0211	0.3426	0.1675	0.0166	0	0.1745
S21275	0	0	0.2445	0	0	0.441	0.232	0	0	0.0825
S21276	0	0	0.1962	0.0473	0.0221	0.4627	0.1529	0	0	0.1188
S21280	0	0	0.2304	0	0	0.4158	0.1999	0	0	0.1539
S21281	0	0	0.1626	0.057	0	0.4437	0.1579	0	0	0.1788
S21292	0	0	0.1674	0.0103	0.0437	0.5941	0.096	0	0	0.0885
S21296	0	0	0.18	0	0	0.6047	0.1355	0	0	0.0798
S21300	0	0	0.2036	0.0333	0	0.527	0.1191	0	0	0.117
S21301	0	0	0.2832	0.0438	0	0.4634	0.0822	0	0	0.1274
S21306	0	0	0.1427	0	0	0.5247	0.1801	0	0	0.1525
S21316	0	0	0.1934	0.0175	0	0.4495	0.1725	0	0	0.1671
S21317	0	0	0.1792	0.062	0	0.3862	0.2102	0.0225	0.0024	0.1375
S21328	0	0	0.2335	0.0344	0	0.5531	0.1581	0	0.0209	0
S21332	0	0	0.2286	0.0073	0.0091	0.4743	0.1483	0	0	0.1323
S21333	0	0	0.2035	0.0571	0.001	0.467	0.1376	0	0.0115	0.1223
S21335	0	0	0.3415	0.0778	0.014	0.2763	0.1406	0	0	0.1498
S21338	0	0	0.1556	0.0531	0	0.5496	0.1419	0	0	0.0997
S21340	0	0	0.1916	0.0834	0	0.461	0.0906	0	0	0.1735
S21343	0	0	0.212	0.0136	0	0.4359	0.138	0	0	0.2004
S21351	0	0	0.1708	0.136	3e-04	0.4569	0.149	0	0	0.0871
S21353	0	0	0.2099	0.0337	0	0.3341	0.2297	0.0601	9e-04	0.1317
S21361	0	0	0.205	0.129	0.0779	0.3099	0.0975	0	0	0.1808
S21363	0	0	0.1739	0.037	0	0.4616	0.1567	0	0	0.1708
S21368	0	0	0.3069	0.0084	0	0.4456	0.1512	0.0021	0	0.0858
S21372	0	0	0.1623	0.072	0.0159	0.4283	0.2035	0	0.0047	0.1133
S21378	0	0	0.1737	0.1006	0.0814	0.2739	0.2215	0	0	0.149
S21391	0	0	0.2119	0.1254	0	0.3951	0.1131	0	0	0.1545
S21396	0	0	0.2459	0.0159	0	0.4877	0.1503	0	0	0.1001
S21400	0	0	0.2662	0.0238	0	0.4217	0.1854	0.0153	0	0.0875
S21402	0	0	0.1769	0.0771	0	0.3703	0.1255	0.0724	0	0.1778
S21407	0	0	0.1999	0.1252	0.0057	0.3892	0.1313	0.0015	0	0.1471
S21410	0	0	0.2014	0.1238	0	0.4661	0.0662	0	0	0.1425
S21414	0	0	0.2832	0.0732	0	0.3626	0.13	0	0.0255	0.1255
S21418	0	0	0.3212	0.026	0	0.4805	0.1696	0	0	0.0027
S21420	0	0	0.1048	0.0674	0	0.4295	0.1731	0.0143	0	0.211
S21426	0	0	0.1941	0.0848	0	0.4102	0.0625	0	0	0.2484
S21427	0	0	0.1498	0.0024	0	0.4015	0.2406	0.0046	0.0044	0.1967
S21428	0	0	0.1632	0	0	0.3976	0.2376	0.0386	0.014	0.149
S21431	0	0	0.2378	0.0403	0	0.5156	0.1529	0	0	0.0534
S21437	0	0	0.2824	0.0595	0	0.3708	0.15	0	0	0.1373
S21438	0	0	0.1456	0.0208	0.0357	0.4058	0.2523	0	0.0018	0.138
S21441	0	0	0.1431	0.0603	0	0.3968	0.1946	0	0	0.2053
S21442	0	0	0.1893	0	0	0.3765	0.2755	0.0062	0	0.1526
S21444	0	0	0.209	0.0103	0	0.5978	0.1232	0	0	0.0596
S21446	0	0	0.2183	0.0207	0.0361	0.5147	0.1329	0	0	0.0774
S21450	0	0	0.2014	0.0535	0	0.5046	0.0466	0	0	0.1939
S21453	0	0	0.1493	0.0834	0	0.3869	0.1405	0.0128	0	0.2271
S21456	0	0	0.1382	0	0.0352	0.3445	0.2596	0	0	0.2224
S21461	0	0	0.2054	0.0199	0	0.444	0.213	0	0	0.1178
S21475	0	0	0.1667	0.0245	0	0.5053	0.1943	0	0.0033	0.1058
S21478	0	0	0.2476	0.0446	0	0.4523	0.173	0	0	0.0824
S21480	0	0	0.3229	0.0858	0	0.378	0.1733	0	0	0.0399
S21486	0	0	0.1826	0.1118	0.0072	0.377	0.1062	0	0	0.2151
S21490	0	0	0.0727	0.1061	0.0182	0.3582	0.1346	0.1069	0	0.2033
S21491	0	0	0.2782	0.0485	0.0134	0.3472	0.1564	0.0077	0	0.1485
S21498	0	0	0.2054	0.0902	0	0.4035	0.1732	0	0	0.1277
S2150	0	0	0.3561	0.1001	0.009	0.3416	0.1301	0	0.029	0.0342
S21502	0	0	0.2022	0.0974	0	0.476	0.1463	0	0	0.0781
S21505	0	0	0.2904	0.1248	0	0.3383	0.1286	0	0	0.1179
S21512	0	0	0.1841	0.0536	0.0146	0.4449	0.2182	0	0.0199	0.0648
S21518	0	0	0.2604	0.059	0.0203	0.3878	0.1375	0	0	0.135
S21520	0	0	0.2348	0.0381	0	0.3736	0.2059	0	0	0.1476
S21528	0	0	0.2446	0.0524	0	0.4305	0.128	0	0	0.1445
S21533	0	0	0.2335	0.0282	0	0.4415	0.1641	0	0	0.1328
S21536	0	0	0.2312	0.0204	0	0.5538	0.1355	0	0	0.0591
S21537	0	0	0.2584	0.1029	0	0.415	0.1002	0	0	0.1236
S2154	0	0	0.2007	0.0275	0	0.5908	0.1152	0	0	0.0657
S21540	0	0	0.2116	0.0939	0.0056	0.4424	0.1796	0	0	0.0669
S21543	0	0	0.2478	0.0461	0.0444	0.4344	0.0967	0	0	0.1305
S2155	0	0	0.1703	0.0778	0	0.3534	0.1509	0	0	0.2476
S21550	0	0	0.24	0.028	0	0.4302	0.2014	0	0	0.1004
S21557	0	0	0.3268	0	0	0.5231	0.1269	0	0	0.0232
S2156	0	0	0.1978	0.0126	0	0.5209	0.1266	0	0	0.1421
S21562	0	0	0.2114	0.0898	0.0275	0.34	0.1828	0	0.0228	0.1257
S21563	0	0	0.1965	0.0911	0.0538	0.2326	0.2228	0.038	0.0145	0.1507
S21567	0	0	0.2064	0.0206	0	0.4412	0.1832	0.0127	0	0.1358
S21570	0	0	0.2598	0.0214	0	0.4429	0.1378	0	0	0.1381
S21577	0	0	0.1923	0.0981	0.0116	0.4183	0.1664	0	0	0.1132
S21578	0	0	0.2612	0.1156	0	0.28	0.1532	0.0095	0.0392	0.1414
S21589	0	0	0.1779	0	0	0.5578	0.1542	0	0	0.11
S21597	0	0	0.251	0.0366	0	0.3008	0.2293	0.0049	0	0.1774
S21602	0	0	0.3299	0.0622	0	0.4955	0.0852	0	0	0.0272
S21618	0	0	0.1945	0.018	0	0.4238	0.2424	0	0	0.1212
S21619	0	0	0.364	0.0578	0	0.3537	0.153	0	0	0.0715
S21626	0	0	0.0968	0	0.0155	0.4223	0.2234	0.0394	0	0.2026
S21628	0	0	0.112	0.0156	0.0018	0.4744	0.1624	0.0337	0	0.2001
S21629	0	0	0.3024	0.0902	0	0.4007	0.1162	0	0	0.0905
S21630	0	0	0.2514	0.0912	0.0099	0.4027	0.1528	0	0	0.092
S21631	0	0	0.1576	0.025	0	0.4976	0.1716	0	0	0.1483
S21637	0	0	0.1594	0	0	0.5238	0.173	0	0	0.1437
S21641	0	0	0.2019	0.1032	0	0.337	0.1844	0	0	0.1734
S21642	0	0	0.2103	0.1068	0.006	0.2766	0.1268	0.0485	0	0.2251
S21646	0	0	0.2174	0.0536	0	0.3833	0.2197	0	0	0.126
S21647	0	0	0.231	0.1239	0	0.4742	0.1166	0	0	0.0543
S21651	0	0.1345	0.1153	0.0782	0	0.396	0.1692	0	0.0021	0.1048
S21652	0	0	0.2278	0.0891	0.0263	0.3678	0.1616	0	0	0.1274
S21656	0	0	0.1639	0.066	0	0.39	0.193	0	0	0.1871
S21657	0	0	0.1766	0.0257	0	0.5106	0.1754	0	0	0.1117
S2166	0	0	0.1307	0.0247	0.002	0.2817	0.2258	0.0736	0	0.2615
S21660	0	0	0.2364	0.0017	0	0.5023	0.1786	0	0	0.0809
S21672	0	0	0.1861	0.0891	0.1205	0.1868	0.073	0.035	0	0.3095
S21674	0	0	0.1688	0.0047	0	0.5041	0.1915	0	0	0.1308
S21683	0	0	0.1092	0	0	0.527	0.2319	0	0	0.1319
S21693	0	0	0.3522	0.1038	0	0.4237	0.1203	0	0	0
S21695	0	0	0.187	0.021	0.023	0.3789	0.2545	0.0151	0	0.1206
S21696	0	0	0.178	0.0269	0	0.4318	0.2067	0	0	0.1566
S21697	0	0	0.1881	0.0173	0	0.4573	0.22	0	0.0105	0.1069
S21710	0	0	0.2207	0.1122	0	0.4831	0.1166	0	0	0.0675
S21715	0	0	0.1777	0.1363	0	0.4824	0.0971	0	0	0.1065
S21726	0	0	0.1648	0.0644	0	0.559	0.0927	0	0	0.1191
S21740	0	0	0.2818	0.02	0.0278	0.3953	0.1434	0.004	0	0.1276
S21750	0	0	0.2843	0.0094	0	0.4252	0.2336	0	0	0.0475
S21753	0	0	0.151	0.0879	0.0261	0.4528	0.1131	0	0	0.1691
S21754	0	0	0.2536	0.0336	0	0.516	0.1246	0	0	0.0722
S21761	0	0	0.2174	0.0233	0	0.3776	0.2401	0	0	0.1416
S21773	0	0	0.2175	0.0366	0	0.451	0.1721	0	0	0.1227
S2178	0	0	0.2772	0.0128	0	0.6122	0.0977	0	0	0
S21780	0	0	0.1627	0.0194	0	0.3971	0.2167	0	0	0.2042
S21781	0	0	0.241	0.049	0	0.2806	0.2096	0.0459	8e-04	0.1731
S21783	0	0	0.2174	0.0244	0	0.6162	0.1299	0	0	0.0122
S21791	0	0	0.2549	0.1673	0	0.4424	0.0889	0	0	0.0464
S21797	0	0	0.2607	0	0	0.5615	0.1165	0	0	0.0613
S2180	0	0	0.1417	0.0765	0	0.4924	0.1604	0	0	0.129
S21805	0	0	0.1769	0.0024	0	0.556	0.1741	0	0	0.0906
S21811	0	0	0.1378	0.1031	0.0502	0.3099	0.171	0	0	0.2279
S21822	0	0	0.2032	0	0	0.3392	0.2329	0.0714	0	0.1533
S21828	0	0	0.2125	0.0055	0	0.3003	0.2859	0.0952	0	0.1005
S21829	0	0	0.263	0.0853	0	0.5724	0.068	0	0	0.0112
S21832	0	0	0.2564	0.0392	0	0.443	0.1614	0	0	0.1
S21834	0	0	0.2212	0.0263	0	0.4782	0.1725	0	0	0.1019
S21836	0	0	0.176	0.111	0.0204	0.3072	0.1826	0	0.0126	0.1902
S21838	0	0	0.1791	0.0864	0	0.4955	0.077	0	0	0.162
S21839	0	0	0.1357	0.0344	0	0.5394	0.1928	0	0	0.0978
S21845	0	0	0.2386	0	0	0.4715	0.1737	0	0	0.1163
S21857	0	0	0.2337	0.0569	0	0.3889	0.1225	0	0	0.198
S21859	0	0	0.1814	0.1323	0.0478	0.3538	0.0609	0	0.0135	0.2104
S21863	0	0	0.1578	0	0.0115	0.3972	0.2553	0.0177	0	0.1604
S21867	0	0	0.2986	0.0751	0	0.4686	0.1535	0	0	0.0042
S2187	0	0	0.2257	0.049	0	0.4718	0.1501	0	0	0.1034
S21895	0	0	0.1783	0.0198	0	0.6003	0.116	0	0	0.0856
S21900	0	0	0.1663	0.1113	0.0091	0.4153	0.1131	0	0	0.1849
S21906	0	0	0.2001	0.0974	0.0309	0.4332	0.1217	0	0	0.1167
S21913	0	0	0.2226	0.0233	0	0.3856	0.2191	0	0	0.1494
S21917	0	0	0.2106	0.0579	0.0021	0.3938	0.1869	0	0	0.1486
S21919	0	0	0.1686	0.0636	0	0.4924	0.0934	0	0	0.182
S2192	0	0	0.1571	0.0866	0.0053	0.3193	0.1401	0.0718	0	0.2198
S21936	0	0	0.2466	0.1526	0	0.4327	0.0949	0	0	0.0732
S21937	0	0	0.1675	0.0307	0	0.5638	0.1321	0	0	0.1059
S21942	0	0	0.2274	0	0	0.4616	0.1969	0	0	0.1141
S21948	0	0	0.2033	0.0185	0	0.309	0.2472	0.0527	0.0582	0.1111
S21957	0	0	0.1526	0.0994	0.0095	0.4148	0.1572	0	0	0.1665
S21959	0	0	0.1304	0.2297	0.0928	0.2863	0.0482	0	0.0032	0.2095
S21960	0	0	0.173	0.0817	0	0.5071	0.1663	0	0.0024	0.0694
S21961	0	0	0.1581	0.0738	0.007	0.3869	0.0818	0.0551	0	0.2372
S21976	0	0	0.1203	0.0478	0	0.3139	0.2096	0.0137	0	0.2947
S21979	0	0	0.177	0.0818	0.0539	0.3426	0.1216	0.0751	0	0.148
S21980	0	0	0.0549	0	0.0186	0.2383	0.3425	0.1381	0.0148	0.1928
S21984	0	0	0.2698	0	0	0.4094	0.2156	0	0.0722	0.033
S2199	0	0	0.1937	0.0503	0	0.477	0.1483	0	0	0.1306
S21994	0	0	0.1904	0.0632	0	0.4305	0.1142	0	0	0.2017
S21999	0	0	0.2546	0.0397	0	0.4225	0.1822	0	0	0.101
S22002	0	0	0.2876	0.0461	0.0245	0.245	0.1212	0.0451	0.0136	0.2169
S22011	0	0	0.146	0.0154	0	0.4568	0.2448	0.0209	0.0021	0.114
S22023	0	0	0.2616	0.014	0	0.6104	0.0894	0	0.0121	0.0125
S22025	0	0	0.0806	0.0807	0.0112	0.3836	0.1308	0.0578	0	0.2553
S22026	0	0	0.2108	0.0255	0	0.4998	0.0987	0.0044	0	0.1608
S22032	0	0	0.2549	0.0469	0	0.5177	0.1806	0	0	0
S22034	0	0	0.2096	0.0334	0	0.542	0.1238	0	0	0.0913
S22038	0	0	0.214	0.0823	0	0.5461	0.1198	0	0	0.0377
S22041	0	0	0.2094	0.0778	0	0.5942	0.052	0	0	0.0666
S22046	0	0	0.1848	0.1647	0	0.3594	0.0839	0	0	0.2072
S22048	0	0	0.2821	0.0262	0	0.3851	0.1878	0	0	0.1188
S2207	0	0	0.3211	0.0272	0	0.4003	0.1502	0	0	0.1012
S22070	0	0	0.1485	0.07	0	0.5922	0.1181	0	0	0.0712
S22075	0	0	0.125	0.1469	0.0401	0.2736	0.1795	0.0121	0	0.2228
S22077	0	0	0.2094	0.0393	0.0104	0.3536	0.2307	0	0	0.1565
S22078	0	0	0.1852	0	0	0.5231	0.1748	0	0	0.1169
S2210	0	0	0.2192	0.0114	0	0.3502	0.2188	0	0	0.2002
S22100	0	0	0.2804	0.0568	0	0.6071	0.0557	0	0	0
S22106	0	0	0.199	0.0661	0	0.3651	0.1803	0.0254	0.0201	0.1441
S22109	0	0	0.2623	0.0527	0	0.4917	0.125	0	0	0.0684
S22110	0	0	0.2844	0.0887	0	0.2885	0.1736	0	0	0.1648
S22113	0	0	0.1932	0.0757	0.0505	0.3623	0.1493	0	0	0.1689
S22114	0	0	0.1881	0.0512	0	0.326	0.2592	0.0143	0	0.1613
S22117	0	0	0.2337	0.1746	0	0.4009	0.0871	0	0	0.1038
S2212	0	0	0.1993	0	0	0.5249	0.2152	0	0	0.0606
S22126	0	0	0.2386	0.0562	0	0.3798	0.1912	0	0	0.1341
S22129	0	0	0.2027	0.0138	0	0.535	0.1438	0	0	0.1047
S22131	0	0	0.2906	0.0328	0	0.3784	0.2104	0	0	0.0878
S22144	0	0	0.2497	0.1364	0.0085	0.2907	0.1659	0	0	0.1488
S22147	0	0	0.2323	0	0	0.5672	0.2005	0	0	0
S22148	0	0	0.277	0.0538	0	0.5016	0.1113	0	0	0.0564
S22150	0	0	0.1977	0.2114	0.1032	0.2595	0.1413	0	0	0.0869
S22151	0	0	0.2569	0.0711	0	0.4372	0.1667	0	0.0022	0.0659
S22160	0	0	0.209	0	0	0.67	0.121	0	0	0
S22166	0	0	0.2561	0.0728	0.0173	0.3764	0.1285	0	0	0.149
S22173	0	0	0.253	0.0088	0	0.5715	0.1375	0	0	0.0292
S22174	0	0	0.3332	0.0865	0	0.3741	0.1029	0	0	0.1033
S22177	0	0	0.233	0.0348	0.0038	0.4083	0.182	0	0	0.138
S22178	0	0	0.2393	0.0549	0	0.4594	0.1468	0	0	0.0996
S22181	0	0	0.1301	0.0386	0	0.4156	0.1665	3e-04	0	0.2488
S22185	0	0	0.3035	0	0	0.5493	0.1472	0	0	0
S22189	0	0	0.1815	0.0242	0	0.5072	0.169	0	0	0.1182
S22191	0	0	0.1912	0.0018	0.0578	0.4008	0.2166	0	0	0.1317
S222	0	0	0.2105	0.0109	0	0.4547	0.1871	0	0	0.1368
S2220	0	0	0.1842	0.0376	0	0.4246	0.1767	0	0	0.1769
S22226	0	0	0.2148	0.134	0.0208	0.4012	0.1136	0	0	0.1156
S22227	0	0	0.1976	0.0404	0	0.3105	0.2451	0.0086	0	0.1978
S22231	0	0	0.2197	0.0513	0.0263	0.4856	0	0	0	0.2171
S22238	0	0	0.3271	0.0355	0	0.3158	0.2121	0	0	0.1095
S2224	0	0	0.2107	0.0159	0	0.5252	0.1401	0	0	0.1082
S22249	0	0	0.2668	0.0535	0	0.5182	0.1265	0	0	0.035
S22257	0	0	0.1236	0	0	0.4012	0.2424	0.002	0	0.2306
S22259	0	0	0.2154	0.0104	0	0.4913	0.1711	0	0	0.1119
S2226	0	0	0.1628	0.0558	2e-04	0.4089	0.1771	0	0	0.1952
S22260	0	0	0.2457	0.078	0	0.5059	0.1014	0	0	0.0689
S22262	0	0	0.2693	0.0475	0	0.4094	0.2236	0	0.042	0.0082
S22268	0	0	0.224	0.031	0	0.4132	0.1918	0	0.0244	0.1155
S22275	0	0	0.2284	0.0088	0	0.4963	0.1763	0	0	0.0901
S22289	0	0	0.2349	0.0148	0	0.4128	0.1708	0	0	0.1668
S2229	0	0	0.1988	0.0186	0	0.4286	0.2092	0	0	0.1448
S22295	0	0	0.2281	0.0578	0	0.508	0.1458	0	0	0.0603
S22296	0	0	0.1742	0.0144	0	0.5019	0.2171	0	0	0.0925
S22301	0	0	0.2276	0	0	0.4126	0.2407	0	0	0.1191
S22320	0	0	0.0769	0.0445	0.0323	0.3782	0.2732	0.0157	0	0.1793
S22323	0	0	0.256	0	0	0.5423	0.1792	0	0	0.0225
S22326	0	0	0.1739	0.0442	0	0.4684	0.1517	0	0	0.1619
S22327	0	0	0.2356	0.0414	0	0.5081	0.1105	0	0	0.1045
S22333	0	0	0.1407	0.0179	0.0525	0.1873	0.2898	0.1418	0	0.1698
S22335	0	0	0.282	0.1005	0.0194	0.397	0.0906	0	0	0.1106
S22336	0	0	0.2624	0.0087	0	0.3742	0.248	0	0.021	0.0856
S22343	0	0	0.2262	0.1347	0.0343	0.419	0.0776	0	0.0133	0.0948
S22352	0	0	0.0833	0.002	0	0.4134	0.2315	0.0341	0	0.2356
S22371	0	0	0.1314	0.0179	0.0131	0.3968	0.207	0	0	0.2338
S22372	0	0	0.2572	0.0047	0	0.423	0.1894	0	0.0061	0.1196
S22375	0	0	0.1721	0	0	0.6211	0.1724	0	0	0.0345
S22376	0	0	0.1874	0.0336	0	0.3718	0.2056	0	0	0.2016
S22377	0	0	0.2552	0.008	0	0.4622	0.1656	0	0.0018	0.1071
S22388	0	0	0.182	0	0	0.5636	0.188	0	0	0.0665
S22392	0	0	0.1557	0.0252	0	0.5568	0.1926	0	0	0.0697
S22395	0	0	0.3237	0.0487	0	0.4514	0.1401	0	0	0.036
S22396	0	0	0.0601	0.1394	0	0.4699	0.0769	0	0	0.2536
S22406	0	0	0.2836	0.1047	0	0.3558	0.1399	0	0	0.1161
S22407	0	0	0.061	0.0573	0.0078	0.4652	0.1925	0	0	0.2162
S22408	0	0	0.2246	0.1995	0.0308	0.3035	0.0298	0	0	0.2119
S22412	0	0	0.1797	0	0	0.5483	0.1619	0	0	0.1101
S22416	0	0	0.1971	0.0608	0.0047	0.4334	0.0741	0.0395	0	0.1904
S22418	0	0	0.1545	0.0466	0	0.4052	0.1521	0	0	0.2416
S22421	0	0	0.187	0.0043	0	0.3246	0.2891	0.059	0	0.1359
S22423	0	0	0.1662	0.0431	0	0.4436	0.191	0.0039	0	0.1521
S22424	0	0	0.2448	0.1155	0.0273	0.3053	0.109	0	0.0029	0.1951
S22425	0	0	0.3002	0.0834	0.004	0.3031	0.1756	0.0086	0	0.125
S22427	0	0	0.1335	0.2121	0.0071	0.4477	0.0449	0	0	0.1548
S2243	0	0	0.1891	0.0613	0	0.4965	0.1856	0	0	0.0674
S22434	0	0	0.2916	0.063	0.0375	0.1809	0.2243	0.0818	0.0035	0.1174
S22441	0	0	0.1667	0	0	0.5414	0.1685	0	0	0.1234
S22447	0	0	0.2778	0.0331	0	0.5139	0.1291	0	0	0.0461
S22455	0	0	0.2854	0.0202	0	0.448	0.171	0	0	0.0754
S22459	0	0	0.2887	0.0349	0	0.3628	0.2002	0	0	0.1134
S22466	0	0	0.2717	0.1056	0	0.401	0.0716	0	0	0.1501
S22467	0	0	0.2503	0	0	0.46	0.2166	0	0	0.073
S22468	0	0	0.1062	0	0	0.4488	0.2225	0.0782	0	0.1443
S22470	0	0	0.1342	0.1876	0.0149	0.3395	0.0842	0	0	0.2396
S22475	0	0	0.2138	0.0648	0	0.4304	0.1987	0	0.0214	0.0708
S22481	0	0	0.3119	0.0227	0	0.4079	0.1394	0	0	0.1181
S22482	0	0	0.2243	0.0504	0	0.5806	0.0547	0	0	0.09
S22485	0	0	0.2639	0.1106	0	0.4293	0.1423	0	0	0.0539
S22486	0	0	0.2744	0.0475	0	0.4537	0.0984	0	0	0.1259
S22493	0	0	0.2366	0.1521	0.033	0.2555	0.0855	0	0	0.2373
S22498	0	0	0.1934	0.1358	0.023	0.4532	0.1041	0	0	0.0905
S225	0	0	0.3009	0	0	0.5335	0.1361	0	0	0.0295
S22507	0	0	0.1479	0.0514	0	0.5774	0.1148	0	0	0.1085
S22514	0	0	0.185	0.1456	0	0.4602	0.1067	0	0.0044	0.0981
S22515	0	0	0.2221	0.0552	0	0.5485	0.0998	0	0	0.0745
S22516	0	0	0.1423	0.0118	0	0.4976	0.1966	0	0.0052	0.1466
S22517	0	0	0.1056	0	0.0618	0.3851	0.2072	0.0607	0	0.1796
S22519	0	0	0.2166	0.0251	0	0.4134	0.1694	0	0	0.1755
S22521	0	0	0.2354	0.1094	0.0044	0.4163	0.144	0	0	0.0905
S22523	0	0	0.1818	0	0.0246	0.2815	0.2882	0.1145	0	0.1095
S2253	0	0	0.248	0.0319	0	0.4844	0.1481	0	0	0.0877
S22537	0	0	0.2142	0.0227	0.0074	0.4463	0.1526	0	0	0.1569
S22542	0	0	0.2136	0.1044	0.0484	0.0715	0.2186	0.0656	0	0.2778
S22543	0	0	0.282	0.126	0	0.4792	0.0283	0	0	0.0845
S22549	0	0	0.2701	0.1206	0	0.4032	0.1033	0	0	0.1028
S2255	0	0	0.1864	0.0311	0.0113	0.3589	0.1818	0.0485	0.047	0.135
S22551	0	0	0.1568	0.0374	0	0.4851	0.1507	0	0	0.17
S2256	0	0	0.2817	0.0977	0.0151	0.2952	0.159	0	0	0.1514
S22561	0	0	0.2003	0.1339	0	0.2989	0.1154	0	0	0.2516
S2257	0	0	0.1796	0.132	0	0.5043	0.0859	0	0	0.0983
S22572	0	0	0.1651	0.1177	0.0259	0.4667	0.1824	0	0	0.0421
S22578	0	0	0.1885	0.0284	0.0024	0.4829	0.2051	0	0	0.0926
S22584	0	0	0.1927	0.0017	0	0.4508	0.2445	0	0	0.1103
S22592	0	0	0.1985	0.032	0.0122	0.2973	0.2344	0	0	0.2256
S22593	0	0	0.1676	0.0403	0	0.424	0.1474	0	0	0.2208
S22603	0	0	0.2383	0.1415	0.0052	0.4073	0.1187	0	0	0.0889
S22606	0	0	0.1891	0.0529	0	0.4536	0.1721	0	0	0.1324
S22608	0	0	0.2611	0.086	0.0087	0.3386	0.1862	0	0	0.1194
S22609	0	0	0.1363	0.0121	0	0.3514	0.2214	0.0803	0	0.1985
S22614	0	0	0.2161	0.1281	0.0092	0.388	0.1653	0	0	0.0932
S22617	0	0	0.2186	0.0643	0	0.6673	0.0498	0	0	0
S22628	0	0	0.2053	0.0556	0.054	0.314	0.1809	0	0	0.1902
S22639	0	0	0.2546	0.119	0	0.3489	0.1219	0	0.0021	0.1536
S22643	0	0	0.1612	0.0713	0	0.4856	0.0362	0.0852	0.0041	0.1563
S22649	0	0	0.1664	0.0018	0	0.563	0.1486	0	0	0.1202
S22654	0	0	0.2523	0.0191	0	0.5441	0.1606	0	0	0.024
S22655	0	0	0.186	0	0	0.4905	0.146	0	0	0.1775
S22660	0	0	0.1916	0.0213	0	0.5977	0.1392	0	0	0.0502
S22664	0	0	0.2758	0.0179	0	0.3874	0.1896	0	0	0.1293
S22666	0	0	0.2192	0	0	0.4222	0.2518	0	0	0.1068
S22669	0	0	0.1823	0.0488	0	0.5017	0.1228	0	0	0.1444
S22677	0	0	0.2309	0.0147	0	0.4306	0.2024	0	0	0.1213
S22690	0	0	0.2765	0.0052	0	0.2738	0.2808	0.0591	0	0.1046
S22695	0	0	0.3058	0.0232	0	0.4536	0.1374	0	0	0.0799
S22714	0	0	0.1334	0.0587	0	0.3336	0.2538	0.0117	0	0.2088
S22716	0	0	0.1382	0.0407	0.0314	0.3324	0.2057	0.0432	0	0.2085
S22717	0	0	0.3079	0.0081	0	0.3966	0.1475	0	0	0.1398
S22724	0	0	0.1371	0	0	0.456	0.2704	0.0156	0	0.1209
S22725	0	0	0.1831	0.0677	0	0.4901	0.1675	0	0	0.0915
S22729	0	0	0.1637	0.0023	0.0225	0.47	0.1415	0.0284	0	0.1716
S22736	0	0	0.1892	0.0188	0	0.3554	0.2264	0.0457	0	0.1645
S22739	0	0	0.2241	0.084	0	0.4468	0.1404	0	0	0.1047
S22743	0	0	0.2355	0	0	0.5489	0.1288	0	0	0.0868
S22748	0	0	0.2948	0.0103	0	0.3998	0.1421	0	0	0.1531
S22757	0	0	0.218	0.0575	4e-04	0.4563	0.1495	0	0	0.1185
S22767	0	0	0.235	0.046	0.0082	0.4395	0.1766	0	0	0.0948
S22769	0	0	0.2061	0.1419	0	0.4016	0.1214	0	0	0.1289
S22771	0	0	0.1938	0.0585	0	0.3881	0.1609	0.0146	0.0199	0.1641
S22772	0	0	0.2229	0	0	0.4454	0.2004	0	0	0.1313
S22773	0	0	0.1746	0	0	0.4649	0.2138	0	0	0.1467
S22784	0	0	0.2672	0	0	0.5129	0.1402	0	0	0.0797
S22787	0	0	0.2079	0.1525	0	0.5502	0.0383	0	0	0.051
S22791	0	0	0.2227	0.0288	0	0.5026	0.1194	0	0	0.1265
S22795	0	0	0.1905	0.0459	0	0.4112	0.1074	0	0	0.2449
S22805	0	0	0.269	0	0	0.5878	0.1433	0	0	0
S22807	0	0	0.2253	0.0257	0	0.4858	0.1577	0	0	0.1056
S22808	0	0	0.2305	0.1086	0	0.4167	0.107	0	0	0.1372
S22809	0	0	0.1307	0	0	0.7274	0.0947	0	0	0.0472
