naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell
S10703	0.0663692411315254	0.136820560042297	0.125936531092596	0.0901610883244341	0.0718096747448792	0.174836014795498	0.131889435044851	0.16918787786627	0.0329895769576499
S10726	0.0739005790452496	0.149286593644924	0.127893373495442	0.0911950119690845	0.0627591698196219	0.148397556061182	0.139702015793206	0.17466287465303	0.0322028255182592
S10729	0.0694766214765833	0.149327595710671	0.131678555297977	0.0946053693331113	0.0614737465636634	0.154498966007947	0.13851524630059	0.16790825431383	0.0325156449956263
S10733	0.0670663903639709	0.141648693565722	0.129085262200875	0.0902981865645627	0.0691897552715354	0.160109200088611	0.14086207899824	0.17075775874247	0.0309826742040136
S10734	0.0678502265990902	0.151167055572255	0.127275366896795	0.0880457106823958	0.0614885081079452	0.158694271544695	0.136243561925575	0.176714709063779	0.0325205896074702
S10735	0.0716217177388715	0.149984330809376	0.127155631912054	0.0929468857339773	0.0646754027672409	0.148912759357801	0.144948862673816	0.166626222639838	0.033128186367026
S10740	0.069061527881357	0.146839005317534	0.136911126157939	0.0978750965452913	0.056932436611705	0.138466825335246	0.150729337441913	0.170429919413286	0.0327547252957285
S10745	0.0697400328462826	0.148773317902132	0.12862085319022	0.092598754200361	0.0664089839085763	0.168037858388612	0.147069315285248	0.147573053137853	0.0311778311407157
S10748	0.072338275481531	0.151864988333801	0.130080084085314	0.0944041400563628	0.0644474406233434	0.143356509005513	0.137044756106692	0.174034690516675	0.0324291157907674
S10753	0.0719061429865261	0.141783871760241	0.133681653302903	0.0930284112421079	0.0630148844759421	0.145896474528031	0.147968825854854	0.170839302128846	0.0318804337205485
S10756	0.0708333274627308	0.142563270162046	0.124734596772039	0.0896966564054721	0.0662054532358077	0.162845674263237	0.143441708440789	0.16801330099002	0.0316660122678581
