Mixture	B cells naive	B cells memory	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	P-value	Correlation	RMSE
S11860	0.167572392618732	0	0.0820354381084169	0.199915249228874	0	0.339974239111577	0.0781866597681153	0	0.118883057381487	0.0134329637827974	0	9999	0.334690492410421	0.966205251736427
S11864	0.0611259123089454	0.00522871366105909	0	0	0.0244768995119741	0.60297276319563	0.043718732259492	0	0.215599807809325	0.046877171253574	0	9999	0.351999807876926	0.959903603580305
S11870	0.038397667773031	0.0484643280845762	0.0393322445452531	0.189426190575093	0.0224091411431002	0.286860676083883	0.126687238024381	0	0.204371359607482	0.0440511541632004	0	9999	0.29141677539483	0.977816422162138
S11875	0.0420179435499616	0.073279818996966	0.221651061748435	0	0.047079965403144	0.356094201839774	0.0983101776717182	0	0.0968768546050874	0.0646899761849143	0	9999	0.313947269027889	0.97086737771057
S11877	0.00881594003639914	0.157730012945591	0.0850242093695075	0	0.0459889812541647	0.429414482187446	0.132474146859752	0	0.0846007002547691	0.0559515270923706	0	9999	0.311098688176842	0.97041105302938
S11878	0.130569446875278	0	0	0	0	0.633512668977331	0.0366894496003772	0	0.16774295406469	0.0314854804823234	0	9999	0.409982803968631	0.929496948705161
S11882	0.131004054822359	0	0.105375779345498	0.0495254051632186	0	0.417904603618299	0.0743651046712189	0.00198913545266373	0.103401428706931	0.116434488219811	0	9999	0.335800388048899	0.959219689831586
S11883	0.0659745367750893	0.103955273541799	0	0	0	0.464101851983889	0.0730967303733945	0	0.203097606901584	0.0897740004242441	0	9999	0.231864094393807	1.00647461762316
S11884	0.130424227294336	0	0	0	0.0628092028698428	0.403617448818899	0.0587498085803032	0	0.295805875772686	0.0485934366639322	0	9999	0.274260429627285	0.98265607762572
S11886	0.159995843066402	0.0258633047560013	0.197003816644621	0	0	0.3809940522212	0.08117118490588	0	0.141516121071762	0.0134556773341342	0	9999	0.284969360624468	0.990947220744476
S11897	0.298685472007491	0	0.0788337955928842	0.00213864203439686	0.000853273291379414	0.316774726660648	0.074348252013324	0	0.191246753862416	0.0371190845374603	0	9999	0.267667909961358	0.989751347661236
S1190	0.136860289558183	0	0	0.100575312384636	0.0375210656602294	0.422428470350475	0.135311711840329	0	0.109701316730284	0.0576018334758648	0	9999	0.293116779828745	0.980905455778174
S11903	0.0375810594075029	0.0159154475868622	0	0	0	0.616743687916402	0.103368439524895	0	0.186240484015954	0.0401508815483838	0	9999	0.232312241430316	1.03220771880413
S11905	0.148517042482786	0.029088511496318	0	0	0	0.434818274969551	0.14073591860097	0	0.224977111571516	0.0218631408788587	0	9999	0.190574244508477	1.0313024629558
S11907	0.184554450408174	0	0	0.0810958567527174	0.0184743509095504	0.42943147738671	0.0465765599337661	0	0.193232090884279	0.0466352137248029	0	9999	0.337317230230835	0.957039636898165
S11914	0.0861461970764659	0.0632192877663304	0	0.0688657398538388	0	0.39981343986033	0.161150336563042	0	0.170713942440228	0.0500910564397646	0	9999	0.24195964112355	1.00388127648164
S11917	0.188762707290378	0	0.0172855920985684	0.109362772757716	0.033280495360555	0.438701454645802	0.0542757968650323	0	0.132635710836369	0.0256954701455788	0	9999	0.351269464110106	0.954726725867541
S11928	0	0.0859186189671403	0.123097095676357	0	0.0290239597592735	0.554560632185562	0.0795602132094076	0	0.0891004375575864	0.0387390426446728	0	9999	0.386389043107605	0.944415452435537
S11929	0.160474630493949	0	0.140383323330649	0.0909579204945853	0	0.357720739999247	0.0673965214564501	0	0.160058809814057	0.0230080544110614	0	9999	0.345792496083496	0.956327307268886
S1193	0.10898509575962	0.0266359813487356	0	0.173118367220233	0	0.377877244501781	0.0782207578721521	0	0.187186851901648	0.0479757013958295	0	9999	0.336153506609585	0.957903287584135
S11930	0.0129879822184729	0.0568043735209184	0.107578345454871	0	0.0412869969820781	0.561981739554905	0.0489830056299568	0	0.12024703803065	0.0501305186081481	0	9999	0.386325341993302	0.943296132581381
S11934	0.127860167381331	0	0.163582645004418	0	0	0.509660707587752	0.05102043469985	0	0.0547370961456622	0.0931389491809876	0	9999	0.431681745928373	0.914284327783302
S11939	0.125136351054737	0.0113448686656531	0.169219249719121	0.10978310321698	0	0.222779612302272	0.125953650188334	0	0.204006938471021	0.0317762263818823	0	9999	0.247021116602755	0.999576159650134
S11944	0.0626571747017044	0.0934115836952707	0.0362030768993383	0.0964495175101541	0	0.49624836061413	0.0921417347021162	0	0.0866638577583715	0.0362246941189149	0	9999	0.38751668791156	0.938535793261252
S11945	0.0658348928321289	0	0	0.185971956845128	0	0.515318621227603	0.048353481840753	0	0.146510915935539	0.0380101313188484	0	9999	0.353397556909887	0.965593485748071
S11957	0.155728722954198	0.00697494299063126	0.160469479761263	0.068936216190141	0.0329276908785423	0.261961657726037	0.131373428360473	0	0.119754714792859	0.0618731463458553	0	9999	0.304416273920875	0.96918517483897
S11958	0.152938144537629	0	0.129551208228783	0	0	0.531009961387676	0.0977538622944212	0	0.0354284167770257	0.0533184067744644	0	9999	0.346549144923279	0.968807744441917
S1196	0.0164176567627848	0.132753259952968	0.144713452633179	0	0	0.405769495177493	0.102967817733485	0.00478935813982587	0.157972327007791	0	0.034616632592472	9999	0.235298672727371	1.0127825875238
S11960	0.205721141165962	0	0.0828158007693971	0	0	0.540191619312325	0.0358706829081238	0	0.0649415692223163	0.0704591866218754	0	9999	0.36232841434976	0.957350374017716
S11965	0.0106230315600149	0.0653264498138608	0	0.172167381490801	0.082385497172178	0.435843229673592	0.124967620633274	0	0.0523429105304516	0.0563438791258277	0	9999	0.340433669400329	0.962927594000042
S11967	0.102823396807698	0	0.237632981032646	0	0	0.497652916648446	0.0617239806525128	0	0.084475711668284	0.0156910131904129	0	9999	0.34742532870764	0.975056697077806
S1197	0.202021314243309	0	0.259083069432194	0	0.0589723461311607	0.259517908662666	0.0575143432074616	0	0.111905754345407	0.0509852639778019	0	9999	0.237437066193924	1.00725364005388
S11973	0.140244747814124	0	0	0.20809501698856	0	0.509902434496	0.0534682471668035	0	0.0602402435784578	0.0280493099560553	0	9999	0.359563749196317	0.967604387581752
S11974	0.00411545340174249	0.0604360629225267	0	0.143377067207893	0	0.33718786374254	0.114891055424075	0	0.32253260335207	0.0174598939491523	0	9999	0.267172287325782	0.994609275926063
S11980	0.0878754177057492	0	0.0358332426504587	0.114579772534379	0	0.401438357297752	0.0960558958285295	0	0.222921708852223	0.0412956051309087	0	9999	0.253769238822553	1.00272665029342
S11985	0.0260639016948419	0.0045374248118938	0	0.129518230941591	0	0.522561522281762	0.122705074631877	0	0.17223519508687	0.0223786505511646	0	9999	0.326869955899554	0.978366957786132
S11987	0.0920594822113469	0	0.196217353999805	0	0.0079279295925146	0.442296620246708	0.119247964813265	0	0.114319870026924	0.0279307791094357	0	9999	0.28788668960372	0.995419577770477
S11993	0.107403096244589	0	0.11336406315503	0	0.0293387261236826	0.477544104496276	0.112319940054614	0	0.109893985472938	0.0501360844528715	0	9999	0.30805175603672	0.979535632832146
S12001	0.0669263610322075	0.0100280012399526	0.0793331224735426	0	0	0.471741429657616	0.191917937374015	0	0.150887662880988	0.0291654853416785	0	9999	0.254467771444826	1.00935242952054
S12004	0.0908591059799756	0	0.129028094748034	0	0	0.615543967127925	0.114664534339033	0	0.0227849835571914	0.0271193142478415	0	9999	0.40421370445346	0.944745436936578
S12006	0.257618295595821	0	0.130814455113969	0.319722403769259	0	0.17226614465563	0.0383371009122315	0	0.078821702972702	0.00241989698038755	0	9999	0.345715821725878	0.96404167734868
S12010	0.1039898906214	0	0.00774829839459702	0	0.0634264448169442	0.703034465616159	0.0336508408272346	0	0.0251279136575247	0.0630221460661402	0	9999	0.461247251048004	0.907203411109261
S12011	0.0908987792730927	0	0.0593851387856456	0	0.0819453027722888	0.524342420966815	0.0464695232920056	0	0.142580224385483	0.0543786105246696	0	9999	0.328929179121708	0.968641706461283
S12012	0.00122095637128408	0.0874116352359611	0.206476525417589	0	0	0.410239082483755	0.123309835570785	0	0.138451516892434	0.0328904480281911	0	9999	0.274069464427546	0.998768344715854
S12022	0.144264763763906	0	0.35969727619892	0	0	0.347210773854147	0.0335190018028614	0	0.0990168308225357	0.0162913535576295	0	9999	0.338567719458247	0.974799171800354
S12043	0.125626503345631	0	0.0111448134319943	0.188813190878648	0.0278212327388836	0.319034772476978	0.0920682516168412	0	0.183716949128454	0.0517742863825704	0	9999	0.289900461708875	0.978436449528957
S12052	0.0636690024679452	0.0978603307910406	0.0629403529088157	0.318093984338802	0	0.234006597518268	0.12716913571807	0	0.0877108546678133	0.00854974158924442	0	9999	0.353003422894801	0.953629572178378
S12056	0.266112284434855	0	0	0.243172679860902	0	0.248981355830308	0.0955868255671103	0	0.125500809571112	0.0206460447357115	0	9999	0.299913939513104	0.977163262222324
S12057	0.130224600598349	0	0.0932089039646029	0.182603115320546	0.0144226792033661	0.245318996617755	0.121853438850947	0	0.1689379632356	0.043430302208834	0	9999	0.282847354237394	0.981815401090964
S12058	0.0313074234867619	0.0773795621568488	0.175588645968274	0	0	0.377545554354265	0.130268783794807	0	0.179264339190451	0.0286456910485926	0	9999	0.230857147246179	1.01478395500433
S12061	0.129138217382474	0	0.0674092009441536	0.309986631677258	0	0.24610449521073	0.122051570088089	0	0.097819837301263	0.0274900473960325	0	9999	0.28336812274083	0.992111667001559
S12064	0.0277069017856814	0.0359433597719377	0	0	0.007594281977897	0.684575720479382	0.0589335517335978	0	0.135561080098705	0.0496851041527996	0	9999	0.443884664345709	0.912168453494369
S12073	0.104100807633938	0.0296107036000426	0	0	0	0.599368380236404	0.130480399581553	0	0.116042389277046	0.0203973196710163	0	9999	0.336781321378993	0.971446209840577
S12076	0.0660461172384041	0.0341979494254601	0.140898275338338	0	0	0.538597946189434	0.0740762417601915	0	0.111504751880513	0.0346787181676599	0	9999	0.336722805127682	0.974312990278198
S12079	0.116360390919709	0.0028783080126483	0	0.106383132070656	0	0.433761219642638	0.124079379079917	0	0.161380790556838	0.0551567797175929	0	9999	0.2165106417086	1.02210531798219
S12089	0.103553687492481	0.0218876999100802	0.101523297462826	0	0.0124432513113189	0.50905205595428	0.0379416317398583	0	0.18405484922934	0.0295435268998149	0	9999	0.311932093325841	0.980363524608696
S12098	0	0.173457880600047	0.0829121792355197	0	0.0212632128604282	0.426590660368644	0.0927087507833655	0	0.148781616819054	0.0542856993329417	0	9999	0.274096199522235	0.988063611859753
S1210	0.12427482560181	0	0.0652575611224255	0	0.0646542428856755	0.437877383402142	0.0969332409778716	0	0.160338086764278	0.0506646592457977	0	9999	0.340689069448466	0.953771279715797
S12101	0.171122437668217	0	0.265251374456332	0	0	0.385735442953212	0.0617580223641271	0	0.0937402114314075	0.022392511126704	0	9999	0.293302594061493	0.995177127943458
S12105	0.0845365987575546	0.0223153677315617	0.119784701088667	0.299773603550989	0.0273112805484948	0.214899724575478	0.0566177240293527	0	0.147098691528796	0.0276623081891053	0	9999	0.408924491340652	0.92054313413212
S12106	0.0742040893799253	0	0.206294402465167	0	0	0.526848706077253	0.0969334051689885	0	0.0549056122345081	0.0408137846741575	0	9999	0.365712522231941	0.963119151657197
S1212	0.0928758479036627	0.0277383642932313	0.321961294651721	0.0382747338653628	0.0685003507875543	0.18970256354291	0.106126486682404	0	0.100870459538628	0.0539498987345258	0	9999	0.355748446143732	0.945801324993297
S12120	0.0686280481285049	0.0265517338388219	0.127083749677224	0	0.0677742299117007	0.416934318004916	0.0917567627623081	0	0.156568157452168	0.044703000224356	0	9999	0.296557126938531	0.978963409680756
S12129	0.186546234365085	0	0.228202057184042	0.0205540745164976	0.0255320920872581	0.310321148822002	0.0702375916346702	0	0.118644730091256	0.0399620712991889	0	9999	0.333412384030803	0.960812694444047
S12137	0.219253227259361	0	0.129269872807182	0	0.0049002198112416	0.305043454267398	0.143928046561614	0	0.152385972244728	0.0452192070484754	0	9999	0.246404743873883	0.998630653365613
S12140	0.0526490172646195	0.0520935841888075	0	0	0	0.608959774314399	0.104733906043407	0	0.12206970068023	0.059494017508537	0	9999	0.343424196097631	0.966024594809132
S12159	0.0770997683903916	0.0392498205591986	0	0.131102148144209	0.0156348671272191	0.467763375862333	0.0708943987361402	0	0.130233502985872	0.0680221181946361	0	9999	0.415312753898237	0.917632454379305
S12170	0.0758662981509246	0.0141252079909257	0.00935446481541005	0	0.007206344528065	0.582164098123028	0.0875496560420496	0	0.187653678778976	0.0360802515706215	0	9999	0.262008667869879	1.01019472785104
S12178	0.0446699534687673	0.0573949749025648	0.187889094273167	0	0.0329646088170131	0.425199415429075	0.075332735303854	0	0.111250973430526	0.0652982443750329	0	9999	0.39414505903184	0.929798530179263
S12179	0.0360847737374766	0.171143259996748	0.116892130883911	0.177812835924108	0.0053843092783431	0.289328382873331	0.0707847781579444	0	0.101913652699309	0.0306558764488299	0	9999	0.385442228389637	0.932834553810547
S1218	0.18341406355492	0	0.239138452434676	0.00434993005950642	0.0121548499505631	0.373919599714688	0.0761852610234472	0	0.0815758419410395	0.0292620013211595	0	9999	0.437949342392535	0.906129184238965
S12182	0.1201996795123	0	0.30556260631411	0	0	0.295163454607704	0.0916658590921297	0.00168170961317377	0.0689117635580161	0.116814927302566	0	9999	0.320942835613055	0.968318154206446
S12196	0.136494525055165	0	0.117454600504649	0	0.0784089189771292	0.351148469966253	0.0884611223175963	0	0.150400880877031	0.077631482302177	0	9999	0.281589936188021	0.978715506369908
S12198	0.0519460808101979	0.0400269151511798	0	0	0	0.654769087347084	0.0830772823103781	0	0.130975107418273	0.0392055269628863	0	9999	0.325839041641508	0.984161266376561
S1220	0.0930260691456598	0.0138235500693499	0.00738075806309676	0.0761780650798012	0.0605113614689704	0.370357590960681	0.125730527434039	0	0.194473455758661	0.0585186220197408	0	9999	0.272674838359935	0.984351103445479
S12200	0.0564677348915568	0.140472404420315	0.155733698661799	0.0761451879429219	0	0.287919652894402	0.103414864595099	0	0.131460121262716	0.0483863353311911	0	9999	0.291560982060412	0.977843963840004
S12202	0	0.163899386976328	0.0399868937188411	0.00634186537239383	0.0232667531956236	0.472261255379534	0.115263340854282	0	0.144169440428401	0.0348110640745958	0	9999	0.256079037284759	1.00131266058866
S12206	0.0424564265807019	0.00266836348300561	0.00230349921924704	0	0.0444219017136968	0.619457788082982	0.0684071693593181	0	0.162771707101776	0.0575131444592726	0	9999	0.355846273128899	0.960047499735065
S12208	0.0557589477598428	0.0256655958551796	0.0225887574441233	0	0.0171108412315073	0.657831251492477	0.0580991926002205	0	0.136759561171337	0.0261858524453121	0	9999	0.488641657730584	0.88087010259483
S12215	0.0901160136688638	0.029694450347633	0.0686181232208614	0.058884898769209	0	0.450415390589028	0.0842579596204655	0	0.179832448820772	0.0381807149631673	0	9999	0.337069600182735	0.961123286827401
S12221	0.17302495222326	0	0.165703344864657	0.0626027664750329	0.0874693100757436	0.311551051228222	0.0462748974189463	0	0.0871705183206092	0.0662031593935292	0	9999	0.382808338754216	0.932078569736969
S12228	0.146548003023576	0	0.283241815815359	0	0.0167929170137903	0.331234922670875	0.0149505568733304	0	0.171957472689463	0.0352743119136069	0	9999	0.331134619274451	0.966111062033772
S12231	0.0375464575803015	0.0954765692186978	0.00728154821984151	0.119965154430092	0	0.45004491441612	0.121853602427498	0	0.155608615769125	0.0122231379383245	0	9999	0.267024919880217	1.00184190569267
S12240	0.116087725839134	0.00722777144966319	0	0	0	0.656414993954639	0.0609848226422984	0	0.107217220268148	0.0520674658461184	0	9999	0.435656781180987	0.915292286988481
S12241	0.0822976035907158	0.00344498680891341	0.0775747281779767	0	0.00608316047789808	0.60548486333705	0.0437398017035684	0	0.13961923469204	0.0417556212118375	0	9999	0.401301342619149	0.936887164041425
S12244	0.100909762186807	0.0825446196921567	0.089391207661154	0.0933240443603522	0	0.286728777888835	0.120840967716603	0	0.205692483546773	0.0205681369473194	0	9999	0.267036678386037	0.98889020687191
S12245	0.12118787690225	0	0.165750290187028	0	0.00644910884915815	0.390402798862897	0.098158302799027	0	0.174378127899621	0.0436734945000187	0	9999	0.334577373770566	0.959520626557109
S12249	0.120483283012248	0	0	0	0.0532437472081	0.613483201765104	0.0270038824720762	0	0.128865560356192	0.0569203251862791	0	9999	0.411394470000447	0.926309727798425
S12251	0.0276743835526746	0.0586063153721198	0.0791234722039657	0	0.00616560976964852	0.425692350993038	0.0414643444775565	0	0.320673160383635	0.0406003632473616	0	9999	0.226892278862323	1.01379548837846
S12261	0.168619943531988	0	0.209763754164951	0	0.0150201349464925	0.431833725512005	0.0580699350708668	0	0.0768984249044699	0.0397940818692266	0	9999	0.328176634597182	0.974558624386345
S12264	0.0031667842273406	0.0711202863742597	0	0.0496749605216818	0.0405236986992693	0.552819180883655	0.116195986397107	0	0.121984961510186	0.0445141413865002	0	9999	0.355109315254976	0.956906514508046
S12265	0.049068259135379	0.0104158917897201	0	0	0	0.557217660209632	0.115065130310816	0	0.215583463765545	0.0526495947889082	0	9999	0.289941118035703	0.990675606724283
S12271	0.100634543078285	0.00651212442726515	0.2089078446633	0	0.0105026169940051	0.319705940336737	0.158384299838868	0	0.166102865195286	0.0292497654662544	0	9999	0.294312034320833	0.979942289910733
S12276	0.152413924653392	0	0.0844731670051731	0	0	0.594436227437793	0.0536112870404152	0	0.087264098811813	0.0278012950514131	0	9999	0.497016479720784	0.874467095299009
S12278	0.0490735275254685	0.05182095766769	0.0285682714748238	0	0.00840986586451125	0.415512370253255	0.140140970015134	0	0.257712310189018	0.0487617270100991	0	9999	0.287201205726132	0.98082026215241
S12279	0.192911966344005	0	0	0.066340098661911	0	0.504075461445634	0.0434465374758002	0	0.113819786421437	0.0794061496512123	0	9999	0.320045297644742	0.973732321375358
S12282	0.18493627445897	0	0	0.132787819607723	0.0444878487492385	0.298105512094163	0.107745946847798	0	0.190453792404083	0.0414828058380252	0	9999	0.258132827593209	0.989913312381727
S12285	0.0823231078340061	0.0495338283002521	0.187366965995249	0.105950956981565	0	0.322468169634609	0.107558011320579	0	0.111795391838705	0.0330035680950343	0	9999	0.365318931030491	0.946046237826393
S12291	0.0918322549763897	0.0810318211058757	0.0662637043193343	0.238026605042953	0.012505028417588	0.23673495996252	0.082472200374241	0	0.166821341716641	0.0243120840844574	0	9999	0.276226956116846	0.986904245135498
S12294	0.140438148455292	0	0	0.182261906285167	0	0.403622287540297	0.134713217984503	0	0.120981746795734	0.0179826929390062	0	9999	0.289765334262553	0.989708450521665
S12308	0.0927837741493148	0	0.0741551632706918	0	0.0596956145829246	0.533362988860659	0.0525077740882211	0	0.133246535273282	0.0542481497749071	0	9999	0.284396226166448	0.996231667860905
S12335	0	0.0606061253203389	0.0993159108417508	0	0	0.445120945171472	0.104256647346632	0	0.265904729647409	0.0247956416723968	0	9999	0.283792637114948	0.989733704818294
S12344	0.0522171641946187	0	0	0.0741703590136969	0.00929455439318127	0.554925535559848	0.038493055194547	0	0.224240607077091	0.0466587245670178	0	9999	0.299099215473188	0.990900082267804
S12347	0.197384575782843	0	0	0	0.0251324826377475	0.465351812749576	0.0764689717486927	0	0.198395782810524	0.0372663742706157	0	9999	0.268085822020008	0.992591403105459
S12348	0.138297460237388	0	0.00924163178973356	0	0.032034725846671	0.610169819105462	0.0465927571915495	0.00147230063804759	0.0739165462073668	0.0882747589837816	0	9999	0.329542078716059	0.976890330308817
S12354	0.190147297675194	0	0.3795100007349	0	0.0244582352063186	0.265146167178124	0.0494996518019265	0	0.0466940741561279	0.0445445732474085	0	9999	0.473379804566197	0.885626496863248
S1236	0.16329808454111	0	0.144853715184994	0	0.005091950360348	0.457662432887884	0.0939597876546725	0	0.100148812689285	0.034985216681706	0	9999	0.30948614931213	0.981104467121102
S12365	0.0806649846774326	0	0.0909241392630709	0.140087719971426	0	0.409412280295543	0.135401106596669	0	0.110033852076846	0.0334759171190128	0	9999	0.361440971715913	0.952245856280457
S12366	0.123589013573015	0.0371211920952383	0.199712221375959	0.0129447205934821	0	0.275550471572707	0.111086559363265	0	0.14107448217001	0.0989213392563219	0	9999	0.274873033677874	0.98243519430289
S12374	0.10796703250976	0.0431098132312969	0.0668897384505442	0.234045067322892	0	0.236697259837937	0.122095298166831	0	0.169491407144349	0.0197043833363902	0	9999	0.286869539208767	0.982261785049864
S12385	0.0703430613855816	0.00380930441811575	0.218442921822529	0	0	0.38648069501527	0.0992067047354081	0	0.194664597954377	0.027052714668718	0	9999	0.356845489464054	0.951113738709461
S1239	0.0502259323301166	0.0448287227535236	0.0247398221017747	0	0.0273869129645605	0.457226761978992	0.039230968838252	0	0.263032517814784	0.0933283612179967	0	9999	0.282742767116455	0.981525431733623
S12391	0.0557323261796853	0.0758252359269646	0.0285293218290497	0.00283960752652952	0.0276415714833488	0.563374501281475	0.0870717881627138	0	0.131351122059927	0.0276345255503061	0	9999	0.358133361063554	0.955174371988953
S12394	0.0673307733653016	0.0531117448587117	0.317268307927185	0	0.00882743980286982	0.312259936320392	0.0880936132740995	0	0.128790574613985	0.0243176098374555	0	9999	0.297380626414743	0.985995400576738
S12406	0.165362255420566	0	0.00306040407524894	0.170015459527903	0.00182507126650066	0.307746016195144	0.130712711645588	0	0.162226210504229	0.0590518713648196	0	9999	0.29277790732889	0.975806760811533
S1241	0.115693356046498	0.0625669618384456	0	0.118040160960438	0	0.391588878223365	0.118296757570233	0	0.163368596658053	0.0304452887029673	0	9999	0.257949353266539	0.998347241208339
S12410	0.12099734770081	0	0.0761307003312415	0	0	0.621837429619666	0.0597169068252237	0	0.0456977832152051	0.0756198323078533	0	9999	0.413460610993697	0.932613351010172
S12417	0.0932351432662023	0.0317489804845062	0.133402721883206	0.0524831558169881	0.0212082488224654	0.314965187430609	0.158409223305576	0	0.150338103546495	0.0442092354439515	0	9999	0.253942136699312	0.997004865706539
S12419	0.0406814380490968	0.0508777171540008	0	0	0	0.594044418703096	0.0964692024993735	0	0.184121281701951	0.0338059418924816	0	9999	0.235804065397221	1.02595592542318
S12428	0.0402767887319372	0.0124710323214827	0	0	0	0.70195248795878	0.0497690659564507	0	0.161629739848288	0.0339008851830612	0	9999	0.375121398429928	0.960763175056818
S12431	0.160390908333029	0	0.166190434926484	0.162045427593947	0	0.227745982284235	0.144856247228297	0	0.0769777369258678	0.0617932627081393	0	9999	0.298976404766479	0.977134429360965
S12432	0.0850718081226098	0	0.0882902396455572	0	0.0298230572765924	0.557877062512736	0.0813015357768733	0	0.118473738419342	0.0391625582462887	0	9999	0.412148665937477	0.925615965311049
S12436	0.102930252823892	0	0.043154685840789	0.046561146665754	0	0.505405514723208	0.147817746276416	0	0.136780661122308	0.017349992547633	0	9999	0.288082233399169	0.994955975114826
S12437	0.0587950280597339	0.0372308144711095	0.136455409389472	0	0.0262976382708148	0.447649128633028	0.0824560360830986	0	0.174652313297583	0.03646363179516	0	9999	0.300197090658638	0.98145664436648
S12439	0.0678866291192289	0.00573505997299909	0.090947190441118	0	0.062938544238353	0.52241712657925	0.0266982686960886	0	0.172261415517582	0.051115765435381	0	9999	0.361609076975184	0.951734709020469
S12440	0.120583652458847	0.0291267279769343	0.252010327009067	0.137827728915068	0	0.239929036582141	0.129275477407733	0	0.0797064779018956	0.011540571748315	0	9999	0.347595887922908	0.95868237588446
S12441	0.0425189731232802	0.00793739541851482	0	0	0.0747122710486465	0.593714692740322	0.0687406426157961	0	0.154194473868456	0.0581815511849836	0	9999	0.309478888118981	0.983764979845398
S12447	0.249307602822187	0	0.214296967783762	0	0	0.332720863988153	0.0897976211436125	0	0.0961381295881168	0.0177388146741693	0	9999	0.329046791687141	0.966966315921233
S12450	0.0101350304583687	0.0625715403273887	0	0	0	0.558799212143734	0.0893688972655454	0	0.248636842024418	0.0304884777805453	0	9999	0.206919154597152	1.03655163593128
S12452	0.109534632307211	0.00206555432543154	0.195171184683416	0.195542266439196	0.000352263082296871	0.210142301781207	0.154990897463664	0	0.108844364414723	0.0233565355028549	0	9999	0.315821336513238	0.972534199179588
S1246	0	0.125968037020685	0.0950834698011686	0	0	0.488112409137373	0.128557214146181	0	0.136960466948799	0.0253184029457939	0	9999	0.337277251019807	0.963677523346368
S12463	0.0591380343044715	0.0354469469550472	0	0.0295354007936626	0.0554879974218453	0.513440835092019	0.13487793782305	0	0.117130036482662	0.0549428111272425	0	9999	0.326922879142584	0.966888519914714
S12464	0.171010203153005	0	0.223071473559307	0.113190527884954	0.0238741049329818	0.326476210419574	0.0487928688844791	0	0.0671684147592345	0.0264161964064638	0	9999	0.47489280821385	0.884846321993348
S12488	0.184050122132803	0.0492903842550105	0.351040729234775	0.0484492620977818	0	0.179523574004333	0.0542255322641721	0	0.106368150629332	0.0270522453817917	0	9999	0.396803156911095	0.928273290032412
S12489	0.0752722443569656	0.0475112866252899	0.143363557203487	0	0.0187103131536196	0.403486697897614	0.106323563796823	0	0.167387514571102	0.0379448223950998	0	9999	0.280079134277743	0.988105629212808
S12496	0.140796792008378	0	0.0456862302960347	0.124223320181963	0	0.402012510860856	0.158555890593397	0	0.0890001016962993	0.0397251543630716	0	9999	0.364579384286526	0.946282633201142
S12500	0.0566606206898049	0.0019269342524801	0.138773738749055	0	0.0572661383146885	0.422333685142185	0.130558299416136	0	0.14051890554703	0.0519616778886206	0	9999	0.292927331774872	0.983208173547292
S12501	0.0281161527202347	0.0427160045474489	0	0.0672147869038129	0.00593861915623798	0.609789398656469	0.0927839551030443	0	0.117301035663014	0.0361400472497386	0	9999	0.389129135316277	0.945016290664222
S1251	0.105395723501363	0.0113755796370615	0.179886610821764	0.05509964434339	0.0422638359364662	0.380610237546394	0.0514039789089106	0	0.108657546906211	0.0653068423984402	0	9999	0.298415409501749	0.983562168822118
S12516	0.131890516349544	0	0.00346194467040023	0.192934046435458	0.0319564974238227	0.357684243254044	0.0557330168745691	0	0.15442715728316	0.0719125777090021	0	9999	0.389786529026166	0.927908850708087
S1252	0.0555329330090762	0.115196402624699	0.0564724699973419	0	0.0256038630751619	0.43355071778499	0.128046362741269	0	0.129077922437829	0.0565193283296333	0	9999	0.320738794902166	0.963752495616309
S12524	0.210144681554167	0	0	0.0496778673909178	0	0.456123160100104	0.0976541853177333	0	0.1193410213095	0.0670590843275777	0	9999	0.209152580548963	1.02566622254914
S12527	0.112802609002838	0	0.0391869930294028	0.0743884457062129	0	0.42848531264071	0.112788173638065	0	0.195083039564651	0.03726542641812	0	9999	0.304660708780088	0.976468611144489
S12535	0.107810236584381	0	0.229155595751207	0	0.0363109402460125	0.297759453430786	0.11904545582087	0	0.175702334675223	0.0342159834915195	0	9999	0.265035358840993	0.992674215780735
S12540	0.11048963584077	0.013080914329074	0.209846794840928	0.0367205855199871	0.0174310701755784	0.274284805470249	0.189311580010454	0	0.108040464796142	0.0407941490168179	0	9999	0.263051166980579	0.995275977647442
S12548	0.224983218113451	0	0.0321166313024529	0	0	0.423033286962166	0.095178841719264	0	0.0989392173202515	0.125748804582415	0	9999	0.33362438773608	0.956022762045307
S12556	0.0986623922906689	0	0.186311310031018	0.0770264780671239	0	0.301017134734158	0.121435375113641	0	0.180557103239782	0.0349902065236089	0	9999	0.267124064687465	0.994819498367265
S12563	0.0975872455650426	0	0.0114620924129416	0	0.0426695455669778	0.528216597207693	0.0638700155697323	0	0.209391960860163	0.0468025428174497	0	9999	0.312089956747888	0.974474343470576
S12568	0.688982626129896	0	0.11687355825778	0	0.00593406494609363	0.0635512752251067	0.0307848372252964	0	0.0390055092507029	0.0548681289651241	0	9999	0.612773923465785	0.791481600723461
S12569	0.103557793736878	0	0.201604094823521	0.116584156235477	0	0.279807597576724	0.119591722954886	0	0.150408609814622	0.0284460248578923	0	9999	0.316220562516654	0.971496129450547
