Mixture	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	P-value	Correlation	RMSE
S16170	0.0936086106516006	0	0.171811361662259	0.0901812195233395	0	0.240698657425541	0.176075238612469	0	0	0.227624912124791	9999	0.710467637924513	0.715418358699301
S16171	0.00232187181298505	0.0202201653731878	0.140005864272429	0.13710130169382	0	0.325349588108166	0	0.125886443270685	0.00217683729391488	0.246937928174812	9999	0.648211451758367	0.76169021161682
S16178	0.0194438592640911	0.00286217952427083	0.0761497827121745	0.220843486169796	0	0.50570913220516	0	0.0595195865011573	0.0090730453982896	0.106398928225061	9999	0.736619922691936	0.679633477482967
S16180	0.0336061553041383	0	0.102660743740173	0.14048680571086	0	0.497529023858064	0.0640816514927074	0	0.0182833697694142	0.143352250124643	9999	0.720345310555029	0.695868787512265
S16187	0	0.0546635231226106	0.0837641795453516	0.14405942917307	0	0.605646767690168	0.011981293035106	0.0242095625242982	0.00476957343967828	0.0709056714697175	9999	0.757700834527976	0.660823173547495
S16195	0.0337911082270255	0	0.128191065957893	0.124790926980919	0	0.452870501482687	0.0164974571921701	0.177291161453456	0.0113175323192552	0.0552502463865937	9999	0.711297046217559	0.703791350704512
S16199	0.0143109333725502	0.0127652548984444	0.210261992908465	0.182302823717771	0	0.296113755397917	0.107971600736978	0	0.000932423328820075	0.175341215639054	9999	0.736974586580691	0.68350615007188
S1620	0.0342777043525993	0	0.139546030750797	0.158836909788213	0	0.477038551286373	0.0820700561835779	0.0177494064405819	0	0.0904813411978581	9999	0.757486253920968	0.654816077738066
S16203	0.079658901773818	0	0.142964574169608	0.141245836473974	0	0.381950329206691	0.0466609031006344	0.0748992740615408	0.00671724209958898	0.125902939114145	9999	0.723083337426954	0.694633201459834
S16208	0.048235493955917	0.00952225933780709	0.0569710075473953	0.152707312144485	0	0.516952951613479	0	0.0301768140329346	0.00962258654474497	0.175811574823237	9999	0.704137930913638	0.714248753123816
S16211	0	0.0905925589788246	0.0208641163631859	0.134706836891855	0	0.565329546794573	0.0219867549486019	0	0.010533849680572	0.155986336342388	9999	0.724871126311019	0.693701291765918
S16213	0.0410879780058606	0	0.23364660205067	0.186967453676204	0	0.265461967328471	0.0799036669658594	0	0.0364136476865781	0.156518684286357	9999	0.7458385789972	0.678619003096729
S16229	0.0406451323433446	0	0.121676554712175	0.1013522408523	0	0.405924128482162	0.0444149425836495	0	0	0.28598700102637	9999	0.75074299487637	0.665191601493134
S16232	0.00402897742889654	0	0.252929224014305	0.1521009270436	0	0.322432935617531	0.168307106104851	0	0	0.100200829790816	9999	0.744627850468311	0.67341940466805
S16237	0	0.0577755341837055	0.188853819738859	0.112652463661386	0	0.430276311735778	0.0665533131820408	0	0.0183381357909794	0.125550421707252	9999	0.749338207172362	0.664432757885298
S16239	0.031581465906798	0.0386310677603227	0.146967258395074	0.16412633531275	0	0.403187977469789	0.0267137277402132	0.0806544242418633	0.0121688287426714	0.0959689144305172	9999	0.69288910541902	0.721927461868016
S16249	0.0225384643891514	0.0351721517310995	0.219231192447878	0.149629800149511	0	0.397319183775655	0.0899886825071079	0.0037071173424413	0.021131572023778	0.061281835633378	9999	0.720626380732907	0.694385155660051
S16253	0	0.0609025634995602	0.0889574690582699	0.189363909667827	0	0.392413840079515	0.0283022548597084	0.0566458349898383	0.0265914385512117	0.15682268929407	9999	0.684225670541622	0.730272077229475
S16255	0.0411317556696406	0.00362224917200993	0.145279880136236	0.153394565929755	0	0.346806603879598	0	0	0.0224488446442747	0.287316100568486	9999	0.694362730978562	0.721324597747375
S16257	0.101252283338845	0	0.122696186415939	0.120078965770452	0	0.366186978633851	0.0758032104622155	0	0.00440033776978101	0.209582037608916	9999	0.691452145325146	0.724619312897899
S16272	0.0261020427246674	0.0124536604143939	0.191706182242402	0.146534819610282	0	0.489246399459871	0.0774280905652864	0	0.00224722209429261	0.054281582888806	9999	0.741312025589241	0.67312549882945
S16274	0	0.039603568717982	0.0939504705957357	0.0936463750650982	0	0.581576785513411	0.151842560711161	0	0	0.0393802393966129	9999	0.74563795419509	0.67163278966912
S16275	0	0.0472600588854125	0.0723950098179883	0.148544769051929	0	0.500412215443174	0.0464459402297924	0.119479428839797	0	0.0654625777319073	9999	0.727967474656335	0.687241938076243
S1628	0.0102611784681128	0.013037304709363	0.115828946188712	0.136896041008624	0	0.461789759484563	0.0716783324354476	0	0.0109324894447542	0.179575948260424	9999	0.750205418522895	0.663399349730708
S16282	0.0219039928585049	0.00250823715567381	0.0837916874845605	0.172430256491901	0	0.437796193641676	0.111573551005017	0.0641832556601959	0.0253202001154546	0.0804926255870166	9999	0.720785337202475	0.694732479884036
S16288	0.0235848486803733	0.0369702528465494	0.130623230489784	0.105728059456872	0	0.488407309920407	0.0728031295493997	0.00668585945989504	0.02412720689385	0.11107010270287	9999	0.712972783139356	0.702678216912015
S16294	0.0301739059280669	0	0.0766801896831725	0.197036501217959	0	0.377380791885195	0.0415069968085432	0.127316701708625	0	0.149904912768439	9999	0.617290603439312	0.788916288551001
S16297	0	0.0160298800528896	0.173280422342084	0.112566523316146	0	0.494362553911563	0.113742598754666	0	0.00462258080611259	0.0853954408165387	9999	0.765780344554191	0.64452470825015
S16305	0	0.0499944757535278	0.141733760015335	0.165177303287132	0	0.459799096277202	0.0299534182339131	0.124165307766522	0.00732705540520353	0.0218495832611645	9999	0.769746866459398	0.641614420362575
S16306	0.0557297271630393	0.0100272513699529	0.128002855984801	0.106928363967619	0	0.390473403214093	0.197610961907565	0.00679414540625982	0.0121700837286601	0.0922632072580105	9999	0.693698975408501	0.721493940446897
S16308	0.0720647545491996	0	0.0825281894300048	0.130445361864375	0	0.493388506238217	0	0.134416722017431	0.0185646218594649	0.0685918440413077	9999	0.691429723146482	0.724642365149871
S16311	0.00805593218367056	0.0272857175606108	0.220863924199107	0.121750537662035	0	0.277171925383787	0.171174874106424	0	0.0170760830347468	0.156621005869618	9999	0.720385524701755	0.702361926347353
S16318	0	0.0294785604935943	0.103933690417222	0.193236296016089	0	0.389573702886609	0	0.0611559368332123	0.008428183482714	0.214193629870559	9999	0.713018598323546	0.702947536163196
S16322	0.0213966855235908	0.00680098863986375	0.241116319997364	0.114783505015057	0	0.415856019982998	0.133299204379198	0	0.0140794647192769	0.0526678117426513	9999	0.747937853286976	0.665055980814671
S16327	0.0774413774991399	0	0.13643108820355	0.162171406888667	0	0.424866870709751	0.00277023066890706	0.0605252581988335	0.0257934741460313	0.110000293685121	9999	0.609062237864695	0.798052867958083
S16352	0	0.00829445540093087	0.115420874938043	0.191616729598795	0	0.386989995512142	0.112323483611258	0	0.0248043863179936	0.160550074620837	9999	0.727514083025397	0.688781277557344
S16354	0	0.0214834389248675	0.185299132799626	0.118954408241418	0	0.533802413851328	0.0581990978282064	0	0	0.0822615083545553	9999	0.803331710376292	0.597902683562567
S16358	0.0109910527989811	0.0198492351134294	0.157531471982867	0.198177777889574	0	0.238446635869387	0.0875387423987545	0	0	0.287465083947007	9999	0.706259810492581	0.712740910891433
S1636	0.0431275174103487	0.00417863345742328	0.0965012131070182	0.169429085263186	0	0.389216293281319	0.0129304082497166	0.069943908970595	0.0235065906598135	0.19116634960058	9999	0.695454435635471	0.720049713771614
S16367	0.0992815732922204	0	0.0863306103281388	0.110360240177521	0	0.418418419808488	0.132365309760238	0.0438197277912023	0	0.109424118842191	9999	0.724450746655152	0.692595648571437
S16368	0.0278370123389587	0.0139974140874468	0.195466765882592	0.142137490434329	0	0.391715971358943	0.0825967791034934	0	0	0.146248566794238	9999	0.706350669886206	0.708784716777762
S16372	0	0.0397325589107329	0.0943716815723632	0.13864574833532	0	0.404355716663038	0	0.185287470536004	0	0.137606823982541	9999	0.723383249192296	0.693310297776402
S16373	0	0.0380150009214273	0.10668757294483	0.136444188753958	0	0.520445013407508	0.068152705337895	0	0.0183120013323192	0.111943517302062	9999	0.747663083442737	0.666219037656456
S16379	0	0.0248705227841199	0.175146113797861	0.128997928998924	0	0.395057119306038	0.0593768371886478	0	0	0.216551477924409	9999	0.766163699978453	0.648326868512889
S16386	0.0290306748297861	0.00454740572687523	0.119130955170395	0.139214031393577	0	0.403851503052643	0	0.104997462607005	0.0289283300274075	0.170299637192311	9999	0.698468267560918	0.716852824848056
S16389	0.0351493508918626	0.041952945197268	0.136113550076135	0.157203311900363	0	0.400564052509864	0.129492869525912	0.0108463049718774	0.0174416082608243	0.0712360066658943	9999	0.726712422525201	0.690198369049592
S1639	0.0520490175563991	0	0.134925625051964	0.168446796847487	0	0.328117631795809	0.0136852281588693	0.155598746926989	0.018255556858319	0.128921396804163	9999	0.664353183533727	0.748486202590182
S16391	0.0145694756490797	0.00925001417247363	0.156202746647759	0.120138190548976	0	0.404794035387655	0.0345295730629672	0.106619110772387	0.00910183239177369	0.144795021366928	9999	0.686936904473872	0.727286606604018
S16401	0.0151239050675318	0.0306055509982848	0.0729997907784527	0.119681812757949	0	0.364867108203855	0	0.0447674248274154	0.0303788131291439	0.321575594237368	9999	0.670619544387837	0.742659075252098
S16407	0.070502630157903	0	0.153857467045117	0.146217883984312	0	0.270162075666349	0.166376758292541	0	0.0243450658184708	0.168538119035307	9999	0.709450601899048	0.714399172932627
S16408	0	0.0130722604793357	0.122497502092653	0.16840462643213	0	0.358605921441623	0	0.0133445641774744	0.0434740836191099	0.280601041757673	9999	0.659258184711674	0.752632740769908
S16412	0.00487964491309554	0	0.146121499216874	0.153933644598626	0	0.424605822195041	0.0726335643250216	0	0.0164680786696741	0.181357746081667	9999	0.740933414007823	0.673686382818997
S16414	0.00257520206081252	0.0210633701634994	0.079423344265264	0.11125853086395	0	0.471365580284873	0.135860894882032	0.0206408838387092	0.0676942439162625	0.0901179497245972	9999	0.702475994474914	0.712331841524929
S16419	0.0741095728018503	0.000605370338814012	0.161181794861653	0.150368038062573	0	0.405727433325791	0.0506647073457096	0.114536082769462	0	0.0428070004941474	9999	0.678855746495668	0.734791140760774
S16420	0.00556731930533435	0.0479693187519878	0.112230544449516	0.126811824926088	0	0.438083297345813	0.037485665226811	0	0.0120390668690368	0.219812963125413	9999	0.730879007987931	0.684546346573572
S16422	0	0.0452953121121297	0.141220571904284	0.121410394622817	0	0.509036545599341	0.120483034911875	0	0	0.062554140849553	9999	0.694601945565231	0.72366088516944
S16423	0.0154902258183433	0.0295848321297073	0.119429379888374	0.101695893571369	0	0.338696008781575	0.0982090943760306	0	0.000994151361812043	0.295900414072788	9999	0.708188139396427	0.709594131635535
S16428	0.0443896957484812	0.0112005238953255	0.0932673162549508	0.133787689530696	0	0.410743022330772	0	0.0501965773046788	0.0433509047234008	0.213064270211695	9999	0.676956638341756	0.736919181380778
S16439	0	0.0442103873517681	0.072158427142737	0.159113923223715	0	0.460449234743155	0	0.0252782529374847	0.0246034322500216	0.214186342351118	9999	0.640317213703338	0.773171341845848
S16441	0	0.072409744196089	0.0983752468783257	0.14937044768401	0	0.477605365891305	0.0692357232730374	0.0131557864625849	0.0141784918473737	0.105669193767274	9999	0.67357962565633	0.741756945945076
S16450	0.0224417245093325	0.0121575656553922	0.206058670452602	0.174961189965687	0	0.182638735747713	0.16050658428318	0	0.051225315559778	0.190010213826315	9999	0.677079777499157	0.742779186929956
S16455	0.0315954499092054	0.00395634858351392	0.150160707396049	0.107080004206856	0	0.444639836209739	0.0927312320325456	0.0696297788088815	0.0244698888690501	0.0757367539841595	9999	0.715160650627705	0.69969253989053
S16460	0.0691068413700174	0	0.102306016613185	0.162089186380739	0	0.459698846591822	0	0.125345294854307	0.0126651181836358	0.0687886960062944	9999	0.74744681967724	0.66702304050405
S16473	0.037380637018036	0	0.185329288670712	0.126786502782138	0	0.39385838730801	0.0461965643039857	0	0.0245872920291957	0.185861327887923	9999	0.773492682216921	0.641225369168216
S16475	0	0	0.194036467113561	0.209198604998533	0	0.151374285700001	0.164061893481087	0	0.00794143846456273	0.273387310242255	9999	0.696296643627323	0.722457828556148
S16476	0	0.0350556432435971	0.165157855526646	0.163412153714265	0	0.309046470171309	0.0314597060302126	0	0	0.295868171313971	9999	0.64572593630751	0.763877837910216
S16478	0.0561614228112696	0	0.231893151379816	0.0904141840129482	0	0.320186175311883	0.0741570311946347	0.0220002930758077	0.0173188667310868	0.187868875482554	9999	0.689931981786379	0.725946652465647
S16480	0.0153999431651727	0.0221387357798181	0.115468658105983	0.156143396962131	0	0.505219136927576	0.0609764134235192	0.0722370743803291	0.00907506632634095	0.0433415749291306	9999	0.755353956700674	0.657093176209678
S16488	0.0119581421876005	0	0.121561110613108	0.1239559618945	0	0.343528175706005	0.0775628260254742	0	0.0168542861412192	0.304579497432093	9999	0.68666997948359	0.728178219921792
S1649	0.00373284125121278	0.0202293786384987	0.0656742966123062	0.121257265754016	0	0.653165067322054	0.0408885350693959	0.0487361419945954	0.0203817940240361	0.0259346793338846	9999	0.77935502274505	0.637493261345393
S16498	0.0372105225042832	0	0.0961456738095809	0.148239334101909	0	0.405356161565398	0.0271942078639503	0.0733273677740248	0.0118652302188861	0.200661502161968	9999	0.719802530612253	0.69657107359198
S16503	0.0462332383094607	0	0.221005009307935	0.124684897928026	0	0.202201094074786	0.137607744239313	0	0	0.268268016140478	9999	0.710019086502828	0.714387662886167
S16504	0.0233566297988158	0.0044577745919768	0.140716374653517	0.120922190472152	0	0.369175154747159	0.127425147112895	0	0	0.213946728623483	9999	0.738274880161036	0.67959883724086
S16505	0	0.0591630467167409	0.0678050957538069	0.146133380911681	0	0.598502992918486	0.0386791265700037	0.0269415843734495	0.0134574071284432	0.0493173656273888	9999	0.737732859242507	0.683236407543433
S16506	0.0340078083049926	0.0111584078729426	0.0259622145787248	0.203451334234325	0	0.515392589136253	0.0724259513403817	0.0869412801818907	0.0136555312015531	0.037004883148937	9999	0.68201182092162	0.735938803456351
S16515	0	0.0252334197452596	0.193025823217514	0.152437241977978	0	0.406828299073216	0.0757209203788299	0	0	0.146754295607202	9999	0.722646860528548	0.692383706771063
S16518	0.0117093288127156	0.0139132123038378	0.165688157204377	0.138839114645432	0	0.438062260425178	0.0841865442412836	0.00655493350669242	0.0387426764523701	0.102303772408113	9999	0.721220761701772	0.69361650000038
S16526	0.0135764275129045	0	0.112206557727651	0.168530662513783	0	0.302861404369932	0.12793220119811	0	0.0291679000961209	0.245724846581499	9999	0.686256021240391	0.729552525668156
S16529	0.0533395546626175	0	0.225427005538811	0.111841547344448	0	0.330931815126657	0.21181729011461	0	0.0125295887109275	0.0541131985019293	9999	0.739385075662338	0.680946911655474
S1653	0	0	0.195711669696544	0.145409308138002	0	0.35829477252691	0.164817397077431	0.00931409666844577	0.0160877142666661	0.110365041626001	9999	0.739455341083671	0.677830441180265
S16532	0.00336280099808722	0.00929179795899835	0.152276095723892	0.20115149478466	0	0.22640220867817	0.148178096970454	0	0.00585742977217055	0.253480075113568	9999	0.656275788697127	0.755214577552393
S16535	0.0161515120887103	0.0251559029092854	0.21140979535506	0.114496728099028	0	0.410456347193995	0.127061575332857	0	0.00873321092337908	0.0865349280976854	9999	0.725403308425164	0.689284221701527
S1655	0.592676022032221	0	0.0231606236160217	0.0692316792770529	0	0.0910606265871857	0.081180753773463	0	0.0206802364277658	0.12201005828629	9999	0.503694535785795	0.871142469282597
S16551	0.033971936993524	0.012159501319195	0.0922776641054365	0.0905940177363637	0	0.451618075566978	0.0975270787730195	0	0.0225778137814057	0.199273911724077	9999	0.658502392556936	0.754415756165081
S16561	0	0.0413403987996008	0.160611825374511	0.172719894354267	0	0.363536941314592	0	0.0310591799357207	0.0350342427977628	0.195697517423546	9999	0.685536478455016	0.728920631878475
S16571	0.00847269300894179	0	0.142927704880295	0.1659486368966	0	0.403087076914242	0.0472337748748932	0.00470534016944214	0	0.227624773255586	9999	0.703081616751524	0.712319622319229
S16575	0.0126923031950412	0.0203727294209378	0.13540381220117	0.11696562759454	0	0.199737629022036	0.12415969893754	0	0.0217253998201122	0.368942799808623	9999	0.67957586658955	0.737403368060216
S16584	0.0166741381202314	0.0168587916837499	0.0747903440647251	0.131962860590652	0	0.51317111218999	0.0708846256052664	0.0725242599917356	0	0.103133867753651	9999	0.684663904083708	0.733210297626329
S1659	0.00548382004131657	0.044147888217155	0.132543522469698	0.0909894491505852	0	0.459234554809762	0.0873355070337803	0.0314741537094319	0.0150106506439206	0.13378045392435	9999	0.713700469730354	0.701270646779634
S16591	0.00384212119662131	0.0854575263919731	0.0634046576728489	0.153368566595147	0	0.442514699066067	0.00770986837910018	0.0710820125718065	0.0280803138839393	0.144540234242496	9999	0.711943389497539	0.703937790090091
S166	0.00898338008563127	0.0446699001003739	0.175963139947267	0.124704992463196	0	0.362451974464015	0.227398577505737	0	0.019861364517802	0.0359666709159787	9999	0.764438596183374	0.655906774076903
S1660	0	0.00947117618674031	0.184020947474217	0.149226704971954	0	0.364850327372101	0.140874550224538	0	0	0.15155629377045	9999	0.732748268802881	0.683932054172881
S16604	0	0.0543775565871425	0.140264758379677	0.158620667273038	0	0.455183695762486	0.0657687643712827	0	0.0311243969314855	0.0946601606948883	9999	0.701919896362667	0.71337397817163
S16606	0.0287313049146739	0.0139903837184533	0.0962500125896275	0.110201456251228	0	0.420705664380419	0	0.098859914445939	0.0407651118101013	0.190496151889557	9999	0.698729884568881	0.716584600833413
S16609	0	0.0314632576691643	0.100891273789865	0.196283869284455	0	0.327049928528447	0.0101283522466257	0	0	0.334183318481442	9999	0.700944001391944	0.714920427295539
S16612	0	0.074767900101634	0.0657474233333194	0.184562694607272	0	0.47976733351368	0.0383885033695233	0.0554641625068743	0	0.101301982567696	9999	0.721350064496429	0.694330374673326
S16619	0.0219553382593973	0.0179283485676295	0.135809278241079	0.150405898384339	0	0.441852362051349	0.100940396358099	0.0503763797685981	0.0143116226410743	0.0664203757284354	9999	0.719381360201877	0.69568351686812
S16623	0	0.0384226653728446	0.245159661907197	0.139133681222866	0	0.319970258758075	0.124666553176501	0.0078256506799022	0.0211541044489223	0.103667424433692	9999	0.740753473212145	0.679244418906842
S16632	0.0229155832444638	0	0.0374260936603016	0.112191376714125	0	0.570760719157966	0.0930662728208866	0	0.027520888852444	0.136119065549813	9999	0.681843195549965	0.741243797167271
S16640	0.0102336826431623	0.00483777643977383	0.145051187581331	0.181628379919288	0	0.302571782465153	0.106371956349042	0	0.0293907962899449	0.219914438312305	9999	0.720839903943063	0.698834910580255
S16641	0.0339517163796206	0	0.127579654258372	0.187968106250499	0	0.445005425905967	0.0253476205618372	0.107502288214035	0.00748015479298617	0.0651650336366837	9999	0.685602395013214	0.729664013575629
S16644	0.0389383634485477	0	0	0.0951206908094501	0	0.470746334975419	0	0.0988350698924811	0.0216379323508299	0.274721608523272	9999	0.655413223498631	0.758586108567054
S16646	0.0821052180031837	0	0.131478149083819	0.0996785272411022	0	0.407535119509689	0.214878128212643	0.00243893143111146	0.0103974493833357	0.0514884771351163	9999	0.703617026613558	0.711791820493156
S16649	0.0175852910102187	0	0.159061273180927	0.152492220616915	0	0.394383705682485	0.117814632591418	0.0195932631413816	0	0.139069613776655	9999	0.684854511646499	0.729250419687182
S16652	0.00154138817902928	0.0281359969577908	0.118648899409695	0.136104979313228	0	0.513172493156833	0.0685168214616706	0	0	0.133879421521753	9999	0.756295210276065	0.656411630642781
S16654	0.0297514614832268	0.00629340110372771	0.126498551788419	0.161668580168964	0	0.393789204242128	0.0712913140306246	0.0998051214284486	0	0.110902365754462	9999	0.686559973947886	0.727862936071028
S16655	0.0156154800323111	0.0217118161230948	0.119152199906858	0.0991488316067818	0	0.458817439584527	0.0682101410843653	0.0666643529495446	0.0202773662763925	0.130402372436124	9999	0.698819843091252	0.71618500532165
S16656	0.0463806530411131	0	0.0862035789231657	0.183483735938744	0	0.395478565132879	0	0.192606600805109	0.015552847373581	0.080294018785408	9999	0.654553492964284	0.7566977456893
S16669	0.0321163025889185	0	0.184691391301688	0.126718417687661	0	0.436266206385447	0.158731483679716	0	0	0.0614761983565692	9999	0.750794383860562	0.662353537264885
S16671	0.0107334569420208	0	0.217878323737952	0.219768056048266	0	0.318028871742461	0	0.0475064679363693	0.0216034230281908	0.16448140056474	9999	0.698967260075911	0.71631569447307
S16675	0.0092705009043448	0.0218250150228799	0.157511111734633	0.110689401312908	0	0.433801210732766	0.181434581499757	0	0.0355687644911075	0.0498994143016044	9999	0.708422263788839	0.706172308092919
S16676	0.0792832936438929	0	0.178117843441023	0.143919206021806	0	0.271603914542546	0.0998137269151238	0	0.0210744779792978	0.20618753745631	9999	0.67862025461022	0.738713330629784
S16696	0.0785655131194399	0	0.189501932451253	0.0855415831905123	0	0.233349827817491	0.1315025980331	0	0.00564244213250203	0.275896103255701	9999	0.687161012541569	0.733446830933174
S16698	0.0111361033278232	0.0212281812659773	0.138815280340541	0.150202158068475	0	0.36107022580627	0.173483485776261	0	0	0.144064565414653	9999	0.692109003721997	0.723173304807167
S1670	0.0480325039512755	0	0.102692340077264	0.146441321608683	0	0.488841596532145	0.120173246644197	0	0.00931326431703106	0.0845057268694043	9999	0.719779487766981	0.69582401914619
S16700	0.0546366095807078	0	0.0834321965992855	0.19197340289462	0	0.452735874504313	0.0836086859922199	0.0465858859135894	0	0.0870273445152649	9999	0.688352205711914	0.727045941278749
S16706	0.02578728538115	0.00939416364248787	0.211733551475281	0.150557294564692	0	0.370060550847881	0.111329339527698	0	0	0.12113781456081	9999	0.712067664149452	0.703513977258674
S1671	0.0362978636990996	0	0.152635092223157	0.0940944377616117	0	0.51964391616669	0.143095536945489	0	0.0079891873537739	0.0462439658501787	9999	0.762389959788777	0.648631553606968
S16712	0	0.0622505873047348	0.16352910452542	0.11899918684847	0	0.45054625102772	0.0938686026424079	0.000569656699594143	0.0171770680389558	0.0930595429126973	9999	0.662584283172707	0.751207199331734
S16715	0.0574646978228945	0	0.0683614605666256	0.15061604530076	0	0.348590302077948	0	0.0184614067997813	0	0.356506087431991	9999	0.691437877756561	0.724140584557429
S16717	0.115326343543581	0	0.168617016974895	0.0937576390907222	0	0.297356270554052	0.15807306432023	0	0.0240562551357256	0.142813410380795	9999	0.713223881127795	0.710970294617734
S16721	0.0445941588163017	0.0155163561018283	0.185966483332764	0.12088155424744	0	0.365542799518418	0.0239212488936849	0	0	0.243577399089563	9999	0.666486826310056	0.746070071321411
S16725	0.019538712303417	0.00190114741819378	0.10867138398638	0.0996786916790237	0	0.476359989708836	0.128919649725946	0	0.0395400159328621	0.125390409245342	9999	0.688873653167187	0.726357325334277
S1673	0	0.0626735651259718	0.0825964323438748	0.138757780373369	0	0.467898674247641	0.121232857123749	0	0	0.126840690785395	9999	0.710432458693531	0.704952899041413
S16747	0.0766408184925972	0	0.174599852616764	0.0515601799722579	0	0.22164396325471	0.0940722129199752	0.125616520493253	0.0334147154343719	0.22245173681607	9999	0.70999349470523	0.718652842240416
S1675	0.00199297970725669	0.0654546555674821	0.190126444225168	0.150130159748809	0	0.320826517756009	0.0844248425770271	0.076560075922128	0.0110401248167145	0.0994441996794059	9999	0.685385279066168	0.730736876308888
S16757	0	0.0573211153175654	0.159169912176405	0.0923754838441379	0	0.402707653994884	0.129117361081223	0	0.00503651305399806	0.154271960531787	9999	0.705547777729799	0.709694092170228
S16758	0.0205369129714384	0.0205975186710419	0.117082244685962	0.0924630820044624	0	0.382061023703166	0.0507303562750866	0.10426570200575	0.0165568496173525	0.195706310065741	9999	0.703643106155549	0.712737383834772
S16762	0	0.0300999810482718	0.0894878071097876	0.117565752912401	0	0.462730650714767	0.0777057988400605	0	0.0362788004180109	0.1861312089567	9999	0.712068998559326	0.703269371383668
S16770	0	0.074095992602667	0.0844227237973771	0.192767564405058	0	0.236517068760838	0	0.0874429485030163	0.0260925471558565	0.298661154775187	9999	0.701469454763043	0.718210418747423
S16773	0.0555562053816977	0	0.114826130846863	0.143151595739506	0	0.528132476267711	0.0395058752463652	0	0	0.118827716517857	9999	0.751126317850006	0.663188985355685
S16775	0.0541770129638962	0	0.168068260924009	0.123993823174059	0	0.406936930017353	0.0905743647977784	0.0800012987950193	0	0.0762483093278857	9999	0.704832433504866	0.710286399647773
S1678	0.0540444994679359	0	0.0685550281539833	0.12212681259291	0	0.388569095781812	0	0.177838621200878	0.026758658923315	0.162107283879166	9999	0.661265948588065	0.75072107486114
S16780	0.0352106215339421	0.0234840140686746	0.127946036113983	0.119153212350581	0	0.436863892895571	0.192511847582415	0.0125205975460371	0	0.0523097779087965	9999	0.749839867728786	0.664795643459466
S16785	0.0805019931515652	0	0.0532426874403045	0.0865161402201103	0	0.521065280898813	0.009828755825624	0	0	0.248845142463583	9999	0.705264140934107	0.712788176829902
S16791	0.0434538579621485	0	0.115807051001616	0.147394869774527	0	0.476486906962034	0.0136622740810424	0.126602182184853	0.00972329099199244	0.0668695670417876	9999	0.70681638828017	0.709019266032711
S16792	0.0988758787619771	0	0.223225548552238	0.156202229424887	0	0.212825519482417	0.105052750702938	0.000529189941004814	0	0.203288883134538	9999	0.60584014388504	0.795498889279816
S16797	0.0165259541147907	0.0403152490163351	0.121361137438433	0.113599219538819	0	0.36381670953298	0.217596055624137	0	0	0.126785674734505	9999	0.643853427859028	0.765034914246548
S16799	0.0297328164147929	0.00389724058352133	0.291304136934073	0.145274305021276	0	0.342939485029117	0.0771497733468601	0	0.017721886286505	0.0919803563838545	9999	0.749627873742005	0.665867172868783
S1680	0.108602922432941	0	0.212008491764562	0.0926421002451772	0	0.265894416848967	0.198735860381001	0.041224429848028	0.00255278055051342	0.0783389979288101	9999	0.675524228304029	0.742401187037561
S16801	0	0.0330136275468536	0.00434710242510989	0.16234823094885	0	0.466394738734733	0	0.0715280358596291	0.0140759742924774	0.248292290192347	9999	0.637241079583157	0.776564537120974
S16806	0.092920176238275	0	0.0987475788620824	0.130643503672293	0	0.398123765823849	0.148280031029569	0.05725497411776	0.0102647570297135	0.0637652132264587	9999	0.696390448326679	0.719482832712615
S16811	0	0.0430999551094205	0.205568802378307	0.124896796555942	0	0.427867483922213	0.0877662241681908	0	0.0135776825068455	0.0972230553590816	9999	0.69837846245732	0.716387592880594
S16815	0.0731754033982664	0	0.102862585646144	0.160887170596603	0	0.393417370927256	0.0818681432774368	0.0348757782997856	0.015149791101361	0.137763756753147	9999	0.711587506967869	0.705270893232956
S16816	0	0.0334465153471322	0.0749509861147732	0.189765233082851	0	0.422668069486632	0.0578886770773085	0	0	0.221280518891302	9999	0.62161690346268	0.788579860648127
S16825	0	0.0441169942529296	0.133124198930168	0.160979559886434	0	0.42709617244418	0.0738403097005504	0	0.0149148584031871	0.145927906382551	9999	0.736317360875308	0.67887993765539
S16827	0.00131876970095046	0.030427920827032	0.0849110949111454	0.113742327436822	0	0.445601276564707	0	0.0971024948492025	0	0.22689611571014	9999	0.606140084739724	0.802257856148864
S16829	0.0645645561059913	0	0.129304741558676	0.114741086847412	0	0.41474806725576	0.0790198116390136	0.0531544317586206	0.0486228264621671	0.0958444783723585	9999	0.740400343158813	0.676708233812395
S16830	0	0.0531530892430686	0.0829976290723624	0.135585698300147	0	0.533290610889603	0.068621670171008	0	0	0.126351302323811	9999	0.760659348304451	0.651577984504171
S16835	0	0.00456590046157121	0.131752683075924	0.152818509908691	0	0.571650039126875	0.0618965657036684	0.0274604317905701	0	0.0498558699327001	9999	0.667531875774203	0.763401540507368
S16841	0.0491068636269239	0	0.0396694862956343	0.119505630460218	0	0.437453538259962	0.156336635559507	0.0853163932853266	0.0480572319732573	0.0645542205391712	9999	0.625448738828064	0.781610477233223
S16843	0.0812755690850876	0	0.13672209693297	0.148472493690363	0	0.445001406613134	0.10467598795595	0	0.0285469900704332	0.0553054556520617	9999	0.739459907751033	0.675349850893458
