ID,B cells naive,B cells memory,Monocytes,NK cells resting,NK cells activated,Neutrophils,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells CD8
S20171,6.45017741935,6.23788461538,7.35796153846,6.790065,6.947635,8.31821666667,6.31532727273,7.155,4.94637692308,6.43231666667
S20175,6.2970516129,6.19682307692,7.53053076923,6.912485,7.205385,8.5404452381,6.55030454545,7.34688461538,4.9432,6.6086
S20179,6.50400967742,6.40585384615,7.33246153846,7.0028,7.082385,8.35418571429,6.35,7.44846923077,4.95946153846,6.83628333333
S2018,6.71795483871,6.3337,7.34373076923,6.72143,6.99766,8.59184761905,6.50539545455,7.43303076923,5.04383846154,6.48821666667
S20186,6.21506129032,5.86444615385,7.10519230769,7.08062,7.211665,8.18892619048,6.30513181818,7.0218,5.09413076923,6.54875
S20189,6.66088387097,6.42083846154,7.58066153846,7.41161,7.799725,8.37126904762,6.50742727273,7.44534615385,5.00371538462,6.96625
S20192,6.11930645161,6.37836153846,7.40360769231,7.2636,7.292445,8.3047047619,6.47022727273,7.47476923077,5.01628461538,6.66345
S20193,6.35659032258,6.24301538462,7.21586153846,7.182225,7.186765,8.29305714286,6.35604090909,7.22993846154,4.92939230769,6.79313333333
S20195,6.30528387097,6.24352307692,7.21070769231,6.68435,6.562735,7.7841,6.43140909091,7.19995384615,4.86536923077,6.42433333333
S20197,6.6216516129,6.10327692308,7.2096,6.92579,7.02967,8.69567619048,6.52843181818,7.44811538462,4.98694615385,6.86031666667
S2020,6.60498064516,6.28191538462,7.424,6.9836,7.021785,8.46938095238,6.40783181818,7.45988461538,4.993,6.6498
S20206,6.18113548387,6.11784615385,6.97779230769,6.80927,7.061105,8.30149285714,6.62548636364,7.49833076923,4.94892307692,6.5129
S20211,6.11089677419,6.10202307692,7.12789230769,6.91723,6.999155,8.14506428571,6.39993181818,7.14944615385,4.92379230769,6.57156666667
S20217,6.44441290323,5.97342307692,7.20838461538,6.80326,6.974855,8.4892452381,6.26427727273,6.94024615385,4.89373076923,6.06503333333
S2022,6.27216129032,6.27472307692,7.15214615385,6.930945,6.98374,8.3268952381,6.44430454545,7.30575384615,4.97604615385,6.43325
S20220,6.13869354839,5.93294615385,7.51302307692,6.822195,6.810615,8.59765714286,6.35024545455,7.00879230769,4.84712307692,6.30458333333
S20221,6.01666774194,6.09326923077,7.15392307692,7.13384,7.007125,8.12984285714,6.25435454545,6.83105384615,4.99077692308,6.32863333333
S20229,6.44773225806,6.26963076923,7.2364,6.776985,6.92788,7.87952619048,6.56475454545,7.65355384615,4.96817692308,6.74285
S20236,5.99303870968,6.22079230769,7.51988461538,7.22084,7.05262,8.82867619048,6.18960454545,6.80804615385,4.85154615385,6.2441
S20238,6.69682903226,6.28586923077,7.46246153846,7.03462,7.40642,8.83667380952,6.48102272727,7.54692307692,4.89649230769,6.96491666667
S20246,6.3233483871,6.11560769231,7.0977,6.828885,6.77773,8.10483571429,6.37025,7.22359230769,5.00126153846,6.28385
S2025,6.21718387097,6.062,7.2356,6.991475,7.094295,8.17876904762,6.25338636364,7.19869230769,4.92576923077,6.33465
S20252,6.38215806452,6.34093846154,7.60565384615,6.980475,7.07555,8.76387619048,6.37536818182,7.01207692308,5.08396153846,6.43768333333
S20255,6.48522258065,6.22574615385,7.03273076923,6.85718,7.10052,8.07352142857,6.37691818182,7.21111538462,4.94016153846,6.5462
S20260,6.77482258065,6.62426923077,7.34583846154,7.1136,7.386715,8.32777857143,6.67817272727,7.76326923077,5.07503076923,6.6894
S20262,6.19843225806,6.13309230769,7.14205384615,6.67504,6.844445,8.19513809524,6.48607272727,7.22016153846,4.92970769231,6.50531666667
S20270,6.21188387097,6.07332307692,7.00392307692,6.67588,6.70238,7.89165714286,6.40331818182,7.17314615385,4.94277692308,6.29316666667
S20277,6.68639354839,6.33539230769,7.52803846154,7.158885,7.038005,8.82398571429,6.33019545455,7.29118461538,4.91704615385,6.56463333333
S20294,6.50320967742,6.10007692308,7.38786153846,7.044695,7.34719,8.51956904762,6.50266363636,7.18401538462,4.89259230769,6.64993333333
S20296,6.46237419355,6.15601538462,7.03756923077,6.649585,6.758355,8.10018095238,6.5704,7.52688461538,4.93498461538,6.73141666667
S20300,6.25059354839,6.29961538462,7.3175,6.743245,6.888925,8.29156904762,6.52875,7.5135,4.98726923077,6.55593333333
S20306,6.28191612903,6.10514615385,7.27631538462,6.615395,6.920225,7.71646666667,6.63165909091,7.64103076923,5.03689230769,6.80873333333
S20307,6.35529354839,6.19896923077,7.23808461538,6.886195,6.95884,8.19951666667,6.26095,7.27699230769,4.99409230769,6.31041666667
S20309,6.31865806452,6.21233846154,7.02480769231,6.9194,7.12835,7.93754761905,6.3364,7.10714615385,5.0317,6.6369
S20311,6.16963548387,6.237,7.08984615385,6.92285,7.054285,7.98389761905,6.43082272727,7.23959230769,4.99536923077,6.3792
S20319,6.5901516129,6.30306923077,7.35359230769,6.823255,7.14782,8.78145238095,6.57561818182,7.33863846154,5.01390769231,6.73316666667
S20321,6.22373870968,6.20464615385,6.96301538462,6.77366,6.69239,7.9916,6.28658636364,7.11929230769,4.80531538462,6.47196666667
S20322,6.18200322581,6.0287,7.23056923077,6.63507,6.471935,8.18458571429,6.25997727273,6.82748461538,4.9704,6.15033333333
S20327,6.32863225806,6.05136153846,7.05514615385,6.927665,7.23734,8.20250714286,6.4476,7.31763846154,4.90406923077,6.65321666667
S20329,6.40169354839,6.48113076923,7.32387692308,6.888895,6.954255,8.36086666667,6.43471818182,7.21146923077,4.99758461538,6.67613333333
S20340,6.23667419355,6.12345384615,7.23615384615,6.84177,6.799155,8.16888095238,6.52820909091,7.21976923077,4.8499,6.40673333333
S20341,6.47905483871,6.31577692308,7.38083846154,6.880645,6.91561,8.38792380952,6.64611363636,7.57422307692,5.00748461538,6.64811666667
S20349,6.54038387097,6.48327692308,7.3175,7.064025,6.99724,8.12360714286,6.40775,7.34532307692,5.12899230769,6.70103333333
S20363,6.26214516129,6.33247692308,7.10290769231,7.42507,7.97437,7.61038095238,6.36080454545,7.43168461538,5.31524615385,7.70205
S20368,6.14251612903,6.16799230769,7.24364615385,7.13096,7.347285,8.30667619048,6.43871363636,7.32799230769,4.91274615385,6.55183333333
S20369,6.45803870968,6.1872,7.32773846154,6.86868,6.9995,8.59577619048,6.4485,7.24658461538,4.91226923077,6.32976666667
S20374,6.61559032258,6.40850769231,7.35154615385,7.23579,7.03144,8.3082,6.37273636364,7.42711538462,4.98756153846,6.61358333333
S2038,6.56108709677,6.6196,7.45699230769,7.39943,7.61361,8.4142452381,6.32419090909,7.35487692308,4.80439230769,6.59376666667
S20380,6.38443548387,6.20267692308,7.14373846154,6.99659,7.2159,8.4365952381,6.42870454545,7.26158461538,4.91026153846,6.57985
S20384,6.08887419355,6.16518461538,7.37954615385,6.786115,6.94242,8.44834285714,6.51674090909,7.09190769231,4.95892307692,6.39323333333
S20389,6.71051290323,6.35486153846,7.31834615385,6.650715,6.900325,8.66211190476,6.39420454545,7.33557692308,4.91264615385,6.5525
S20393,6.16583870968,6.02542307692,7.26762307692,6.937925,7.073165,8.3563952381,6.41961363636,7.10646923077,5.02603076923,6.33773333333
S2040,6.48160967742,6.4557,7.91439230769,7.063585,7.106815,8.26678809524,6.23802272727,7.13748461538,4.89531538462,6.69105
S20406,6.16619354839,6.18426153846,7.30179230769,6.8129,6.84647,8.26292142857,6.36429545455,7.08604615385,4.95894615385,6.39991666667
S20411,6.34954193548,6.41503846154,7.59016153846,7.21592,7.15375,8.36758809524,6.44356818182,7.15758461538,5.01746923077,6.50943333333
S20413,6.44827096774,6.3277,7.34744615385,6.793345,6.791555,8.69094047619,6.36427727273,7.21481538462,4.83307692308,6.64305
S20414,6.3254,6.3587,7.44069230769,6.925215,7.11858,8.50246190476,6.22847727273,7.0037,4.81812307692,6.36208333333
S20420,6.05829677419,5.83070769231,7.51196153846,6.69068,6.80767,8.50646666667,6.42488636364,7.33218461538,4.83019230769,6.40601666667
S20427,6.51890322581,6.48412307692,7.14172307692,7.219975,7.466755,8.46052619048,6.46746818182,7.3216,5.03127692308,6.81318333333
S20430,6.85183548387,6.38622307692,7.45061538462,7.12465,7.24979,8.58973095238,6.52779545455,7.57318461538,4.93238461538,6.72338333333
S20432,6.18697741935,6.26990769231,7.45081538462,7.042865,7.245525,8.58785238095,6.16269545455,7.179,4.9518,6.5293
S20434,6.13828387097,6.08573846154,7.22701538462,6.79627,7.14673,8.15764285714,6.50480454545,7.37086923077,4.95823846154,6.47236666667
S20438,6.20959677419,6.09706923077,7.28946923077,7.119715,7.4393,8.05400714286,6.44637272727,7.06434615385,4.88208461538,6.45446666667
S20441,6.24304193548,6.17188461538,7.07106923077,6.613285,6.985985,8.45531190476,6.37717727273,7.27683076923,5.01525384615,6.51028333333
S20442,6.45887419355,6.40946923077,7.37283846154,7.075405,7.26673,8.3119047619,6.56515909091,7.46404615385,5.10993076923,6.55625
S20446,6.46399677419,6.3663,7.63330769231,7.11395,7.51711,8.74472857143,6.35873181818,7.45682307692,4.92052307692,6.4664
S20451,6.51634193548,6.31703076923,7.57131538462,7.04775,7.571845,8.46447619048,6.35277727273,6.93992307692,4.92576923077,7.0487
S20457,6.3165,6.12976153846,7.0921,6.819205,6.929115,8.2399452381,6.58588181818,7.46304615385,4.91324615385,6.56398333333
S20464,6.2711,5.99644615385,7.5076,7.012305,7.202265,8.46277857143,6.3272,7.17848461538,4.84940769231,6.52028333333
S20469,6.3931516129,6.17980769231,7.30648461538,7.027555,7.152455,8.51086666667,6.30603636364,7.2472,4.96096923077,6.38406666667
S20472,6.0249483871,6.06863076923,7.18273076923,7.204915,7.1589,8.25697380952,6.42483181818,7.40082307692,4.97277692308,6.67926666667
S20473,6.28748064516,6.18854615385,7.13568461538,7.01689,7.32591,8.2846452381,6.18060909091,7.07352307692,4.96985384615,6.11216666667
S20475,6.26733225806,6.03621538462,7.54655384615,6.946775,7.19836,8.6770047619,6.52736818182,7.40733846154,4.87343076923,6.5861
S20480,6.40658387097,6.08480769231,7.21592307692,6.95876,7.01948,8.09163333333,6.58023636364,7.2446,4.93267692308,6.58326666667
S20481,6.29270645161,6.40744615385,7.46084615385,7.098835,7.455955,8.13016666667,6.49391363636,7.54173846154,5.14716923077,7.13593333333
S20484,6.1526516129,6.09633076923,7.19673846154,6.96129,7.205275,8.21651904762,6.43020909091,7.19401538462,4.94647692308,6.3437
S20486,6.78425806452,6.45837692308,7.30569230769,6.903685,7.17814,8.6734452381,6.62533181818,7.46181538462,4.96917692308,6.63243333333
S20491,6.46849032258,6.28823076923,7.47358461538,6.9194,7.028335,8.32785,6.46507272727,7.24612307692,5.06812307692,6.60091666667
S20492,6.41004193548,6.28638461538,7.55936153846,7.03626,7.00905,8.27707380952,6.35970454545,7.03459230769,4.95685384615,6.37731666667
S20495,6.67538064516,6.54564615385,7.35970769231,7.23595,7.454795,8.23083333333,6.41400454545,7.6045,5.06085384615,6.7172
S20499,6.56877096774,6.17881538462,7.37413076923,6.867325,7.133595,8.44293095238,6.43920454545,7.25096153846,4.9443,6.68688333333
S205,6.01310322581,6.01639230769,7.36400769231,6.943475,7.072685,8.35261190476,6.45078636364,7.1628,5.01417692308,6.33393333333
S20500,6.36954193548,6.11408461538,7.65249230769,7.02235,7.09801,8.97982142857,6.38185454545,7.10743846154,4.79383076923,6.31395
S20501,6.41199677419,6.16233846154,7.22385384615,6.997175,7.25943,8.32438571429,6.45817272727,7.34185384615,4.99472307692,6.408
S20505,6.10934193548,6.18974615385,7.16990769231,6.92213,7.198055,8.47285714286,6.40847272727,7.25978461538,5.02363846154,6.37001666667
S20508,6.65448064516,6.50503076923,7.55505384615,6.9506,7.19579,8.44613333333,6.64712272727,7.56057692308,5.05418461538,6.93188333333
S20517,6.74563225806,6.56409230769,7.38016923077,7.050325,7.107195,8.43513809524,6.50287272727,7.57904615385,4.92393846154,6.42236666667
S2052,6.14908387097,6.0443,7.1392,6.7768,6.93571,8.19988809524,6.36656363636,7.22992307692,4.8414,6.42616666667
S20527,6.16431290323,6.03750769231,7.18446153846,6.892865,6.90512,8.32050952381,6.38807272727,7.19102307692,4.76378461538,6.38958333333
S20530,6.19667741935,6.28965384615,7.54106923077,6.611615,6.740755,8.45923809524,6.48361818182,7.31753846154,4.84002307692,6.4876
S20540,6.25880967742,6.19064615385,7.28568461538,7.26793,7.76513,7.87792142857,6.38721818182,7.29590769231,4.90804615385,6.68375
S20542,6.37506774194,6.25556923077,7.52755384615,6.748505,6.975405,8.56921190476,6.54994545455,7.23803846154,4.92113076923,6.48103333333
S20543,6.62616451613,6.25566153846,7.15293846154,6.754685,6.662875,8.2689,6.32198181818,7.02333846154,4.85236153846,6.55218333333
S20555,6.50512258065,6.23565384615,7.50196923077,7.274485,7.361455,8.49894285714,6.51444545455,7.34463076923,4.8256,6.7948
S20556,6.4841,6.29439230769,7.26836923077,7.01098,7.444895,8.33371190476,6.48405909091,7.5639,5.11003076923,7.06415
S2056,6.65955483871,6.5127,7.38013076923,6.900705,7.15933,8.45058095238,6.55200454545,7.58713076923,4.96645384615,6.68028333333
S20563,6.07020645161,6.23637692308,7.32952307692,6.930175,7.213795,8.41476190476,6.50006363636,7.32463846154,5.11996153846,6.74176666667
S2057,6.33026774194,6.04003076923,7.11746153846,6.707525,6.59203,8.5289952381,6.50679545455,7.23408461538,5.00274615385,6.51063333333
S20576,6.02811290323,5.97811538462,7.18712307692,6.853975,6.73822,8.05059285714,6.45449545455,6.85603846154,4.86684615385,6.30725
S20581,6.00877419355,6.02562307692,7.42583846154,7.002085,6.98388,8.45379047619,6.44076818182,7.19274615385,4.98464615385,6.26211666667
S20598,6.80955483871,6.3308,7.44113846154,6.685715,6.836335,8.14723571429,6.73596818182,7.72196153846,4.88566153846,6.60036666667
S2060,6.47308709677,6.22383076923,7.09936923077,7.05448,7.40975,8.25574285714,6.51373181818,7.45240769231,5.07352307692,6.70173333333
S20601,6.43597096774,6.38830769231,7.61359230769,6.990695,7.135055,8.61763095238,6.35769545455,7.09770769231,4.87583076923,6.47113333333
S20602,6.29088709677,6.05856153846,7.07456923077,6.67431,6.664905,8.04725952381,6.27752727273,7.02116153846,4.80106923077,6.15046666667
S20603,6.27925483871,6.28191538462,7.5568,7.168675,7.191215,8.35717142857,6.62669545455,7.41700769231,4.95013076923,6.72316666667
S20607,6.24312258065,6.09995384615,7.1539,6.74291,6.87155,8.29480952381,6.44918181818,7.44531538462,4.83840769231,6.41983333333
S20608,6.17711290323,6.24215384615,7.6653,6.811505,6.82802,8.71821428571,6.26115,7.08473076923,4.80257692308,6.43891666667
S20609,6.26871612903,6.14245384615,7.39321538462,6.77998,6.901915,8.57703095238,6.3659,7.13654615385,4.84127692308,6.45361666667
S20610,6.41811612903,6.2406,7.60028461538,7.15203,7.32671,8.66657380952,6.54775909091,7.48861538462,4.85875384615,6.46986666667
S20617,6.08634193548,6.04146153846,7.32656153846,6.845605,6.8162,8.3764452381,6.15479545455,6.52893846154,4.80305384615,6.03041666667
S20621,6.38230645161,6.33549230769,7.41221538462,7.25965,7.40425,8.30019285714,6.48987272727,7.49323076923,5.01137692308,6.76188333333
S20624,6.09516774194,6.06084615385,7.33425384615,6.8366,7.163555,8.1739952381,6.31291818182,6.96944615385,4.8426,6.24446666667
S20629,6.30109677419,6.24844615385,6.91493076923,6.603995,6.81973,7.4154047619,6.57033636364,7.30513846154,5.06568461538,6.52425
S20630,5.873,6.01484615385,7.51655384615,6.776975,6.672835,8.82201904762,6.17696363636,6.74538461538,4.81746153846,6.00355
S20644,6.24181612903,6.11660769231,7.37429230769,6.946255,7.14795,8.59698809524,6.37818181818,7.31040769231,4.94574615385,6.57143333333
S20664,6.46256774194,6.25579230769,7.18391538462,6.78297,7.01158,8.52638333333,6.59328636364,7.42943076923,4.96320769231,6.6581
S20676,6.01552903226,5.96156923077,7.01522307692,6.62675,6.587615,7.91152857143,6.25782272727,6.80462307692,4.90975384615,6.13428333333
S20678,6.47299677419,6.22884615385,7.29586923077,7.02402,7.255735,8.10808809524,6.49913181818,7.48865384615,4.91842307692,6.95028333333
S20687,6.34605483871,6.36548461538,7.32628461538,6.89673,6.98173,8.60884047619,6.41916363636,7.31627692308,4.92536153846,6.66318333333
S20688,6.83657096774,6.56042307692,7.40533846154,7.221165,7.246655,8.8072,6.56602272727,7.40550769231,4.91962307692,6.44578333333
S20696,6.31744516129,6.27936923077,7.42399230769,7.0207,6.988745,8.62689047619,6.42098636364,7.30939230769,4.87603846154,6.73308333333
S20702,6.32638387097,6.22416153846,7.64063846154,6.71676,6.973265,8.7795,6.35805909091,7.28180769231,5.03730769231,6.42141666667
S20706,6.38967096774,6.37963846154,7.26443846154,6.91702,7.084725,8.50210952381,6.52944545455,7.32326153846,4.82093076923,6.42088333333
S20714,6.17378709677,6.15196153846,7.08239230769,6.64971,6.67398,8.35918095238,6.33791818182,7.14309230769,4.92887692308,6.37018333333
S20719,6.37154193548,6.20889230769,7.1061,6.86865,7.18516,8.35003333333,6.46687272727,7.11176153846,5.10011538462,6.61846666667
S20730,6.28107741935,6.16030769231,7.18356153846,6.716175,6.805895,8.17895,6.55450909091,7.55256923077,4.75573846154,6.53455
S20739,6.90996451613,6.41046153846,7.36198461538,6.98735,7.420325,7.94263809524,6.56459545455,7.46557692308,4.96140769231,6.70955
S20742,6.16203548387,6.14322307692,7.34374615385,6.887395,6.936905,8.27994285714,6.32114545455,7.00101538462,4.87333076923,6.37151666667
S20748,6.46808709677,6.30399230769,7.47306153846,7.00761,7.135685,8.39294047619,6.33833181818,7.47206153846,4.97224615385,6.4576
S20752,6.57231935484,6.293,7.13896923077,7.00403,6.969555,8.19864047619,6.44460909091,7.36256923077,4.78973076923,6.70085
S20759,6.90708709677,6.64722307692,7.30600769231,7.21492,7.493355,8.25488809524,6.67106818182,7.82184615385,4.95173846154,6.99758333333
S20764,6.07520645161,6.09389230769,7.26920769231,6.884955,6.96058,8.14797857143,6.29403181818,7.10401538462,4.91743846154,6.35326666667
S20769,6.12443870968,5.97976153846,7.27906923077,6.96692,6.924945,8.3147547619,6.31135909091,6.99474615385,4.91918461538,6.17485
S20774,6.36142580645,6.31986153846,7.33869230769,7.175125,7.70302,8.12940238095,6.45079545455,7.28249230769,4.92413846154,6.78591666667
S20782,6.22897096774,6.17206153846,7.49248461538,6.731045,6.78045,8.74766428571,6.31854545455,7.17603846154,4.85128461538,6.29126666667
S20783,6.20018709677,6.30589230769,7.53638461538,6.991875,6.99725,8.74827619048,6.14426363636,7.07832307692,4.90177692308,6.15001666667
S20786,6.38892258065,6.14224615385,7.47589230769,6.94068,6.880615,8.48872857143,6.47783636364,7.38696923077,4.87491538462,6.4714
S20796,6.31185483871,6.25197692308,7.34658461538,6.88795,6.875835,8.22242857143,6.26239545455,7.2447,5.00191538462,6.36188333333
S208,6.31690645161,6.23266153846,7.25192307692,6.659915,6.608805,8.39863333333,6.39585454545,7.23458461538,5.03533076923,6.43363333333
S20809,6.50432580645,6.23416153846,7.38578461538,6.8118,7.007875,8.44667142857,6.53658181818,7.4197,4.94653076923,6.78678333333
S2081,6.50877419355,6.2478,7.33968461538,6.766385,6.87107,8.23097142857,6.42172272727,7.20787692308,4.9257,6.38011666667
S20816,5.98096774194,6.15213076923,7.41961538462,6.822055,6.58377,8.42940714286,6.19529545455,6.88333846154,4.78615384615,6.14438333333
S20820,6.09088387097,6.51441538462,7.84177692308,6.901655,7.19131,8.63285714286,6.38771818182,7.32283076923,4.97433846154,6.72146666667
S20827,6.34545806452,6.05996153846,7.02116153846,6.956875,6.77941,8.06075238095,6.13767727273,6.79053846154,5.01622307692,6.29553333333
S2083,6.53026129032,6.42886153846,7.29014615385,6.992805,7.199025,7.55452857143,6.52873181818,7.54658461538,5.04147692308,6.41343333333
S20835,6.40472903226,6.13131538462,7.77016153846,7.00305,7.060735,8.79962857143,6.31521363636,7.03406153846,4.82948461538,6.32311666667
S20838,6.55027096774,6.50322307692,7.27146153846,6.87433,7.094505,8.10028809524,6.66770454545,7.5158,5.24050769231,6.9372
S20853,6.23079032258,6.18568461538,7.62704615385,6.808575,7.108005,8.57297142857,6.43704090909,7.4879,4.98476923077,6.60046666667
S20855,6.17405483871,6.21376153846,7.06059230769,6.845935,6.80736,8.33604761905,6.44208636364,7.15239230769,5.04437692308,6.40948333333
S20856,6.26058064516,6.11539230769,6.99937692308,6.92196,7.09364,7.77058095238,6.48209090909,7.16494615385,4.94527692308,6.42326666667
S20858,6.18599032258,6.26300769231,7.08875384615,6.87751,6.980935,8.23759047619,6.30689545455,7.20587692308,4.82238461538,6.59356666667
S20866,6.20744516129,6.26153076923,7.45693076923,6.852625,6.758075,8.6395,6.3098,7.01213076923,4.84969230769,6.27418333333
S20870,6.70718709677,6.44155384615,7.45004615385,7.085705,7.42573,8.30220238095,6.60345,7.635,5.09171538462,6.84686666667
S20873,6.27123870968,6.23426153846,7.09579230769,6.89315,7.02371,8.24976666667,6.39040454545,7.28027692308,4.97821538462,6.44656666667
S20875,6.37648709677,6.17020769231,7.40440769231,7.124155,7.284445,8.6826952381,6.50932272727,7.32258461538,4.89491538462,6.55198333333
S20887,6.22395806452,6.17524615385,7.55820769231,7.11525,7.36299,8.52964285714,6.49385,7.29478461538,5.01050769231,6.4112
S20889,6.25807741935,6.30980769231,7.48837692308,6.834425,6.914095,8.45419047619,6.10839545455,6.88985384615,4.92402307692,6.03126666667
S20899,6.50694516129,6.06267692308,7.2188,6.83957,6.965895,8.11498809524,6.54586363636,7.45121538462,4.94246153846,6.87128333333
S20909,6.62232903226,6.44310769231,7.31108461538,7.436275,7.368355,8.50538809524,6.33586818182,7.04039230769,5.21764615385,6.87883333333
S20913,6.43479032258,6.29243076923,7.3186,6.775095,6.838555,8.29069761905,6.43984545455,7.39223846154,4.94066153846,6.33578333333
S20917,7.12971935484,7.08155384615,6.98376153846,7.0108,7.085835,7.6193952381,6.20124090909,6.90826923077,4.98543846154,6.22036666667
S20925,6.12288387097,6.12099230769,7.49986923077,6.73438,6.783735,8.54781666667,6.21365909091,6.96158461538,4.84873846154,6.2359
S20931,6.54982258065,6.22747692308,7.50383076923,7.04402,7.21636,8.40952619048,6.30810909091,7.21715384615,5.02622307692,6.7017
S20936,6.14046129032,6.06453846154,7.40595384615,6.668785,6.801405,8.53122142857,6.31897727273,7.10621538462,4.7892,6.19455
S20940,6.37671290323,6.22222307692,7.51230769231,6.743095,6.942635,8.57038095238,6.37567272727,7.15807692308,4.93931538462,6.46776666667
S20943,6.28237741935,6.28314615385,7.34512307692,6.63204,6.72896,8.35426428571,6.46623636364,7.16777692308,4.90206153846,6.5238
S20954,6.36579677419,6.21153076923,7.33432307692,6.968775,6.9476,8.67847380952,6.44459090909,7.21183076923,4.80039230769,6.36738333333
S20956,6.33842580645,6.21046923077,7.32395384615,6.92731,7.158265,8.66523809524,6.28155454545,7.05308461538,4.84483846154,6.33268333333
S2096,6.30865483871,6.40391538462,7.61850769231,6.90728,6.770865,8.64604047619,6.49186818182,7.25953076923,4.90067692308,6.33998333333
S20972,6.27159032258,6.29201538462,7.32461538462,6.794445,7.02128,8.73333571429,6.50307727273,7.37760769231,5.01520769231,6.5724
S20979,6.44203870968,6.34033076923,7.23122307692,6.873245,6.867415,8.54798571429,6.30856818182,7.34358461538,4.84431538462,6.46171666667
S2098,6.41338709677,6.15945384615,7.30526153846,7.110465,7.33725,8.53157142857,6.54063636364,7.39192307692,4.92265384615,6.81573333333
S20980,6.49893548387,6.16304615385,7.13748461538,6.84771,7.11954,8.18125714286,6.67136363636,7.70096923077,5.05760769231,6.72505
S20986,6.19293548387,6.27027692308,7.59793076923,7.4418,7.311955,8.41554047619,6.43849545455,7.16236153846,4.94999230769,6.6276
S20989,6.20964516129,6.18583846154,7.41261538462,6.814875,6.785025,8.82411190476,6.36374545455,7.10529230769,4.94509230769,6.54746666667
S20997,6.26030967742,6.29006153846,7.53754615385,7.40443,7.63325,8.62178809524,6.44787272727,7.23803846154,4.91585384615,6.41963333333
S21000,6.52868387097,6.30905384615,7.3973,7.07574,7.38591,8.49418571429,6.41661818182,7.50721538462,4.82852307692,6.57951666667
S21005,6.27609032258,6.14665384615,7.32739230769,6.453355,6.50522,8.20515952381,6.35640454545,7.00977692308,4.98196153846,6.21676666667
S21007,6.39807419355,6.05531538462,7.50592307692,6.86876,7.097775,8.28799285714,6.37700454545,7.25892307692,4.90813846154,6.47493333333
S21009,6.14768064516,6.13924615385,7.10989230769,6.833,6.90922,8.3595047619,6.41794545455,7.28639230769,5.03940769231,6.48651666667
S21015,6.35572580645,6.27647692308,7.16096923077,6.840125,6.90406,7.96106666667,6.44115454545,7.33006153846,4.98658461538,6.32551666667
S21034,6.48184193548,6.18573076923,7.24455384615,6.754815,6.86507,8.45932380952,6.58836818182,7.33943076923,5.02546923077,6.5097
S21037,6.67451612903,6.30243076923,7.35720769231,7.09478,7.346855,8.46872142857,6.5248,7.46598461538,4.91312307692,6.66406666667
S21048,6.18832580645,6.00665384615,7.26323076923,6.76994,6.813915,8.41116428571,6.42391818182,7.31268461538,4.85183846154,6.37316666667
S21058,6.74768709677,6.42343076923,7.63614615385,7.11959,7.35994,8.63635952381,6.57250909091,7.55044615385,4.99710769231,7.13021666667
S21060,6.39486451613,6.21053076923,7.30354615385,6.868045,7.013475,8.59106666667,6.32889090909,7.22136153846,5.11198461538,6.34121666667
S21064,6.13962580645,6.39642307692,7.75322307692,7.25239,7.254965,9.00736190476,6.18434090909,7.00009230769,4.93412307692,6.64688333333
S21068,6.39763870968,6.19891538462,7.11873076923,6.77393,6.842235,8.00655238095,6.21786363636,7.05258461538,4.83491538462,6.14268333333
S21071,6.14755806452,6.31235384615,7.44866923077,6.946305,6.85325,8.57363571429,6.19737727273,7.13071538462,4.77097692308,6.14081666667
S21076,6.43234193548,6.28603846154,7.28487692308,7.140295,7.079355,8.26783333333,6.37008181818,7.18966923077,4.8623,6.60731666667
S21079,6.42499354839,6.33502307692,7.6371,7.025355,7.11506,8.74358095238,6.46517727273,7.32181538462,4.91560769231,6.35243333333
S21084,6.45383225806,6.41173846154,7.39549230769,7.11325,7.18016,8.40949761905,6.60784090909,7.49232307692,5.03007692308,6.75016666667
S21089,6.62435806452,6.41773846154,7.21856923077,6.84193,6.96004,8.45970952381,6.43964090909,7.35730769231,4.90356153846,6.2962
S21090,6.30291290323,6.15418461538,7.20260769231,6.901,7.012805,8.34407857143,6.60597272727,7.31869230769,5.00639230769,6.78573333333
S21094,6.27792258065,6.50376153846,7.54047692308,6.627505,6.69407,8.68733571429,6.00708636364,6.84906153846,4.90054615385,5.9275
S21101,6.06482903226,6.17916153846,7.52379230769,7.17762,7.31833,8.57017619048,6.16391818182,6.96083846154,4.80950769231,6.32838333333
S21107,7.43460322581,6.8384,6.86870769231,6.485605,6.445485,7.85448809524,6.18841818182,6.68595384615,4.90042307692,5.88096666667
S21110,6.58750645161,6.27813846154,7.67557692308,7.407385,7.565465,8.31065952381,6.56578181818,7.30756153846,4.94744615385,6.94648333333
S21111,6.26659032258,6.13413846154,7.37749230769,6.983975,7.053845,8.08086428571,6.32473636364,7.24932307692,4.96229230769,6.27103333333
S21123,6.41587741935,6.26937692308,7.32974615385,6.825525,7.135135,8.3160047619,6.44619545455,7.50993076923,4.89813076923,6.74703333333
S21128,6.31871935484,6.21862307692,7.61345384615,6.944795,6.759045,8.64423571429,6.15888636364,6.9292,4.89920769231,6.29496666667
S21129,6.19652903226,6.0335,7.00695384615,6.7387,6.699305,8.09200952381,6.26193181818,7.13858461538,5.06823846154,6.35748333333
S21130,6.47204516129,6.27563076923,7.32284615385,7.36191,7.43041,8.42655714286,6.49688636364,7.52803846154,5.13536153846,6.89661666667
