B.cells.naive	B.cells.memory	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated
S22109	0	0.1088	0.1618	0.0369	0.0496	0.1325	0.1512	0.0483	0.1992	0.0203	0.0915
S22110	0	0.1193	0.1736	0.0891	0.0241	0.1802	0.0724	0.0979	0.1835	0.0302	0.0298
S22113	0	0.1268	0.1448	0.0973	0.0643	0.1693	0.0956	0.0527	0.159	0.0414	0.0488
S22114	0	0.1068	0.2575	0.0772	0.0471	0.1634	0.112	0.0624	0.1186	0.0258	0.029
S22117	0	0.1021	0.1107	2e-04	0.0507	0.2439	0.1281	0.0723	0.18	0.0583	0.0538
S2212	0	0.135	0.2355	0.0703	0.0344	0.0386	0.1629	0.0729	0.1466	0.0332	0.0708
S22126	0	0.0949	0.2098	0.1041	0.0585	0.0961	0.1171	0.04	0.1998	0.0613	0.0185
S22129	0	0.1051	0.179	0.0462	0.0534	0.1221	0.1674	0.0654	0.1761	0.04	0.0452
S22131	0.0545	0.0939	0.2047	0.1302	0.0451	0.0269	0.1199	0.0861	0.1652	0.0428	0.0306
S22144	0	0.0596	0.1754	0	0.0413	0.3486	0.0843	0.0524	0.1656	0.0432	0.0296
S22147	0	0.1315	0.2315	0.0302	0.0722	0.0126	0.168	0.0707	0.1849	0.0467	0.0516
S22148	0	0.1341	0.1432	0.0078	0.0456	0.1367	0.1552	0.0423	0.2307	0.0513	0.0532
S22150	0	0.0844	0.1167	0	0.0444	0.3901	0.074	0.0624	0.1213	0.0591	0.0476
S22151	0	0.087	0.1719	0.0498	0.0892	0.0888	0.1402	0.0467	0.2139	0.0329	0.0795
S22160	0	0.13	0.2048	0.0101	0.0613	0.0258	0.1826	0.0536	0.2334	0.0281	0.0701
S22166	0	0.1427	0.1511	0.0767	0.0545	0.1277	0.1282	0.054	0.1686	0.0703	0.0261
S22173	0	0.1473	0.1858	0.0023	0.0746	0.0575	0.1448	0.0421	0.2339	0.0741	0.0376
S22174	0	0.1022	0.1253	0.0125	0.0483	0.1935	0.1093	0.0609	0.2176	0.0568	0.0737
S22177	0	0.0996	0.1977	0.0338	0.0664	0.1715	0.0822	0.0853	0.1664	0.0482	0.0489
S22178	0	0.1565	0.1683	0.0703	0.0469	0.0922	0.1325	0.0575	0.1809	0.0256	0.0692
S22181	0.0372	0.0643	0.1858	0.1153	0.0605	0.1874	0.1019	0.0679	0.128	0.0287	0.0229
S22185	0.0494	0.0907	0.1996	0.0087	0.0434	0.0765	0.1489	0.08	0.2131	0.0432	0.0465
S22189	0	0.1007	0.1962	0.079	0.037	0.1584	0.1313	0.0497	0.1783	1e-04	0.0691
S22191	0	0.1082	0.2185	0.1042	0.0665	0.0572	0.1424	0.0451	0.1395	0.0494	0.0691
S222	0.0157	0.0909	0.2024	0.1102	0.0739	0.0766	0.1361	0.0428	0.1849	0.047	0.0197
S2220	0	0.1195	0.2088	0.0674	0.0597	0.1265	0.126	0.0612	0.1688	0.0294	0.0327
S22226	0	0.1186	0.1158	0	0.0281	0.2816	0.0831	0.0685	0.1767	0.0764	0.0511
S22227	0	0.1011	0.2346	0.1228	0.0293	0.1578	0.0969	0.0649	0.1335	0.0213	0.0379
S22231	0	0.0661	0.0255	0.1039	0.0508	0.1715	0.1161	0.1143	0.2067	0.0584	0.0867
S22238	0	0.1021	0.2259	0.0872	0.0735	0.0777	0.1044	0.0448	0.1975	0.0285	0.0584
S2224	0.0472	0.0882	0.1469	0.0657	0.0665	0.0874	0.1485	0.0508	0.1907	0.0576	0.0506
S22249	0	0.1022	0.1623	0	0.0429	0.1475	0.1447	0.0389	0.2561	0.0471	0.0582
S22257	0	0.1115	0.2533	0.0925	0.0528	0.1425	0.1005	0.0675	0.1266	0.0207	0.0321
S22259	0	0.1086	0.2061	0.0259	0.0397	0.1732	0.1387	0.061	0.173	0.0072	0.0666
S2226	0.0377	0.0602	0.1769	0.1097	0.0481	0.1541	0.1138	0.0606	0.1632	0.0454	0.0303
S22260	0.0446	0.0722	0.1156	0.071	0.0976	0.0559	0.1641	0.0413	0.2196	0.0818	0.0364
S22262	0	0.1678	0.2489	0.026	0.1048	0	0.1083	0.0684	0.1655	0.0398	0.0703
S22268	0	0.1221	0.2181	0.0391	0.0638	0.1187	0.125	0.0842	0.1424	0.0195	0.0671
S22275	0	0.1189	0.2202	0.0586	0.0715	0.087	0.1259	0.0598	0.1756	0.014	0.0685
S22289	0	0.1046	0.1984	0.0589	0.0452	0.1671	0.1268	0.0553	0.1697	0.0129	0.061
S2229	0	0.1254	0.2186	0.0626	0.0524	0.1331	0.1313	0.0697	0.1468	0.0279	0.0323
S22295	0	0.2129	0.1635	0.0139	0.0634	0.0899	0.1509	0.0473	0.1752	0.0603	0.0228
S22296	0	0.1185	0.2377	0.081	0.0794	0.0386	0.1564	0.0684	0.1403	0.0225	0.0572
S22301	0	0.1217	0.2634	0.0592	0.0528	0.1129	0.1049	0.0543	0.1686	0.0345	0.0278
S22320	0	0.1128	0.2661	0.104	0.0385	0.1704	0.0872	0.0586	0.0904	0.0188	0.0531
S22323	0	0.1046	0.2178	0.0109	0.077	0.0449	0.1904	0.0636	0.189	0.0431	0.0588
S22326	0	0.1376	0.1706	0.09	0.0142	0.1394	0.1609	0.0658	0.1352	0.0378	0.0486
S22327	0	0.0937	0.1587	0.0315	0.0354	0.1382	0.1247	0.0436	0.2607	0.066	0.0474
S22333	0.0578	0.0736	0.2613	0.1586	0.0632	0.1725	0.0302	0.0578	0.0834	0.0329	0.0087
S22335	0.0075	0.1141	0.0983	0.0671	0.0642	0.1093	0.1317	0.0564	0.232	0.1045	0.0149
S22336	0	0.1086	0.2539	0.0538	0.0665	0.0695	0.1377	0.0698	0.1494	0.0392	0.0517
S22343	0	0.0955	0.1032	0.0584	0.0781	0.125	0.0938	0.0483	0.2222	0.0338	0.1417
S22352	0.0235	0.0594	0.2526	0.1737	0.019	0.1655	0.1102	0.0686	0.1006	0	0.0269
S22371	0.0698	0.0436	0.22	0.1371	0.049	0.1327	0.1033	0.0687	0.1163	0.0171	0.0425
S22372	0	0.1174	0.2116	0.06	0.0732	0.0916	0.1109	0.0779	0.1561	0.0249	0.0764
S22375	0	0.1134	0.1848	0.0608	0.0456	0.05	0.2143	0.0438	0.1962	0.0583	0.0328
S22376	0	0.1373	0.2338	0.0106	0.0264	0.2036	0.1077	0.0705	0.1481	0.0405	0.0214
S22377	0	0.1288	0.1844	0.0675	0.0846	0.0651	0.1354	0.0781	0.1626	0.0361	0.0575
S22388	0	0.143	0.2466	0.0426	0.0373	0.0624	0.1657	0.0597	0.1699	8e-04	0.0721
S22392	0	0.1432	0.2192	0.0589	0.0603	0.05	0.1464	0.0713	0.1522	0.0148	0.0836
S22395	0	0.1132	0.1704	0.0093	0.0756	0.078	0.1541	0.0421	0.2434	0.0833	0.0306
S22396	0	0.0766	0.1134	0.0239	0.0175	0.3822	0.1376	0.0458	0.1123	0.0508	0.04
S22406	0	0.125	0.1553	0.0183	0.0438	0.2073	0.1404	0.0736	0.1649	0.0241	0.0475
S22407	0.0167	0.0816	0.2064	0.0763	0.0648	0.2071	0.1065	0.0642	0.1215	0.0168	0.0382
S22408	0	0.1299	0.0453	0.0504	0.0547	0.3083	0.0809	0.0314	0.1931	0.0472	0.0588
S22412	0	0.1266	0.2036	0.0742	0.0489	0.0559	0.1886	0.0605	0.1559	0.0291	0.0569
S22416	0.017	0.0634	0.081	0.1717	0.0763	0.1289	0.1586	0.0428	0.1829	0.0689	0.0085
S22418	0	0.1139	0.1819	0.1581	0.0349	0.1181	0.1051	0.0482	0.1482	0.0234	0.0683
S22421	0	0.0729	0.3008	0.1698	0.0461	0.0636	0.1058	0.0701	0.1083	0.0232	0.0396
S22423	0.0743	0.0734	0.1809	0.1164	0.0809	0.0707	0.1134	0.0401	0.1629	0.0667	0.0203
S22424	0	0.1059	0.1247	0.0876	0.0786	0.2123	0.0734	0.0366	0.2024	0.0396	0.039
S22425	0.0011	0.0893	0.1611	0.1214	0.0738	0.1282	0.1119	0.0346	0.2226	0.0257	0.0302
S22427	0	0.0885	0.1043	0.0637	0.0653	0.1784	0.1454	0.0494	0.135	0.0563	0.1138
S2243	0	0.134	0.2185	0	0.0738	0.1282	0.1286	0.0651	0.1579	0.0177	0.0762
S22434	0	0.1337	0.2075	0.1189	0.053	0.1308	0.0618	0.0769	0.1468	0.0198	0.0508
S22441	0.043	0.0649	0.2175	0.0814	0.0264	0.1094	0.1617	0.056	0.1752	0.0494	0.0153
S22447	0	0.1339	0.1929	0.0256	0.0376	0.0712	0.1535	0.0536	0.2308	0.022	0.079
S22455	0	0.1119	0.2067	0	0.0836	0.143	0.1273	0.0572	0.1813	0.02	0.069
S22459	0.0374	0.0684	0.2143	0.1057	0.0592	0.0772	0.1592	0.0511	0.1842	0.0434	0
S22466	0	0.0974	0.1093	0.0755	0.0597	0.153	0.1319	0.0227	0.2405	0.0688	0.0412
S22467	0	0.1238	0.2171	0.0509	0.0315	0.0854	0.1902	0.0598	0.1692	0.0266	0.0453
S22468	0.0403	0.0563	0.2498	0.1853	0.0546	0.0505	0.1391	0.0571	0.1335	0.0084	0.025
S22470	0	0.0629	0.0944	0.0411	0.0522	0.3578	0.0943	0.0661	0.1206	0.055	0.0557
S22475	0	0.1363	0.2119	0.0596	0.0735	0.0835	0.124	0.0778	0.1369	0.0294	0.0671
S22481	0	0.1094	0.1773	0.0213	0.0467	0.158	0.1425	0.0567	0.205	0.0592	0.024
S22482	0	0.126	0.0876	0.0146	0.0567	0.1384	0.1793	0.0869	0.184	0.074	0.0526
S22485	0.0083	0.1564	0.1437	0.0187	0.0421	0.1468	0.1112	0.0499	0.1991	0.0956	0.028
S22486	0.0257	0.0937	0.1366	0.0666	0.0358	0.1172	0.1285	0.081	0.2199	0.0332	0.0618
S22493	0	0.0677	0.0804	0.0464	0.0346	0.3431	0.1052	0.0643	0.1618	0.0573	0.0391
S22498	0	0.1268	0.1058	0	0.0678	0.2216	0.1333	0.0642	0.1416	0.0673	0.0716
S225	0	0.1037	0.1849	0.0208	0.0712	0.0507	0.1682	0.0435	0.2348	0.041	0.0812
S22507	0	0.0799	0.1732	0.0268	0.0637	0.1483	0.1911	0.0504	0.1483	0.0361	0.0822
S22514	0	0.073	0.155	0.0181	0.0738	0.1467	0.1558	0.04	0.187	0.103	0.0477
S22515	0	0.104	0.1504	0.0229	0.0434	0.1392	0.1552	0.0503	0.2051	0.0674	0.0622
S22516	0	0.106	0.2062	0.1169	0.0682	0.0835	0.134	0.088	0.1072	0	0.0899
S22517	0.0499	0.0307	0.204	0.1783	0.0625	0.1158	0.1214	0.055	0.1314	0.0437	0.0075
S22519	0.0062	0.1027	0.1815	0.1046	0.0282	0.1607	0.1127	0.0626	0.1617	0.0501	0.029
S22521	0	0.1033	0.1595	0.0617	0.0394	0.1634	0.124	0.0712	0.1701	0.0586	0.0489
S22523	0	0.0738	0.2693	0.2404	0.0724	0.0265	0.0828	0.0686	0.1309	0.0354	0
S2253	0.0412	0.0858	0.183	0.0527	0.0549	0.0856	0.1545	0.0694	0.1915	0.0416	0.0398
S22537	0	0.0991	0.219	0.0621	0.0577	0.1209	0.1039	0.0576	0.1892	3e-04	0.0901
S22542	0	0.0928	0.2052	0.0954	0.0619	0.3216	0.0113	0.0555	0.1268	0.0096	0.0199
S22543	0.072	0.0618	0.0848	0.0025	0.0679	0.1393	0.1521	0.0296	0.2433	0.0778	0.0688
S22549	0	0.0948	0.1294	0.0118	0.0524	0.2219	0.1274	0.0452	0.1937	0.0504	0.073
S2255	0.0134	0.0698	0.1776	0.1388	0.1388	0.0702	0.0969	0.0238	0.1656	0.043	0.0619
S22551	0	0.1031	0.1724	0.059	0.0614	0.1755	0.1353	0.0667	0.1532	0.0242	0.049
S2256	0.0118	0.0998	0.159	0.0853	0.0623	0.163	0.1209	0.0585	0.1817	0.0302	0.0275
S22561	0	0.0841	0.117	0.0355	0.0363	0.3592	0.0829	0.0368	0.1658	0.0496	0.0328
S2257	0	0.0938	0.1014	0.0422	0.0266	0.227	0.1541	0.0706	0.1588	0.082	0.0437
S22572	0	0.1424	0.2195	0	0.0569	0.1627	0.1052	0.0793	0.1344	0	0.0996
S22578	0	0.1071	0.224	0.0217	0.0458	0.1654	0.1532	0.0686	0.1374	0.0157	0.0612
S22584	0	0.1256	0.2554	0.0483	0.0588	0.0976	0.1412	0.0584	0.1371	0.0418	0.0358
S22592	0	0.0831	0.241	0.0505	0.0502	0.2317	0.0876	0.0531	0.124	0.0425	0.0364
S22593	0.0406	0.092	0.1615	0.0918	0.0231	0.2091	0.1232	0.0587	0.1451	0.0298	0.0251
S22603	0	0.1186	0.1089	0.1027	0.0776	0.1185	0.1065	0.0431	0.2136	0.0408	0.0696
S22606	0	0.1358	0.2051	0.0497	0.062	0.1348	0.1513	0.0566	0.123	0.0451	0.0366
S22608	0	0.0764	0.1876	0.0207	0.08	0.2048	0.092	0.043	0.1987	0.049	0.0478
S22609	0.0217	0.07	0.2258	0.1954	0.039	0.1314	0.0976	0.0691	0.1164	0.0304	0.0033
S22614	0	0.1272	0.1557	0.0543	0.0737	0.1537	0.1289	0.0457	0.1826	0.071	0.0071
S22617	0	0.1007	0.1122	0	0.0628	0.0968	0.1864	0.0644	0.2416	0.0603	0.0748
S22628	0	0.0662	0.1689	0.0712	0.0406	0.2506	0.1012	0.0568	0.16	0.013	0.0715
S22639	0	0.0957	0.1364	0.0176	0.0867	0.255	0.0811	0.0645	0.1777	0.0204	0.0648
S22643	0.0188	0.0571	0.0422	0.1892	0.0748	0.0946	0.1297	0.0234	0.2328	0.1118	0.0258
S22649	0.0201	0.103	0.2023	0.0405	0.0417	0.1092	0.1503	0.0704	0.1647	0.0365	0.0614
S22654	0	0.1279	0.2052	0.0157	0.0355	0.089	0.1652	0.0621	0.2077	0.0407	0.0512
S22655	0	0.1071	0.178	0.1026	0.0367	0.121	0.146	0.0482	0.1731	0.046	0.0413
S22660	0	0.1185	0.2062	0.0155	0.0588	0.1093	0.1513	0.0476	0.1706	0.0331	0.089
S22664	0	0.1118	0.1912	0.0738	0.055	0.087	0.09	0.0799	0.2282	0.056	0.0272
S22666	0.0252	0.1444	0.2682	0.0569	0.0451	0.0584	0.1151	0.0524	0.1568	0.0409	0.0365
S22669	5e-04	0.1372	0.14	0.0845	0.074	0.0763	0.1254	0.0592	0.1948	0.0585	0.0497
S22677	0	0.1564	0.2156	0.06	0.0335	0.105	0.1316	0.0542	0.1684	0.03	0.0452
S22690	0	0.1413	0.2607	0.1422	0.0518	0.0518	0.0887	0.0588	0.1577	0	0.0471
S22695	0	0.1371	0.1536	0.0512	0.0629	0.0447	0.1511	0.0612	0.2281	0.0463	0.0638
S22714	0	0.0935	0.264	0.1249	0.058	0.143	0.0885	0.0486	0.1285	0.0381	0.0129
S22716	0	0.135	0.2025	0.1207	0.0572	0.1355	0.0783	0.0648	0.1202	0.0497	0.0361
S22717	0	0.1071	0.1768	0.0522	0.0512	0.1454	0.1342	0.0434	0.2154	0.055	0.0194
S22724	0	0.1629	0.2616	0.1015	0.0707	0.0194	0.106	0.0423	0.1462	0.0688	0.0206
S22725	0	0.1186	0.1901	0.0405	0.0562	0.1529	0.1303	0.0464	0.1743	0.0456	0.0452
S22729	0.0404	0.0597	0.1369	0.1577	0.0669	0.0835	0.1453	0.0279	0.1851	0.0742	0.0224
S22736	0	0.1369	0.2371	0.1276	0.0528	0.0778	0.1135	0.0704	0.1164	0.0117	0.0558
S22739	0	0.1322	0.1481	0.053	0.0599	0.1369	0.1482	0.0615	0.1555	0.0122	0.0925
S22743	0	0.1177	0.1711	0.0364	0.0362	0.1044	0.177	0.0814	0.1804	0.0463	0.0491
S22748	0	0.0954	0.1496	0.099	0.0713	0.1052	0.1516	0.0325	0.2196	0.0497	0.026
S22757	0	0.0858	0.164	0.0968	0.0593	0.1314	0.1422	0.0464	0.1818	0.0626	0.0298
S22767	0	0.1313	0.2083	0.0136	0.0737	0.1274	0.1241	0.0448	0.1719	0.0285	0.0765
S22769	0	0.1048	0.1404	0.0021	0.0578	0.2391	0.121	0.0695	0.1631	0.0449	0.0573
S22771	0.0224	0.1337	0.1646	0.1107	0.0984	0.0586	0.0948	0.0531	0.1642	0.0588	0.0409
S22772	0	0.1185	0.2651	0.0018	0.0119	0.1397	0.1431	0.0735	0.1436	0.03	0.0727
S22773	0.0227	0.1304	0.2296	0.0947	0.0428	0.0966	0.1108	0.0531	0.1628	0.0334	0.0231
S22784	0	0.1216	0.1941	0.0571	0.0523	0.0567	0.1741	0.0543	0.1839	0.0491	0.0569
S22787	0	0.1234	0.0909	0	0.035	0.1757	0.155	0.0599	0.1971	0.1055	0.0575
S22791	0	0.1192	0.1626	0.0292	0.0683	0.1319	0.1312	0.0566	0.1921	0.0406	0.0681
S22795	0	0.0695	0.1712	0	0.035	0.3088	0.1294	0.0468	0.1435	0.0139	0.0818
S22805	0	0.1552	0.222	0.0219	0.0418	0.0023	0.1972	0.0448	0.2183	0.0344	0.0622
S22807	0	0.1238	0.2144	0.002	0.0679	0.0819	0.144	0.0638	0.1909	0.0488	0.0626
S22808	0	0.1138	0.1385	0.01	0.0508	0.229	0.1292	0.0537	0.2017	0.0454	0.0278
S22809	0.038	0.1088	0.1647	0.0177	0.0582	0.043	0.1843	0.0688	0.1977	0.0387	0.0802
S2281	0	0.0866	0.2082	0.0458	0.0652	0.0655	0.1479	0.0574	0.2098	0.0518	0.0617
S22811	0.0451	0.0835	0.2248	0.0659	0.0552	0.1067	0.1088	0.0491	0.1894	0.0429	0.0286
S22822	0.013	0.1445	0.1468	0.0912	0.056	0.1473	0.0753	0.0754	0.1503	0.0268	0.0732
S22825	0	0.1571	0.178	0.0513	0.0765	0.0598	0.1319	0.0443	0.1766	0.0815	0.043
S22828	0	0.1121	0.1873	0.1512	0.0379	0.1534	0.0865	0.0516	0.1518	0.026	0.0422
S22830	0.0117	0.134	0.1517	0.0508	0.0285	0.0448	0.1595	0.1247	0.1758	0.0583	0.0603
S22834	0	0.1418	0.1579	0.0464	0.0469	0.1257	0.1368	0.062	0.1869	0.0549	0.0408
S22838	0	0.1082	0.1466	0.0946	0.0714	0.1457	0.1137	0.0553	0.1646	0.0532	0.0465
S2284	0.0836	0.059	0.2972	0.1158	0.0226	0.0815	0.0892	0.0882	0.109	0.0195	0.0343
S22847	0	0.1112	0.233	0.0799	0.0522	0.1357	0.1145	0.0508	0.1535	0.031	0.0381
S2285	0	0.0911	0.249	0.0656	0.0443	0.2437	0.0712	0.0594	0.1231	0.0304	0.0223
S22851	0.0099	0.1043	0.2032	0.0872	0.0427	0.1305	0.1068	0.0663	0.143	0.0748	0.0312
S22852	0.0169	0.082	0.2002	0.081	0.057	0.0923	0.146	0.0535	0.1646	0.0483	0.0583
S22854	0	0.0992	0.2364	0.1344	0.0676	0.1549	0.0796	0.052	0.0999	0.0233	0.0528
S22855	0	0.0893	0.136	0	0.0341	0.3009	0.1219	0.0497	0.1781	0.0327	0.0573
S22859	0.0302	0.068	0.1774	0.1169	0.0467	0.0871	0.1778	0.0514	0.1586	0.054	0.0319
S22860	0	0.1478	0.1881	0.0148	0.0387	0.1176	0.1593	0.068	0.1794	0.0596	0.0266
S22865	4e-04	0.1542	0.1737	0.0402	0.0522	0.0402	0.1732	0.0675	0.1934	0.0624	0.0425
S22873	0	0.1297	0.1537	0.0028	0.0484	0.2451	0.1176	0.0445	0.1738	0.0228	0.0616
S22896	0.021	0.1038	0.1355	0.0356	0.0642	0.1476	0.1509	0.0508	0.1887	0.1021	0
S229	0	0.108	0.0982	0.0385	0.0716	0.216	0.1247	0.0594	0.1494	0.0523	0.0818
S22904	0	0.1506	0.1671	0.0237	0.0372	0.1401	0.1492	0.0583	0.1732	0.018	0.0825
S22907	0	0.1206	0.2128	0.1202	0.0644	0.0484	0.135	0.0619	0.1558	0.0192	0.0616
S22911	0.0594	0.0916	0.0762	0.0522	0.0283	0.2507	0.1416	0.0284	0.2041	0.0469	0.0206
S22915	0.028	0.114	0.1799	0.1493	0.0543	0.0773	0.0808	0.0403	0.2	0.0423	0.0338
S22923	0.055	0.0786	0.1599	0.0147	0.0405	0.2824	0.0825	0.0725	0.1316	0.025	0.0574
S22929	0	0.1639	0.191	0.0034	0.0543	0.1098	0.123	0.068	0.1671	0.0643	0.0551
S22931	0	0.0798	0.2171	0.164	0.0681	0.0996	0.0897	0.0595	0.144	0.0592	0.019
S22932	0.0198	0.0826	0.1604	0.0674	0.0445	0.1896	0.1128	0.0561	0.1896	0.0676	0.0097
S22937	0	0.1011	0.1324	0.0325	0.0618	0.2199	0.1547	0.0512	0.165	0.0603	0.0212
S22939	0	0.1592	0.1888	0	0.0303	0.2226	0.1037	0.0711	0.1473	0.0184	0.0587
S22942	0	0.0998	0.2328	0.015	0.0306	0.2362	0.124	0.0559	0.1088	0.0187	0.0782
S22945	0.0249	0.1005	0.2252	0.0969	0.0473	0.0734	0.1504	0.0521	0.1669	0.0528	0.0096
S22947	0	0.1424	0.209	0.0462	0.0975	0.0875	0.1157	0.0715	0.139	0	0.0912
S22948	0	0.0897	0.1172	0	0.07	0.2704	0.1225	0.0507	0.1937	0.0833	0.0025
S22952	0	0.0876	0.2667	0.0526	0.0409	0.2549	0.0605	0.073	0.0935	0.0222	0.0482
S22953	0	0.1062	0.089	0	0.0661	0.2338	0.1184	0.0736	0.1928	0.0783	0.042
S22955	0	0.1327	0.1454	0.074	0.0475	0.0831	0.1419	0.0628	0.1884	0.0851	0.039
S22957	0	0.0962	0.1874	0.0956	0.076	0.0803	0.1411	0.0581	0.1733	0.0557	0.0362
S22958	0	0.099	0.1294	0	0.0478	0.3017	0.1028	0.0402	0.1916	0.0432	0.0444
S22963	0.0194	0.0704	0.11	0.0487	0.033	0.2982	0.0888	0.0665	0.1622	0.0633	0.0397
S22966	0.036	0.0672	0.0748	0.0828	0.0534	0.2261	0.1243	0.0489	0.1845	0.0405	0.0614
S22969	0	0.1043	0.2015	0.0576	0.0503	0.1347	0.1072	0.0652	0.1865	0.0209	0.0718
S22970	0	0.1078	0.1025	0.1611	0.0662	0.1415	0.0811	0.031	0.1935	0.0364	0.079
S22977	0.0569	0.0635	0.1545	0.1067	0.035	0.1395	0.1418	0.0617	0.1652	0.0263	0.0489
S22980	0.0714	0.0926	0.2014	0.0871	0.0373	0.0965	0.1282	0.0688	0.1339	0.0475	0.0354
S22988	0	0.1204	0.2398	0.077	0.0572	0.1471	0.0964	0.0416	0.1574	0.0298	0.0333
S22989	0.0371	0.0287	0.2551	0.2251	0.0754	0.0974	0.0536	0.0493	0.1407	0.0267	0.0107
S2299	0.0287	0.1021	0.2232	0.1352	0.037	0.1133	0.1158	0.075	0.1175	0.0243	0.0279
S22994	0.0377	0.065	0.0966	0.2569	0.0994	0.0627	0.0719	0.0506	0.1607	0.0654	0.0333
S22998	0	0.1395	0.2252	0.0199	0.0419	0.11	0.1567	0.0865	0.16	0	0.0603
S230	0	0.1158	0.1202	0.0354	0.065	0.1577	0.1476	0.0607	0.187	0.0593	0.0512
S23007	0	0.1119	0.1599	0.0228	0.0496	0.2366	0.1316	0.0594	0.1486	0.0314	0.0481
S23008	0.006	0.1074	0.2577	0.1681	0.0664	0.0836	0.0766	0.0744	0.1125	0.0079	0.0394
S23009	0.0912	0.1466	0.201	0.0159	0.0687	0.1057	0.0882	0.068	0.1587	0.0214	0.0346
S23012	0.0161	0.0829	0.1248	0.1073	0.0716	0.0941	0.163	0.052	0.2061	0.0578	0.0242
S23014	0.0579	0.0584	0.142	0.1903	0.0698	0.1063	0.0829	0.0283	0.1778	0.0611	0.0251
S23015	0	0.1219	0.2656	0	0.077	0.0885	0.1301	0.0537	0.1517	0.0493	0.0623
S23017	0	0.1011	0.1921	0.0566	0.066	0.1435	0.1294	0.0572	0.1674	0.0368	0.0498
S23023	0	0.0878	0.2489	0.1353	0.0376	0.0803	0.1364	0.0796	0.1591	0.0121	0.0229
S23030	0.022	0.1166	0.1602	0.0928	0.0705	0.0647	0.1164	0.0503	0.2252	0.0368	0.0446
S23042	0	0.088	0.0518	0.2	0.0652	0.1734	0.0945	0.0425	0.1766	0.0253	0.0826
S23048	0	0.1233	0.2622	0.1047	0.0451	0.0991	0.1213	0.0702	0.1197	0.0222	0.032
S23058	0	0.1155	0.0942	0.0612	0.0626	0.2469	0.0782	0.0682	0.1637	0.044	0.0656
S23065	0	0.1048	0.2237	0.0529	0.0843	0.136	0.135	0.0834	0.0983	0.0543	0.0273
S23067	0	0.0799	0.1974	0	0.0559	0.2477	0.1015	0.046	0.177	0.0406	0.054
S23086	0	0.1216	0.1986	0.0127	0.0995	0.1286	0.0738	0.0419	0.1972	0.0735	0.0526
S23087	0.0145	0.0797	0.1447	0.0565	0.0345	0.1203	0.1369	0.1059	0.1927	0.086	0.0284
S23089	0	0.1024	0.1494	0.011	0.0719	0.2793	0.0825	0.0548	0.158	0.0657	0.025
S2309	0	0.1013	0.1856	0.073	0.049	0.1514	0.0836	0.0471	0.2219	0.0488	0.0383
S23093	0	0.1296	0.2223	0.0868	0.0528	0.1105	0.1048	0.0817	0.1311	0.0066	0.0738
S23112	0	0.1213	0.1997	0.0408	0.069	0.0134	0.1766	0.0767	0.1839	0.0148	0.1037
S23124	0	0.1464	0.1722	0.0509	0.0716	0.1258	0.1023	0.0868	0.139	0.044	0.061
S23126	0.0196	0.0496	0.1919	0.0481	0.0662	0.2379	0.0978	0.0767	0.1348	0.057	0.0205
S23130	0	0.1153	0.2025	0.0872	0.042	0.0774	0.1903	0.0761	0.147	0.0299	0.0324
S23136	0	0.1196	0.1664	0.0243	0.0501	0.0795	0.1799	0.0578	0.2193	0.0725	0.0305
S23141	0	0.1283	0.1607	0	0.0621	0.1439	0.1282	0.0503	0.2003	0.0741	0.0521
S23144	0	0.114	0.3494	0.0141	0.035	0.1759	0.0704	0.0702	0.0996	0.02	0.0514
S23159	0	0.0896	0.2413	0.0697	0.1203	0.1943	0.0398	0.0622	0.1114	0	0.0716
S23162	0	0.0792	0.204	0.1394	0.0426	0.2423	0.0588	0.0809	0.1104	0	0.0423
S23163	0	0.1264	0.2024	0.0132	0.0494	0.1391	0.1457	0.0602	0.1703	0.0287	0.0646
S23166	0	0.0803	0.1987	0.0642	0.0379	0.1393	0.136	0.0558	0.1768	0.0706	0.0403
S23170	0	0.1202	0.2174	0.056	0.0406	0.0257	0.1889	0.0755	0.168	0.0702	0.0374
S2318	0	0.0771	0.0278	0.19	0.0823	0.155	0.1122	0.0197	0.1993	0.0904	0.0461
S23184	0	0.1133	0.1581	0	0.059	0.1311	0.1646	0.0464	0.2247	0.0675	0.0353
S23185	0.0746	0.028	0.1549	0.1007	0.0472	0.1628	0.1177	0.0454	0.1883	0.0676	0.0129
S23187	3e-04	0.0956	0.2578	0.1176	0.0464	0.1434	0.0975	0.0596	0.1393	0.0209	0.0216
S2319	0	0.0989	0.2013	0.0486	0.0557	0.2188	0.0976	0.0693	0.1389	0.0175	0.0533
S23192	0	0.1148	0.2365	0.1244	0.0621	0.1877	0.037	0.0634	0.1148	0.0593	0
S23193	0	0.1522	0.1411	0.0679	0.0712	0.0942	0.1014	0.0693	0.1894	0.0455	0.0678
S23207	0	0.1303	0.1513	0.0564	0.0365	0.2297	0.089	0.0812	0.1155	0.054	0.0562
S23208	0	0.1164	0.2014	0.0748	0.0391	0.1738	0.1126	0.0574	0.135	0.0341	0.0555
S23214	0.0121	0.0972	0.1912	0.1048	0.035	0.1005	0.1462	0.0816	0.1482	0.0698	0.0134
